date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-18,1303.TW,南亞,5445000,5445000,0,2.46,2.49,unchanged
2026-08-18,1815.TW,富喬,10877000,10877000,0,2.37,2.37,unchanged
2026-08-18,2059.TW,川湖,260000,260000,0,8.06,8.55,unchanged
2026-08-18,2301.TW,光寶科,0,659000,659000,,0.41,added
2026-08-18,2308.TW,台達電,632000,632000,0,2.69,2.63,unchanged
2026-08-18,2330.TW,台積電,1406000,1306000,-100000,7.61,7.11,decreased
2026-08-18,2337.TW,旺宏,1343000,0,-1343000,0.39,,removed
2026-08-18,2345.TW,智邦,1080000,1074000,-6000,5.58,5.47,decreased
2026-08-18,2357.TW,華碩,0,196000,196000,,0.41,added
2026-08-18,2360.TW,致茂,0,76000,76000,,0.4,added
2026-08-18,2376.TW,技嘉,0,508000,508000,,0.4,added
2026-08-18,2383.TW,台光電,465000,465000,0,6.66,6.6,unchanged
2026-08-18,2404.TW,漢唐,0,155000,155000,,0.4,added
2026-08-18,2454.TW,聯發科,406000,406000,0,3.71,3.61,unchanged
2026-08-18,2455.TW,全新,2753000,2753000,0,2.59,2.63,unchanged
2026-08-18,3008.TW,大立光,420000,420000,0,4.8,5.09,unchanged
2026-08-18,3017.TW,奇鋐,1002000,1001000,-1000,7.12,6.95,decreased
2026-08-18,3026.TW,禾伸堂,0,261000,261000,,0.4,added
2026-08-18,3037.TW,欣興,2497000,2483000,-14000,6.31,6.51,decreased
2026-08-18,3081.TW,聯亞,0,63000,63000,,0.42,added
2026-08-18,3189.TW,景碩,840013,844013,4000,1.71,1.67,increased
2026-08-18,3231.TW,緯創,7662000,7245000,-417000,3.23,3.0,decreased
2026-08-18,3260.TW,威剛,358000,0,-358000,0.32,,removed
2026-08-18,3264.TW,欣銓,72000,72000,0,0.04,0.03,unchanged
2026-08-18,3443.TW,創意,160000,164000,4000,2.11,2.08,increased
2026-08-18,3583.TW,辛耘,147000,147000,0,0.24,0.24,unchanged
2026-08-18,3653.TW,健策,0,33000,33000,,0.39,added
2026-08-18,3661.TW,世芯-KY,215000,215000,0,1.97,1.83,unchanged
2026-08-18,3665.TW,貿聯-KY,1161000,1161000,0,5.59,5.95,unchanged
2026-08-18,3711.TW,日月光投控,1629000,716000,-913000,2.26,0.98,decreased
2026-08-18,4958.TW,臻鼎-KY,1000000,1000000,0,1.13,1.08,unchanged
2026-08-18,5274.TW,信驊,0,11000,11000,,0.43,added
2026-08-18,5289.TW,宜鼎,98000,98000,0,0.34,0.33,unchanged
2026-08-18,5347.TW,世界,629000,629000,0,0.23,0.22,unchanged
2026-08-18,6139.TW,亞翔,250000,250000,0,0.45,0.45,unchanged
2026-08-18,6187.TW,萬潤,0,134000,134000,,0.39,added
2026-08-18,6213.TW,聯茂,0,373000,373000,,0.42,added
2026-08-18,6223.TW,旺矽,263000,268000,5000,3.44,3.23,increased
2026-08-18,6274.TW,台燿,0,113000,113000,,0.4,added
2026-08-18,6515.TW,穎崴,42000,42000,0,0.63,0.61,unchanged
2026-08-18,6584.TW,南俊國際,2231000,2231000,0,3.0,3.07,unchanged
2026-08-18,6669.TW,緯穎,77000,77000,0,1.15,1.13,unchanged
2026-08-18,6805.TW,富世達,109000,0,-109000,0.47,,removed
2026-08-18,7734.TW,印能科技,56000,0,-56000,0.39,,removed
2026-08-18,7751.TW,竑騰,25000,25000,0,0.08,0.09,unchanged
2026-08-18,8021.TW,尖點,2682000,2682000,0,2.59,2.51,unchanged
2026-08-18,8046.TW,南電,300000,300000,0,0.88,0.85,unchanged
2026-08-18,8150.TW,南茂,0,1957000,1957000,,0.4,added
2026-08-18,8996.TW,高力,1630000,1630000,0,4.47,4.38,unchanged
