date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-11,1303.TW,南亞,5445000,5445000,0,3.21,3.14,unchanged
2026-09-11,1815.TW,富喬,11420868,11420868,0,3.48,3.58,unchanged
2026-09-11,2059.TW,川湖,205000,205000,0,6.24,6.09,unchanged
2026-09-11,2301.TW,光寶科,659000,659000,0,0.46,0.45,unchanged
2026-09-11,2330.TW,台積電,1116000,1116000,0,6.61,6.62,unchanged
2026-09-11,2345.TW,智邦,1074000,1074000,0,5.1,4.98,unchanged
2026-09-11,2357.TW,華碩,196000,196000,0,0.47,0.45,unchanged
2026-09-11,2360.TW,致茂,76000,76000,0,0.4,0.4,unchanged
2026-09-11,2376.TW,技嘉,508000,508000,0,0.43,0.44,unchanged
2026-09-11,2383.TW,台光電,465000,465000,0,6.04,6.14,unchanged
2026-09-11,2404.TW,漢唐,155000,155000,0,0.4,0.38,unchanged
2026-09-11,2454.TW,聯發科,145000,145000,0,1.65,1.64,unchanged
2026-09-11,2455.TW,全新,2150000,2150000,0,2.76,2.72,unchanged
2026-09-11,3008.TW,大立光,293000,293000,0,4.76,4.8,unchanged
2026-09-11,3017.TW,奇鋐,1001000,1001000,0,8.37,8.3,unchanged
2026-09-11,3026.TW,禾伸堂,261000,261000,0,0.51,0.48,unchanged
2026-09-11,3037.TW,欣興,2482000,2482000,0,5.96,5.97,unchanged
2026-09-11,3081.TW,聯亞,63000,63000,0,0.43,0.44,unchanged
2026-09-11,3189.TW,景碩,844013,844013,0,1.69,1.71,unchanged
2026-09-11,3231.TW,緯創,7245000,7245000,0,3.24,3.31,unchanged
2026-09-11,3443.TW,創意,164000,164000,0,2.47,2.47,unchanged
2026-09-11,3653.TW,健策,33000,33000,0,0.46,0.47,unchanged
2026-09-11,3661.TW,世芯-KY,215000,215000,0,2.11,1.93,unchanged
2026-09-11,3665.TW,貿聯-KY,1161000,1161000,0,5.41,5.36,unchanged
2026-09-11,3711.TW,日月光投控,250000,250000,0,0.39,0.38,unchanged
2026-09-11,4958.TW,臻鼎-KY,1000000,1000000,0,1.19,1.22,unchanged
2026-09-11,5274.TW,信驊,11000,11000,0,0.5,0.48,unchanged
2026-09-11,5289.TW,宜鼎,99952,99952,0,0.31,0.32,unchanged
2026-09-11,5347.TW,世界,629000,629000,0,0.25,0.24,unchanged
2026-09-11,6139.TW,亞翔,250000,250000,0,0.45,0.44,unchanged
2026-09-11,6187.TW,萬潤,134000,134000,0,0.41,0.41,unchanged
2026-09-11,6213.TW,聯茂,373000,373000,0,0.47,0.47,unchanged
2026-09-11,6223.TW,旺矽,268000,268000,0,3.64,3.71,unchanged
2026-09-11,6274.TW,台燿,113000,113000,0,0.38,0.38,unchanged
2026-09-11,6515.TW,穎崴,51000,51000,0,0.89,0.86,unchanged
2026-09-11,6584.TW,南俊國際,2231000,2231000,0,2.99,3.11,unchanged
2026-09-11,6669.TW,緯穎,429675,429675,0,2.43,2.44,unchanged
2026-09-11,8021.TW,尖點,2682000,2682000,0,2.84,2.76,unchanged
2026-09-11,8046.TW,南電,968000,968000,0,2.5,2.57,unchanged
2026-09-11,8150.TW,南茂,1957000,1957000,0,0.43,0.42,unchanged
2026-09-11,8996.TW,高力,1630000,1630000,0,5.12,5.33,unchanged
