date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-13,2059.TW,川湖,293000,293000,0,5.78,5.72,unchanged
2026-07-13,2303.TW,聯電,7000000,7000000,0,2.61,2.6,unchanged
2026-07-13,2327.TW,國巨*,2066000,2066000,0,4.45,4.08,unchanged
2026-07-13,2330.TW,台積電,1406000,1406000,0,8.12,8.29,unchanged
2026-07-13,2337.TW,旺宏,1343000,1343000,0,0.46,0.45,unchanged
2026-07-13,2345.TW,智邦,977000,977000,0,5.77,5.68,unchanged
2026-07-13,2383.TW,台光電,563000,563000,0,7.13,6.98,unchanged
2026-07-13,2454.TW,聯發科,406000,406000,0,3.81,3.75,unchanged
2026-07-13,2455.TW,全新,2753000,2753000,0,2.18,2.19,unchanged
2026-07-13,3008.TW,大立光,420000,420000,0,3.97,4.41,unchanged
2026-07-13,3017.TW,奇鋐,1009000,1009000,0,5.67,5.43,unchanged
2026-07-13,3037.TW,欣興,2097000,2097000,0,4.39,4.58,unchanged
2026-07-13,3189.TW,景碩,440013,440013,0,0.84,0.87,unchanged
2026-07-13,3260.TW,威剛,358000,358000,0,0.35,0.35,unchanged
2026-07-13,3264.TW,欣銓,72000,72000,0,0.04,0.04,unchanged
2026-07-13,3363.TW,上詮,300000,300000,0,0.44,0.44,unchanged
2026-07-13,3443.TW,創意,311000,211000,-100000,3.23,2.18,decreased
2026-07-13,3491.TW,昇達科,1000,1000,0,0.0,0.0,unchanged
2026-07-13,3583.TW,辛耘,566000,566000,0,1.11,1.09,unchanged
2026-07-13,3661.TW,世芯-KY,215000,215000,0,2.16,2.15,unchanged
2026-07-13,3665.TW,貿聯-KY,955000,955000,0,4.26,4.31,unchanged
2026-07-13,3711.TW,日月光投控,1629000,1629000,0,2.64,2.64,unchanged
2026-07-13,5289.TW,宜鼎,98000,98000,0,0.36,0.36,unchanged
2026-07-13,6139.TW,亞翔,250000,250000,0,0.52,0.53,unchanged
2026-07-13,6182.TW,合晶,4500000,4500000,0,1.86,2.06,unchanged
2026-07-13,6187.TW,萬潤,1220000,1220000,0,3.06,3.05,unchanged
2026-07-13,6223.TW,旺矽,326000,326000,0,5.52,5.23,unchanged
2026-07-13,6488.TW,環球晶,394000,394000,0,1.27,1.41,unchanged
2026-07-13,6515.TW,穎崴,120000,120000,0,2.23,2.14,unchanged
2026-07-13,6584.TW,南俊國際,2231000,2231000,0,3.54,3.59,unchanged
2026-07-13,6805.TW,富世達,109000,109000,0,0.38,0.37,unchanged
2026-07-13,7734.TW,印能科技,56000,56000,0,0.38,0.38,unchanged
2026-07-13,7751.TW,竑騰,372000,372000,0,1.15,1.13,unchanged
2026-07-13,8021.TW,尖點,1501000,1501000,0,1.87,1.84,unchanged
2026-07-13,8299.TW,群聯,445000,445000,0,2.36,2.33,unchanged
2026-07-13,8996.TW,高力,1630000,1630000,0,4.79,4.89,unchanged
