date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-26,1303.TW,南亞,5445000,5445000,0,2.42,2.59,unchanged
2026-08-26,1815.TW,富喬,10877000,10877000,0,2.8,2.94,unchanged
2026-08-26,2059.TW,川湖,260000,260000,0,8.77,8.66,unchanged
2026-08-26,2301.TW,光寶科,659000,659000,0,0.46,0.46,unchanged
2026-08-26,2308.TW,台達電,632000,632000,0,2.55,2.54,unchanged
2026-08-26,2330.TW,台積電,1306000,1306000,0,7.4,7.24,unchanged
2026-08-26,2345.TW,智邦,1074000,1074000,0,5.15,5.06,unchanged
2026-08-26,2357.TW,華碩,196000,196000,0,0.43,0.44,unchanged
2026-08-26,2360.TW,致茂,76000,76000,0,0.35,0.35,unchanged
2026-08-26,2376.TW,技嘉,508000,508000,0,0.42,0.41,unchanged
2026-08-26,2383.TW,台光電,465000,465000,0,6.14,6.29,unchanged
2026-08-26,2404.TW,漢唐,155000,155000,0,0.39,0.38,unchanged
2026-08-26,2454.TW,聯發科,266000,266000,0,2.35,2.41,unchanged
2026-08-26,2455.TW,全新,2753000,2753000,0,2.73,2.7,unchanged
2026-08-26,3008.TW,大立光,343000,343000,0,4.63,4.95,unchanged
2026-08-26,3017.TW,奇鋐,1001000,1001000,0,6.97,7.25,unchanged
2026-08-26,3026.TW,禾伸堂,261000,261000,0,0.39,0.37,unchanged
2026-08-26,3037.TW,欣興,2482000,2482000,0,6.42,6.61,unchanged
2026-08-26,3081.TW,聯亞,63000,63000,0,0.44,0.47,unchanged
2026-08-26,3189.TW,景碩,844013,844013,0,1.66,1.71,unchanged
2026-08-26,3231.TW,緯創,7245000,7245000,0,3.05,3.03,unchanged
2026-08-26,3443.TW,創意,164000,164000,0,2.16,2.3,unchanged
2026-08-26,3653.TW,健策,33000,33000,0,0.41,0.43,unchanged
2026-08-26,3661.TW,世芯-KY,215000,215000,0,1.96,1.95,unchanged
2026-08-26,3665.TW,貿聯-KY,1161000,1161000,0,5.69,5.34,unchanged
2026-08-26,3711.TW,日月光投控,716000,716000,0,1.0,0.97,unchanged
2026-08-26,4958.TW,臻鼎-KY,1000000,1000000,0,1.05,1.04,unchanged
2026-08-26,5274.TW,信驊,11000,11000,0,0.4,0.4,unchanged
2026-08-26,5289.TW,宜鼎,98000,98000,0,0.35,0.34,unchanged
2026-08-26,5347.TW,世界,629000,629000,0,0.22,0.22,unchanged
2026-08-26,6139.TW,亞翔,250000,250000,0,0.45,0.46,unchanged
2026-08-26,6187.TW,萬潤,134000,134000,0,0.4,0.4,unchanged
2026-08-26,6213.TW,聯茂,373000,373000,0,0.47,0.5,unchanged
2026-08-26,6223.TW,旺矽,268000,268000,0,3.54,3.1,unchanged
2026-08-26,6274.TW,台燿,113000,113000,0,0.4,0.4,unchanged
2026-08-26,6584.TW,南俊國際,2231000,2231000,0,3.13,3.09,unchanged
2026-08-26,6669.TW,緯穎,77000,77000,0,1.17,1.2,unchanged
2026-08-26,8021.TW,尖點,2682000,2682000,0,2.56,2.58,unchanged
2026-08-26,8046.TW,南電,300000,300000,0,0.82,0.81,unchanged
2026-08-26,8150.TW,南茂,1957000,1957000,0,0.4,0.41,unchanged
2026-08-26,8996.TW,高力,1630000,1630000,0,4.67,4.47,unchanged
