date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-22,2059.TW,川湖,293000,293000,0,4.28,4.64,unchanged
2026-06-22,2303.TW,聯電,2000000,2000000,0,0.62,0.67,unchanged
2026-06-22,2308.TW,台達電,344000,344000,0,1.57,1.55,unchanged
2026-06-22,2327.TW,國巨*,1566000,1566000,0,3.6,3.5,unchanged
2026-06-22,2330.TW,台積電,1406000,1406000,0,7.21,7.4,unchanged
2026-06-22,2337.TW,旺宏,1343000,1343000,0,0.48,0.52,unchanged
2026-06-22,2345.TW,智邦,977000,977000,0,5.06,5.32,unchanged
2026-06-22,2360.TW,致茂,50000,50000,0,0.25,0.24,unchanged
2026-06-22,2368.TW,金像電,945000,945000,0,2.72,2.77,unchanged
2026-06-22,2383.TW,台光電,563000,563000,0,6.7,6.88,unchanged
2026-06-22,2454.TW,聯發科,406000,406000,0,3.79,3.8,unchanged
2026-06-22,2455.TW,全新,2753000,2753000,0,2.44,2.37,unchanged
2026-06-22,3008.TW,大立光,380000,380000,0,4.2,4.13,unchanged
2026-06-22,3017.TW,奇鋐,1009000,1009000,0,5.15,5.12,unchanged
2026-06-22,3037.TW,欣興,2097000,2097000,0,4.32,4.42,unchanged
2026-06-22,3105.TW,穩懋,1949000,1949000,0,2.19,2.21,unchanged
2026-06-22,3189.TW,景碩,440013,440013,0,0.68,0.73,unchanged
2026-06-22,3260.TW,威剛,358000,358000,0,0.32,0.33,unchanged
2026-06-22,3264.TW,欣銓,72000,72000,0,0.04,0.04,unchanged
2026-06-22,3363.TW,上詮,300000,300000,0,0.45,0.45,unchanged
2026-06-22,3443.TW,創意,311000,311000,0,3.21,3.1,unchanged
2026-06-22,3491.TW,昇達科,1000,1000,0,0.0,0.0,unchanged
2026-06-22,3583.TW,辛耘,566000,566000,0,1.07,1.06,unchanged
2026-06-22,3653.TW,健策,214000,214000,0,1.8,1.72,unchanged
2026-06-22,3661.TW,世芯-KY,262000,262000,0,2.44,2.38,unchanged
2026-06-22,3665.TW,貿聯-KY,955000,955000,0,4.26,3.99,unchanged
2026-06-22,3711.TW,日月光投控,1629000,1629000,0,2.12,2.3,unchanged
2026-06-22,5289.TW,宜鼎,98000,98000,0,0.4,0.41,unchanged
2026-06-22,6139.TW,亞翔,250000,250000,0,0.44,0.42,unchanged
2026-06-22,6187.TW,萬潤,1220000,1220000,0,3.2,3.23,unchanged
2026-06-22,6223.TW,旺矽,326000,326000,0,4.45,4.39,unchanged
2026-06-22,6515.TW,穎崴,145000,145000,0,2.91,2.88,unchanged
2026-06-22,6584.TW,南俊國際,2204000,2204000,0,2.93,3.05,unchanged
2026-06-22,6805.TW,富世達,109000,109000,0,0.41,0.42,unchanged
2026-06-22,7734.TW,印能科技,56000,56000,0,0.43,0.42,unchanged
2026-06-22,7751.TW,竑騰,375000,375000,0,1.18,1.17,unchanged
2026-06-22,7769.TW,鴻勁,91000,1000,-90000,1.35,0.01,decreased
2026-06-22,8021.TW,尖點,1501000,1501000,0,1.73,1.83,unchanged
2026-06-22,8299.TW,群聯,445000,445000,0,2.39,2.41,unchanged
2026-06-22,8996.TW,高力,1630000,1630000,0,5.51,5.32,unchanged
