date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-14,1303.TW,南亞,5445000,5445000,0,2.36,2.57,unchanged
2026-08-14,1815.TW,富喬,10877000,10877000,0,2.24,2.27,unchanged
2026-08-14,2059.TW,川湖,293000,293000,0,8.21,8.34,unchanged
2026-08-14,2308.TW,台達電,632000,632000,0,2.73,2.71,unchanged
2026-08-14,2330.TW,台積電,1406000,1406000,0,7.84,7.67,unchanged
2026-08-14,2337.TW,旺宏,1343000,1343000,0,0.42,0.42,unchanged
2026-08-14,2345.TW,智邦,1080000,1080000,0,5.61,5.66,unchanged
2026-08-14,2383.TW,台光電,466000,466000,0,6.07,6.54,unchanged
2026-08-14,2454.TW,聯發科,406000,406000,0,3.93,3.89,unchanged
2026-08-14,2455.TW,全新,2753000,2753000,0,2.42,2.38,unchanged
2026-08-14,3008.TW,大立光,420000,420000,0,4.48,4.41,unchanged
2026-08-14,3017.TW,奇鋐,1002000,1002000,0,7.34,7.38,unchanged
2026-08-14,3037.TW,欣興,2497000,2497000,0,5.72,5.8,unchanged
2026-08-14,3189.TW,景碩,840013,840013,0,1.64,1.65,unchanged
2026-08-14,3231.TW,緯創,7662000,7662000,0,3.46,3.38,unchanged
2026-08-14,3260.TW,威剛,358000,358000,0,0.34,0.33,unchanged
2026-08-14,3264.TW,欣銓,72000,72000,0,0.04,0.04,unchanged
2026-08-14,3443.TW,創意,160000,160000,0,2.03,1.99,unchanged
2026-08-14,3583.TW,辛耘,147000,147000,0,0.24,0.24,unchanged
2026-08-14,3661.TW,世芯-KY,215000,215000,0,2.06,2.06,unchanged
2026-08-14,3665.TW,貿聯-KY,1161000,1161000,0,5.86,5.82,unchanged
2026-08-14,3711.TW,日月光投控,1629000,1629000,0,2.34,2.29,unchanged
2026-08-14,4958.TW,臻鼎-KY,1000000,1000000,0,1.09,1.11,unchanged
2026-08-14,5289.TW,宜鼎,98000,98000,0,0.34,0.33,unchanged
2026-08-14,5347.TW,世界,629000,629000,0,0.23,0.23,unchanged
2026-08-14,6139.TW,亞翔,250000,250000,0,0.46,0.45,unchanged
2026-08-14,6223.TW,旺矽,263000,263000,0,3.91,3.86,unchanged
2026-08-14,6515.TW,穎崴,42000,42000,0,0.65,0.65,unchanged
2026-08-14,6584.TW,南俊國際,2231000,2231000,0,3.05,3.07,unchanged
2026-08-14,6669.TW,緯穎,77000,77000,0,1.07,1.13,unchanged
2026-08-14,6805.TW,富世達,109000,109000,0,0.46,0.45,unchanged
2026-08-14,7734.TW,印能科技,56000,56000,0,0.42,0.39,unchanged
2026-08-14,7751.TW,竑騰,149000,149000,0,0.45,0.49,unchanged
2026-08-14,8021.TW,尖點,2682000,2682000,0,2.64,2.65,unchanged
2026-08-14,8046.TW,南電,300000,300000,0,0.83,0.89,unchanged
2026-08-14,8996.TW,高力,1630000,1630000,0,4.8,4.75,unchanged
