date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-29,2059.TW,川湖,293000,293000,0,4.84,4.93,unchanged
2026-06-29,2303.TW,聯電,7000000,7000000,0,2.71,2.72,unchanged
2026-06-29,2327.TW,國巨*,1566000,1566000,0,3.75,3.85,unchanged
2026-06-29,2330.TW,台積電,1406000,1406000,0,7.77,7.88,unchanged
2026-06-29,2337.TW,旺宏,1343000,1343000,0,0.52,0.5,unchanged
2026-06-29,2345.TW,智邦,977000,977000,0,5.49,5.41,unchanged
2026-06-29,2360.TW,致茂,50000,0,-50000,0.24,,removed
2026-06-29,2368.TW,金像電,745000,325000,-420000,2.09,0.89,decreased
2026-06-29,2383.TW,台光電,563000,563000,0,6.99,7.26,unchanged
2026-06-29,2454.TW,聯發科,406000,406000,0,3.72,3.75,unchanged
2026-06-29,2455.TW,全新,2753000,2753000,0,2.26,2.19,unchanged
2026-06-29,3008.TW,大立光,380000,380000,0,4.24,3.94,unchanged
2026-06-29,3017.TW,奇鋐,1009000,1009000,0,5.37,5.49,unchanged
2026-06-29,3037.TW,欣興,2097000,2097000,0,4.83,4.84,unchanged
2026-06-29,3105.TW,穩懋,966000,0,-966000,0.97,,removed
2026-06-29,3189.TW,景碩,440013,440013,0,0.83,0.84,unchanged
2026-06-29,3260.TW,威剛,358000,358000,0,0.34,0.34,unchanged
2026-06-29,3264.TW,欣銓,72000,72000,0,0.04,0.04,unchanged
2026-06-29,3363.TW,上詮,300000,300000,0,0.41,0.4,unchanged
2026-06-29,3443.TW,創意,311000,311000,0,3.25,3.25,unchanged
2026-06-29,3491.TW,昇達科,1000,1000,0,0.0,0.0,unchanged
2026-06-29,3583.TW,辛耘,566000,566000,0,1.09,1.15,unchanged
2026-06-29,3661.TW,世芯-KY,215000,215000,0,1.97,2.03,unchanged
2026-06-29,3665.TW,貿聯-KY,955000,955000,0,4.18,4.25,unchanged
2026-06-29,3711.TW,日月光投控,1629000,1629000,0,2.43,2.42,unchanged
2026-06-29,5289.TW,宜鼎,98000,98000,0,0.37,0.37,unchanged
2026-06-29,6139.TW,亞翔,250000,250000,0,0.52,0.56,unchanged
2026-06-29,6182.TW,合晶,2000000,4500000,2500000,0.56,1.19,increased
2026-06-29,6187.TW,萬潤,1220000,1220000,0,3.1,2.83,unchanged
2026-06-29,6223.TW,旺矽,326000,326000,0,5.0,4.67,unchanged
2026-06-29,6515.TW,穎崴,145000,145000,0,2.8,2.75,unchanged
2026-06-29,6584.TW,南俊國際,2231000,2231000,0,3.73,3.61,unchanged
2026-06-29,6805.TW,富世達,109000,109000,0,0.42,0.42,unchanged
2026-06-29,7734.TW,印能科技,56000,56000,0,0.4,0.39,unchanged
2026-06-29,7751.TW,竑騰,372000,372000,0,1.19,1.17,unchanged
2026-06-29,8021.TW,尖點,1501000,1501000,0,1.9,1.85,unchanged
2026-06-29,8299.TW,群聯,445000,445000,0,2.43,2.46,unchanged
2026-06-29,8996.TW,高力,1630000,1630000,0,5.27,5.69,unchanged
