date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-22,1303.TW,南亞,5445000,5445000,0,3.12,2.97,unchanged
2026-09-22,1815.TW,富喬,11420868,11420868,0,3.3,3.28,unchanged
2026-09-22,2059.TW,川湖,205000,205000,0,6.27,6.12,unchanged
2026-09-22,2301.TW,光寶科,659000,659000,0,0.45,0.44,unchanged
2026-09-22,2308.TW,台達電,0,200000,200000,,0.9,added
2026-09-22,2330.TW,台積電,1116000,1116000,0,6.62,6.47,unchanged
2026-09-22,2345.TW,智邦,1104000,1104000,0,4.86,4.98,unchanged
2026-09-22,2357.TW,華碩,196000,196000,0,0.44,0.44,unchanged
2026-09-22,2360.TW,致茂,76000,76000,0,0.43,0.44,unchanged
2026-09-22,2376.TW,技嘉,508000,508000,0,0.45,0.44,unchanged
2026-09-22,2383.TW,台光電,465000,465000,0,5.44,5.33,unchanged
2026-09-22,2404.TW,漢唐,155000,155000,0,0.42,0.42,unchanged
2026-09-22,2454.TW,聯發科,179000,179000,0,2.14,2.19,unchanged
2026-09-22,2455.TW,全新,1700000,1700000,0,2.33,2.19,unchanged
2026-09-22,3008.TW,大立光,293000,293000,0,4.48,4.42,unchanged
2026-09-22,3017.TW,奇鋐,1001000,1001000,0,8.17,8.0,unchanged
2026-09-22,3026.TW,禾伸堂,261000,261000,0,0.49,0.48,unchanged
2026-09-22,3037.TW,欣興,2482000,2482000,0,6.05,6.55,unchanged
2026-09-22,3081.TW,聯亞,63000,63000,0,0.43,0.42,unchanged
2026-09-22,3189.TW,景碩,844013,844013,0,1.67,1.81,unchanged
2026-09-22,3231.TW,緯創,7245000,7245000,0,3.23,3.08,unchanged
2026-09-22,3443.TW,創意,164000,164000,0,2.99,3.24,unchanged
2026-09-22,3653.TW,健策,33000,33000,0,0.46,0.45,unchanged
2026-09-22,3665.TW,貿聯-KY,1161000,1161000,0,6.38,6.14,unchanged
2026-09-22,3711.TW,日月光投控,250000,250000,0,0.4,0.41,unchanged
2026-09-22,4958.TW,臻鼎-KY,1000000,1000000,0,1.12,1.15,unchanged
2026-09-22,5274.TW,信驊,11000,11000,0,0.52,0.54,unchanged
2026-09-22,5289.TW,宜鼎,99952,99952,0,0.31,0.31,unchanged
2026-09-22,5347.TW,世界,629000,629000,0,0.26,0.26,unchanged
2026-09-22,6139.TW,亞翔,250000,250000,0,0.43,0.42,unchanged
2026-09-22,6187.TW,萬潤,134000,134000,0,0.4,0.38,unchanged
2026-09-22,6213.TW,聯茂,373000,373000,0,0.48,0.48,unchanged
2026-09-22,6223.TW,旺矽,268000,268000,0,3.52,3.38,unchanged
2026-09-22,6274.TW,台燿,113000,113000,0,0.39,0.38,unchanged
2026-09-22,6515.TW,穎崴,51000,51000,0,0.71,0.69,unchanged
2026-09-22,6584.TW,南俊國際,2231000,2231000,0,2.99,2.91,unchanged
2026-09-22,6669.TW,緯穎,429675,429675,0,2.21,2.14,unchanged
2026-09-22,8021.TW,尖點,2682000,2682000,0,2.99,3.02,unchanged
2026-09-22,8046.TW,南電,968000,968000,0,2.45,2.66,unchanged
2026-09-22,8150.TW,南茂,1957000,1957000,0,0.48,0.49,unchanged
2026-09-22,8996.TW,高力,1630000,1630000,0,5.87,6.36,unchanged
