date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-17,1303.TW,南亞,5445000,5445000,0,2.57,2.46,unchanged
2026-08-17,1815.TW,富喬,10877000,10877000,0,2.27,2.37,unchanged
2026-08-17,2059.TW,川湖,293000,260000,-33000,8.34,8.06,decreased
2026-08-17,2308.TW,台達電,632000,632000,0,2.71,2.69,unchanged
2026-08-17,2330.TW,台積電,1406000,1406000,0,7.67,7.61,unchanged
2026-08-17,2337.TW,旺宏,1343000,1343000,0,0.42,0.39,unchanged
2026-08-17,2345.TW,智邦,1080000,1080000,0,5.66,5.58,unchanged
2026-08-17,2383.TW,台光電,466000,465000,-1000,6.54,6.66,decreased
2026-08-17,2454.TW,聯發科,406000,406000,0,3.89,3.71,unchanged
2026-08-17,2455.TW,全新,2753000,2753000,0,2.38,2.59,unchanged
2026-08-17,3008.TW,大立光,420000,420000,0,4.41,4.8,unchanged
2026-08-17,3017.TW,奇鋐,1002000,1002000,0,7.38,7.12,unchanged
2026-08-17,3037.TW,欣興,2497000,2497000,0,5.8,6.31,unchanged
2026-08-17,3189.TW,景碩,840013,840013,0,1.65,1.71,unchanged
2026-08-17,3231.TW,緯創,7662000,7662000,0,3.38,3.23,unchanged
2026-08-17,3260.TW,威剛,358000,358000,0,0.33,0.32,unchanged
2026-08-17,3264.TW,欣銓,72000,72000,0,0.04,0.04,unchanged
2026-08-17,3443.TW,創意,160000,160000,0,1.99,2.11,unchanged
2026-08-17,3583.TW,辛耘,147000,147000,0,0.24,0.24,unchanged
2026-08-17,3661.TW,世芯-KY,215000,215000,0,2.06,1.97,unchanged
2026-08-17,3665.TW,貿聯-KY,1161000,1161000,0,5.82,5.59,unchanged
2026-08-17,3711.TW,日月光投控,1629000,1629000,0,2.29,2.26,unchanged
2026-08-17,4958.TW,臻鼎-KY,1000000,1000000,0,1.11,1.13,unchanged
2026-08-17,5289.TW,宜鼎,98000,98000,0,0.33,0.34,unchanged
2026-08-17,5347.TW,世界,629000,629000,0,0.23,0.23,unchanged
2026-08-17,6139.TW,亞翔,250000,250000,0,0.45,0.45,unchanged
2026-08-17,6223.TW,旺矽,263000,263000,0,3.86,3.44,unchanged
2026-08-17,6515.TW,穎崴,42000,42000,0,0.65,0.63,unchanged
2026-08-17,6584.TW,南俊國際,2231000,2231000,0,3.07,3.0,unchanged
2026-08-17,6669.TW,緯穎,77000,77000,0,1.13,1.15,unchanged
2026-08-17,6805.TW,富世達,109000,109000,0,0.45,0.47,unchanged
2026-08-17,7734.TW,印能科技,56000,56000,0,0.39,0.39,unchanged
2026-08-17,7751.TW,竑騰,149000,25000,-124000,0.49,0.08,decreased
2026-08-17,8021.TW,尖點,2682000,2682000,0,2.65,2.59,unchanged
2026-08-17,8046.TW,南電,300000,300000,0,0.89,0.88,unchanged
2026-08-17,8996.TW,高力,1630000,1630000,0,4.75,4.47,unchanged
