date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-23,1303.TW,南亞,5445000,5445000,0,2.97,2.94,unchanged
2026-09-23,1815.TW,富喬,11420868,11420868,0,3.28,3.25,unchanged
2026-09-23,2059.TW,川湖,205000,205000,0,6.12,6.03,unchanged
2026-09-23,2301.TW,光寶科,659000,659000,0,0.44,0.44,unchanged
2026-09-23,2308.TW,台達電,200000,200000,0,0.9,0.9,unchanged
2026-09-23,2330.TW,台積電,1116000,1116000,0,6.47,6.62,unchanged
2026-09-23,2345.TW,智邦,1104000,1104000,0,4.98,4.95,unchanged
2026-09-23,2357.TW,華碩,196000,196000,0,0.44,0.45,unchanged
2026-09-23,2360.TW,致茂,76000,76000,0,0.44,0.42,unchanged
2026-09-23,2376.TW,技嘉,508000,508000,0,0.44,0.44,unchanged
2026-09-23,2383.TW,台光電,465000,465000,0,5.33,5.54,unchanged
2026-09-23,2404.TW,漢唐,155000,155000,0,0.42,0.46,unchanged
2026-09-23,2454.TW,聯發科,179000,179000,0,2.19,2.2,unchanged
2026-09-23,2455.TW,全新,1700000,1700000,0,2.19,2.23,unchanged
2026-09-23,3008.TW,大立光,293000,293000,0,4.42,4.3,unchanged
2026-09-23,3017.TW,奇鋐,1001000,1001000,0,8.0,8.24,unchanged
2026-09-23,3026.TW,禾伸堂,261000,261000,0,0.48,0.48,unchanged
2026-09-23,3037.TW,欣興,2482000,2482000,0,6.55,6.83,unchanged
2026-09-23,3081.TW,聯亞,63000,63000,0,0.42,0.4,unchanged
2026-09-23,3131.TW,弘塑,0,1000,1000,,0.01,added
2026-09-23,3189.TW,景碩,844013,844013,0,1.81,1.81,unchanged
2026-09-23,3231.TW,緯創,7245000,7245000,0,3.08,3.09,unchanged
2026-09-23,3443.TW,創意,164000,164000,0,3.24,3.26,unchanged
2026-09-23,3653.TW,健策,33000,33000,0,0.45,0.5,unchanged
2026-09-23,3665.TW,貿聯-KY,1161000,1161000,0,6.14,6.45,unchanged
2026-09-23,3711.TW,日月光投控,250000,250000,0,0.41,0.41,unchanged
2026-09-23,4958.TW,臻鼎-KY,1000000,1000000,0,1.15,1.12,unchanged
2026-09-23,5274.TW,信驊,11000,11000,0,0.54,0.53,unchanged
2026-09-23,5289.TW,宜鼎,99952,99952,0,0.31,0.31,unchanged
2026-09-23,5347.TW,世界,629000,629000,0,0.26,0.26,unchanged
2026-09-23,6139.TW,亞翔,250000,250000,0,0.42,0.44,unchanged
2026-09-23,6187.TW,萬潤,134000,134000,0,0.38,0.38,unchanged
2026-09-23,6213.TW,聯茂,373000,373000,0,0.48,0.48,unchanged
2026-09-23,6223.TW,旺矽,268000,344000,76000,3.38,4.59,increased
2026-09-23,6274.TW,台燿,113000,113000,0,0.38,0.39,unchanged
2026-09-23,6515.TW,穎崴,51000,51000,0,0.69,0.73,unchanged
2026-09-23,6584.TW,南俊國際,2231000,2213000,-18000,2.91,2.85,decreased
2026-09-23,6669.TW,緯穎,429675,429675,0,2.14,2.15,unchanged
2026-09-23,8021.TW,尖點,2682000,2682000,0,3.02,3.04,unchanged
2026-09-23,8046.TW,南電,968000,968000,0,2.66,2.78,unchanged
2026-09-23,8150.TW,南茂,1957000,1957000,0,0.49,0.5,unchanged
2026-09-23,8996.TW,高力,1630000,1630000,0,6.36,5.96,unchanged
