date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-20,1303.TW,南亞,5445000,5445000,0,2.41,2.37,unchanged
2026-08-20,1815.TW,富喬,10877000,10877000,0,2.51,2.73,unchanged
2026-08-20,2059.TW,川湖,260000,260000,0,8.64,8.49,unchanged
2026-08-20,2301.TW,光寶科,659000,659000,0,0.42,0.41,unchanged
2026-08-20,2308.TW,台達電,632000,632000,0,2.63,2.58,unchanged
2026-08-20,2330.TW,台積電,1306000,1306000,0,7.24,7.27,unchanged
2026-08-20,2345.TW,智邦,1074000,1074000,0,5.38,5.3,unchanged
2026-08-20,2357.TW,華碩,196000,196000,0,0.43,0.42,unchanged
2026-08-20,2360.TW,致茂,76000,76000,0,0.38,0.38,unchanged
2026-08-20,2376.TW,技嘉,508000,508000,0,0.42,0.41,unchanged
2026-08-20,2383.TW,台光電,465000,465000,0,6.45,6.52,unchanged
2026-08-20,2404.TW,漢唐,155000,155000,0,0.4,0.39,unchanged
2026-08-20,2454.TW,聯發科,266000,266000,0,2.41,2.31,unchanged
2026-08-20,2455.TW,全新,2753000,2753000,0,2.57,2.66,unchanged
2026-08-20,3008.TW,大立光,420000,343000,-77000,5.5,4.43,decreased
2026-08-20,3017.TW,奇鋐,1001000,1001000,0,7.31,7.0,unchanged
2026-08-20,3026.TW,禾伸堂,261000,261000,0,0.42,0.43,unchanged
2026-08-20,3037.TW,欣興,2483000,2482000,-1000,6.62,6.63,decreased
2026-08-20,3081.TW,聯亞,63000,63000,0,0.4,0.41,unchanged
2026-08-20,3189.TW,景碩,844013,844013,0,1.69,1.68,unchanged
2026-08-20,3231.TW,緯創,7245000,7245000,0,3.11,3.06,unchanged
2026-08-20,3443.TW,創意,164000,164000,0,2.05,2.16,unchanged
2026-08-20,3653.TW,健策,33000,33000,0,0.42,0.43,unchanged
2026-08-20,3661.TW,世芯-KY,215000,215000,0,1.84,1.89,unchanged
2026-08-20,3665.TW,貿聯-KY,1161000,1161000,0,6.02,6.12,unchanged
2026-08-20,3711.TW,日月光投控,716000,716000,0,0.99,0.99,unchanged
2026-08-20,4958.TW,臻鼎-KY,1000000,1000000,0,1.08,1.09,unchanged
2026-08-20,5274.TW,信驊,11000,11000,0,0.41,0.41,unchanged
2026-08-20,5289.TW,宜鼎,98000,98000,0,0.35,0.34,unchanged
2026-08-20,5347.TW,世界,629000,629000,0,0.22,0.23,unchanged
2026-08-20,6139.TW,亞翔,250000,250000,0,0.45,0.45,unchanged
2026-08-20,6187.TW,萬潤,134000,134000,0,0.41,0.4,unchanged
2026-08-20,6213.TW,聯茂,373000,373000,0,0.43,0.45,unchanged
2026-08-20,6223.TW,旺矽,268000,268000,0,3.32,3.55,unchanged
2026-08-20,6274.TW,台燿,113000,113000,0,0.4,0.42,unchanged
2026-08-20,6584.TW,南俊國際,2231000,2231000,0,3.16,3.06,unchanged
2026-08-20,6669.TW,緯穎,77000,77000,0,1.16,1.14,unchanged
2026-08-20,8021.TW,尖點,2682000,2682000,0,2.49,2.57,unchanged
2026-08-20,8046.TW,南電,300000,300000,0,0.83,0.84,unchanged
2026-08-20,8150.TW,南茂,1957000,1957000,0,0.4,0.4,unchanged
2026-08-20,8996.TW,高力,1630000,1630000,0,4.36,4.34,unchanged
