date,symbol,name,weight_percent,shares
2026-09-23,2330.TW,台積電,13.73,8400000
2026-09-23,2454.TW,聯發科,7.49,2210000
2026-09-23,3017.TW,奇鋐,6.47,2850000
2026-09-23,3037.TW,欣興,6.42,8460000
2026-09-23,2303.TW,聯電,6.28,60000000
2026-09-23,2383.TW,台光電,5.25,1600000
2026-09-23,3653.TW,健策,4.67,1115000
2026-09-23,6223.TW,旺矽,4.04,1100000
2026-09-23,2308.TW,台達電,3.6,2900000
2026-09-23,3443.TW,創意,3.54,646000
2026-09-23,2327.TW,國巨*,3.0,8000000
2026-09-23,6669.TW,緯穎,2.52,1827956
2026-09-23,3189.TW,景碩,2.37,4000000
2026-09-23,2345.TW,智邦,2.35,1900000
2026-09-23,8046.TW,南電,2.19,2770000
2026-09-23,1303.TW,南亞,2.01,13500000
2026-09-23,3665.TW,貿聯-KY,1.98,1293000
2026-09-23,6274.TW,台燿,1.81,1900000
2026-09-23,6488.TW,環球晶,1.74,2800000
2026-09-23,8996.TW,高力,1.64,1625000
2026-09-23,6805.TW,富世達,1.43,840000
2026-09-23,5274.TW,信驊,1.27,95500
2026-09-23,3008.TW,大立光,1.13,280000
2026-09-23,2408.TW,南亞科,0.94,2800000
2026-09-23,2449.TW,京元電子,0.8,4000000
2026-09-23,2360.TW,致茂,0.71,470000
2026-09-23,2059.TW,川湖,0.61,75000
2026-09-23,2317.TW,鴻海,0.54,3200000
2026-09-23,3450.TW,聯鈞,0.51,1500000
2026-09-23,3211.TW,順達,0.5,2000000
2026-09-23,3583.TW,辛耘,0.36,800000
2026-09-23,6442.TW,光聖,0.35,350000
2026-09-23,2481.TW,強茂,0.34,3000000
2026-09-23,7769.TW,鴻勁,0.31,80000
2026-09-23,2882.TW,國泰金,0.29,4000000
2026-09-23,2455.TW,全新,0.14,386000
2026-09-23,1560.TW,中砂,0.12,191000
2026-09-23,2301.TW,光寶科,0.06,300000
2026-09-23,6285.TW,啟碁,0.05,350000
2026-09-23,1717.TW,長興,0.04,900000
2026-09-23,8358.TW,金居,0.03,100000
2026-09-23,8299.TW,群聯,0.0,1000
2026-09-23,6239.TW,力成,0.0,1000
2026-09-23,2049.TW,上銀,0.0,1000
2026-09-23,2337.TW,旺宏,0.0,1000
2026-09-23,2344.TW,華邦電,0.0,1000
2026-09-23,2404.TW,漢唐,0.0,1000
2026-09-23,3264.TW,欣銓,0.0,1000
2026-09-23,6196.TW,帆宣,0.0,1000
2026-09-23,3711.TW,日月光投控,0.0,1000
