date,symbol,name,weight_percent,shares
2026-08-18,2330.TW,台積電,16.45,12000000
2026-08-18,2383.TW,台光電,6.04,1690000
2026-08-18,3037.TW,欣興,5.58,8460000
2026-08-18,2303.TW,聯電,5.42,79000000
2026-08-18,3017.TW,奇鋐,5.25,3000000
2026-08-18,2454.TW,聯發科,4.72,2110000
2026-08-18,2327.TW,國巨*,3.25,9785000
2026-08-18,6223.TW,旺矽,3.22,1060000
2026-08-18,2308.TW,台達電,3.19,3040000
2026-08-18,3653.TW,健策,3.03,1020000
2026-08-18,2345.TW,智邦,2.96,2307000
2026-08-18,2344.TW,華邦電,2.85,28000000
2026-08-18,3711.TW,日月光投控,2.76,8000000
2026-08-18,6669.TW,緯穎,2.25,610000
2026-08-18,3189.TW,景碩,2.12,4250000
2026-08-18,5274.TW,信驊,2.11,214500
2026-08-18,3008.TW,大立光,1.91,626000
2026-08-18,8046.TW,南電,1.89,2640000
2026-08-18,6488.TW,環球晶,1.71,2800000
2026-08-18,3443.TW,創意,1.63,510000
2026-08-18,3665.TW,貿聯-KY,1.55,1200000
2026-08-18,6274.TW,台燿,1.5,1680000
2026-08-18,2360.TW,致茂,1.33,1000000
2026-08-18,8996.TW,高力,1.08,1600000
2026-08-18,1303.TW,南亞,1.04,9000000
2026-08-18,6239.TW,力成,0.82,5360000
2026-08-18,6805.TW,富世達,0.79,700000
2026-08-18,3533.TW,嘉澤,0.57,610000
2026-08-18,3450.TW,聯鈞,0.53,1600000
2026-08-18,7769.TW,鴻勁,0.49,130000
2026-08-18,2317.TW,鴻海,0.46,3200000
2026-08-18,3211.TW,順達,0.44,2000000
2026-08-18,1560.TW,中砂,0.43,1050000
2026-08-18,2337.TW,旺宏,0.42,6000000
2026-08-18,3583.TW,辛耘,0.32,800000
2026-08-18,6442.TW,光聖,0.2,225000
2026-08-18,8358.TW,金居,0.19,800000
2026-08-18,2059.TW,川湖,0.17,20000
2026-08-18,2404.TW,漢唐,0.16,250000
2026-08-18,4966.TW,譜瑞-KY,0.16,500000
2026-08-18,4958.TW,臻鼎-KY,0.14,500000
2026-08-18,2481.TW,強茂,0.12,1500000
2026-08-18,1717.TW,長興,0.1,2500000
2026-08-18,3264.TW,欣銓,0.08,700000
2026-08-18,2455.TW,全新,0.05,200000
2026-08-18,6285.TW,啟碁,0.05,350000
2026-08-18,5347.TW,世界,0.0,1000
2026-08-18,6196.TW,帆宣,0.0,1000
2026-08-18,8299.TW,群聯,0.0,1000
2026-08-18,2049.TW,上銀,0.0,1000
