date,symbol,name,weight_percent,shares
2026-07-20,2330.TW,台積電,19.08,12800000
2026-07-20,2303.TW,聯電,6.26,75000000
2026-07-20,3017.TW,奇鋐,4.73,3450000
2026-07-20,2344.TW,華邦電,3.88,40000000
2026-07-20,2454.TW,聯發科,3.54,1650000
2026-07-20,6223.TW,旺矽,3.5,1000000
2026-07-20,3037.TW,欣興,3.4,7064000
2026-07-20,2383.TW,台光電,3.22,1140000
2026-07-20,2308.TW,台達電,2.96,2700000
2026-07-20,2345.TW,智邦,2.91,2170000
2026-07-20,2327.TW,國巨*,2.43,6000000
2026-07-20,6669.TW,緯穎,2.38,790000
2026-07-20,3711.TW,日月光投控,2.36,6150000
2026-07-20,4958.TW,臻鼎-KY,2.13,6934000
2026-07-20,6488.TW,環球晶,1.91,2350000
2026-07-20,3653.TW,健策,1.64,800000
2026-07-20,3533.TW,嘉澤,1.52,1240000
2026-07-20,3189.TW,景碩,1.4,3217000
2026-07-20,8046.TW,南電,1.24,1750000
2026-07-20,2368.TW,金像電,1.23,2060000
2026-07-20,6274.TW,台燿,1.23,1700000
2026-07-20,1303.TW,南亞,1.19,9900000
2026-07-20,3443.TW,創意,1.15,480000
2026-07-20,7769.TW,鴻勁,1.08,279000
2026-07-20,8996.TW,高力,1.0,1600000
2026-07-20,5274.TW,信驊,0.91,109500
2026-07-20,2360.TW,致茂,0.8,680000
2026-07-20,2337.TW,旺宏,0.75,10000000
2026-07-20,6515.TW,穎崴,0.63,161000
2026-07-20,2317.TW,鴻海,0.48,3200000
2026-07-20,6805.TW,富世達,0.48,570000
2026-07-20,8358.TW,金居,0.42,1750000
2026-07-20,3583.TW,辛耘,0.42,900000
2026-07-20,3665.TW,貿聯-KY,0.42,360000
2026-07-20,3211.TW,順達,0.41,1800000
2026-07-20,1560.TW,中砂,0.31,750000
2026-07-20,4966.TW,譜瑞-KY,0.29,800000
2026-07-20,6415.TW,矽力*-KY,0.25,900000
2026-07-20,6442.TW,光聖,0.24,300000
2026-07-20,2049.TW,上銀,0.19,1010000
2026-07-20,6239.TW,力成,0.15,900000
2026-07-20,3008.TW,大立光,0.15,60000
2026-07-20,2404.TW,漢唐,0.1,140000
2026-07-20,3264.TW,欣銓,0.08,600000
2026-07-20,2455.TW,全新,0.06,336000
