date,symbol,name,weight_percent,shares
2026-09-02,2330.TW,台積電,15.59,10500000
2026-09-02,3017.TW,奇鋐,6.49,3150000
2026-09-02,2454.TW,聯發科,5.62,2110000
2026-09-02,2383.TW,台光電,5.43,1600000
2026-09-02,3037.TW,欣興,5.13,8460000
2026-09-02,3653.TW,健策,4.01,1115000
2026-09-02,3008.TW,大立光,3.94,810000
2026-09-02,2303.TW,聯電,3.92,50000000
2026-09-02,6223.TW,旺矽,3.62,1100000
2026-09-02,6669.TW,緯穎,3.39,2087956
2026-09-02,2345.TW,智邦,3.07,2307000
2026-09-02,2308.TW,台達電,2.96,2750000
2026-09-02,2327.TW,國巨*,2.69,8000000
2026-09-02,3443.TW,創意,2.39,650000
2026-09-02,5274.TW,信驊,2.09,189500
2026-09-02,1303.TW,南亞,2.0,13500000
2026-09-02,8046.TW,南電,1.97,2640000
2026-09-02,3189.TW,景碩,1.79,3400000
2026-09-02,3665.TW,貿聯-KY,1.75,1293000
2026-09-02,6488.TW,環球晶,1.69,2800000
2026-09-02,6274.TW,台燿,1.67,1900000
2026-09-02,3711.TW,日月光投控,1.65,4500000
2026-09-02,8996.TW,高力,1.37,1737000
2026-09-02,2360.TW,致茂,1.23,1000000
2026-09-02,6805.TW,富世達,1.12,850000
2026-09-02,6239.TW,力成,0.93,5360000
2026-09-02,2344.TW,華邦電,0.56,5000000
2026-09-02,2317.TW,鴻海,0.5,3200000
2026-09-02,3211.TW,順達,0.49,2000000
2026-09-02,7769.TW,鴻勁,0.46,130000
2026-09-02,3450.TW,聯鈞,0.41,1100000
2026-09-02,3583.TW,辛耘,0.38,800000
2026-09-02,2059.TW,川湖,0.3,35000
2026-09-02,2449.TW,京元電子,0.29,1700000
2026-09-02,3533.TW,嘉澤,0.27,250000
2026-09-02,6442.TW,光聖,0.25,225000
2026-09-02,1717.TW,長興,0.16,3100000
2026-09-02,2404.TW,漢唐,0.16,250000
2026-09-02,2337.TW,旺宏,0.15,2000000
2026-09-02,1560.TW,中砂,0.13,300000
2026-09-02,2455.TW,全新,0.13,386000
2026-09-02,8358.TW,金居,0.13,400000
2026-09-02,3264.TW,欣銓,0.1,700000
2026-09-02,2882.TW,國泰金,0.08,1200000
2026-09-02,4966.TW,譜瑞-KY,0.08,220000
2026-09-02,2301.TW,光寶科,0.06,300000
2026-09-02,6285.TW,啟碁,0.05,350000
2026-09-02,6196.TW,帆宣,0.0,1000
2026-09-02,8299.TW,群聯,0.0,1000
2026-09-02,2049.TW,上銀,0.0,1000
2026-09-02,2481.TW,強茂,0.0,1000
2026-09-02,4958.TW,臻鼎-KY,0.0,1000
