date,symbol,name,weight_percent,shares
2026-09-03,2330.TW,台積電,15.99,10500000
2026-09-03,3017.TW,奇鋐,6.62,3150000
2026-09-03,2454.TW,聯發科,5.84,2110000
2026-09-03,2383.TW,台光電,5.39,1600000
2026-09-03,3037.TW,欣興,4.98,8460000
2026-09-03,3653.TW,健策,3.99,1115000
2026-09-03,2303.TW,聯電,3.98,50000000
2026-09-03,3008.TW,大立光,3.69,810000
2026-09-03,6223.TW,旺矽,3.54,1100000
2026-09-03,6669.TW,緯穎,3.29,2087956
2026-09-03,2308.TW,台達電,3.08,2750000
2026-09-03,2345.TW,智邦,3.07,2307000
2026-09-03,2327.TW,國巨*,2.61,8000000
2026-09-03,3443.TW,創意,2.4,650000
2026-09-03,5274.TW,信驊,2.39,210500
2026-09-03,1303.TW,南亞,1.9,13500000
2026-09-03,8046.TW,南電,1.82,2640000
2026-09-03,3665.TW,貿聯-KY,1.73,1293000
2026-09-03,3711.TW,日月光投控,1.69,4500000
2026-09-03,3189.TW,景碩,1.68,3400000
2026-09-03,6488.TW,環球晶,1.65,2800000
2026-09-03,6274.TW,台燿,1.63,1900000
2026-09-03,8996.TW,高力,1.31,1737000
2026-09-03,2360.TW,致茂,1.28,1000000
2026-09-03,6239.TW,力成,0.94,5360000
2026-09-03,6805.TW,富世達,0.87,650000
2026-09-03,2344.TW,華邦電,0.54,5000000
2026-09-03,2317.TW,鴻海,0.5,3200000
2026-09-03,7769.TW,鴻勁,0.49,130000
2026-09-03,3211.TW,順達,0.48,2000000
2026-09-03,3450.TW,聯鈞,0.39,1100000
2026-09-03,6442.TW,光聖,0.39,350000
2026-09-03,3583.TW,辛耘,0.38,800000
2026-09-03,2059.TW,川湖,0.3,35000
2026-09-03,2882.TW,國泰金,0.29,4000000
2026-09-03,2449.TW,京元電子,0.28,1700000
2026-09-03,3533.TW,嘉澤,0.27,250000
2026-09-03,2404.TW,漢唐,0.16,250000
2026-09-03,2337.TW,旺宏,0.15,2000000
2026-09-03,1717.TW,長興,0.15,3100000
2026-09-03,1560.TW,中砂,0.14,300000
2026-09-03,2455.TW,全新,0.13,386000
2026-09-03,2481.TW,強茂,0.13,1351000
2026-09-03,8358.TW,金居,0.12,400000
2026-09-03,3264.TW,欣銓,0.1,700000
2026-09-03,2301.TW,光寶科,0.06,300000
2026-09-03,6285.TW,啟碁,0.05,350000
2026-09-03,4966.TW,譜瑞-KY,0.01,16000
2026-09-03,2049.TW,上銀,0.0,1000
2026-09-03,6196.TW,帆宣,0.0,1000
2026-09-03,8299.TW,群聯,0.0,1000
