date,symbol,name,weight_percent,shares
2026-08-05,2330.TW,台積電,17.04,12680000
2026-08-05,2303.TW,聯電,5.39,79000000
2026-08-05,3017.TW,奇鋐,5.26,3450000
2026-08-05,3037.TW,欣興,4.58,8460000
2026-08-05,2383.TW,台光電,4.38,1495000
2026-08-05,2454.TW,聯發科,4.27,1910000
2026-08-05,2344.TW,華邦電,4.0,42300000
2026-08-05,6223.TW,旺矽,3.66,1050000
2026-08-05,2345.TW,智邦,3.08,2307000
2026-08-05,2308.TW,台達電,2.8,3040000
2026-08-05,2327.TW,國巨*,2.58,8000000
2026-08-05,3653.TW,健策,2.5,1030000
2026-08-05,3711.TW,日月光投控,2.37,7160000
2026-08-05,3189.TW,景碩,1.78,3850000
2026-08-05,6669.TW,緯穎,1.73,500000
2026-08-05,4958.TW,臻鼎-KY,1.68,6154000
2026-08-05,3665.TW,貿聯-KY,1.45,1101000
2026-08-05,5274.TW,信驊,1.42,158500
2026-08-05,6274.TW,台燿,1.38,1680000
2026-08-05,3533.TW,嘉澤,1.35,1240000
2026-08-05,6488.TW,環球晶,1.29,2646000
2026-08-05,3443.TW,創意,1.25,510000
2026-08-05,7769.TW,鴻勁,1.09,300000
2026-08-05,8046.TW,南電,1.04,1750000
2026-08-05,2360.TW,致茂,0.95,897000
2026-08-05,8996.TW,高力,0.93,1600000
2026-08-05,6239.TW,力成,0.76,5330000
2026-08-05,3008.TW,大立光,0.66,260000
2026-08-05,6805.TW,富世達,0.63,700000
2026-08-05,1560.TW,中砂,0.57,1500000
2026-08-05,2337.TW,旺宏,0.49,7498000
2026-08-05,2317.TW,鴻海,0.46,3200000
2026-08-05,3211.TW,順達,0.36,2000000
2026-08-05,3583.TW,辛耘,0.35,900000
2026-08-05,3450.TW,聯鈞,0.27,1000000
2026-08-05,8358.TW,金居,0.26,1312000
2026-08-05,4966.TW,譜瑞-KY,0.23,670000
2026-08-05,2049.TW,上銀,0.21,1010000
2026-08-05,1303.TW,南亞,0.2,2000000
2026-08-05,6442.TW,光聖,0.17,225000
2026-08-05,2404.TW,漢唐,0.16,250000
2026-08-05,2481.TW,強茂,0.08,1100000
2026-08-05,3264.TW,欣銓,0.08,700000
2026-08-05,2455.TW,全新,0.07,336000
2026-08-05,6415.TW,矽力*-KY,0.07,300000
2026-08-05,6285.TW,啟碁,0.05,350000
2026-08-05,1717.TW,長興,0.04,1058000
2026-08-05,5347.TW,世界,0.0,1000
2026-08-05,6196.TW,帆宣,0.0,1000
2026-08-05,8299.TW,群聯,0.0,1000
