date,symbol,name,weight_percent,shares
2026-09-11,2330.TW,台積電,15.45,9800000
2026-09-11,2454.TW,聯發科,6.63,2210000
2026-09-11,3017.TW,奇鋐,6.28,2850000
2026-09-11,2383.TW,台光電,5.62,1600000
2026-09-11,3037.TW,欣興,5.41,8460000
2026-09-11,2303.TW,聯電,5.06,55000000
2026-09-11,3653.TW,健策,4.21,1115000
2026-09-11,6223.TW,旺矽,4.04,1100000
2026-09-11,6669.TW,緯穎,3.0,1987956
2026-09-11,2308.TW,台達電,2.91,2750000
2026-09-11,2345.TW,智邦,2.85,2307000
2026-09-11,2327.TW,國巨*,2.85,8000000
2026-09-11,3008.TW,大立光,2.61,600000
2026-09-11,3443.TW,創意,2.32,580000
2026-09-11,1303.TW,南亞,2.07,13500000
2026-09-11,8046.TW,南電,1.87,2640000
2026-09-11,3189.TW,景碩,1.83,3400000
2026-09-11,6274.TW,台燿,1.7,1900000
2026-09-11,6488.TW,環球晶,1.65,2800000
2026-09-11,3665.TW,貿聯-KY,1.59,1293000
2026-09-11,5274.TW,信驊,1.41,120500
2026-09-11,2360.TW,致茂,1.41,1000000
2026-09-11,8996.TW,高力,1.37,1580000
2026-09-11,6805.TW,富世達,1.07,760000
2026-09-11,6239.TW,力成,0.96,5360000
2026-09-11,3711.TW,日月光投控,0.81,2000000
2026-09-11,7769.TW,鴻勁,0.54,130000
2026-09-11,2317.TW,鴻海,0.52,3200000
2026-09-11,3211.TW,順達,0.47,2000000
2026-09-11,2449.TW,京元電子,0.45,2600000
2026-09-11,6442.TW,光聖,0.38,350000
2026-09-11,3583.TW,辛耘,0.37,800000
2026-09-11,3450.TW,聯鈞,0.37,1100000
2026-09-11,2481.TW,強茂,0.29,3000000
2026-09-11,2882.TW,國泰金,0.29,4000000
2026-09-11,2059.TW,川湖,0.28,35000
2026-09-11,3533.TW,嘉澤,0.21,200000
2026-09-11,2404.TW,漢唐,0.16,250000
2026-09-11,2455.TW,全新,0.13,386000
2026-09-11,3264.TW,欣銓,0.11,700000
2026-09-11,2344.TW,華邦電,0.11,1000000
2026-09-11,1560.TW,中砂,0.1,191000
2026-09-11,1717.TW,長興,0.07,1500000
2026-09-11,2301.TW,光寶科,0.05,300000
2026-09-11,6285.TW,啟碁,0.05,350000
2026-09-11,8358.TW,金居,0.03,100000
2026-09-11,8299.TW,群聯,0.0,1000
2026-09-11,2049.TW,上銀,0.0,1000
2026-09-11,2337.TW,旺宏,0.0,1000
2026-09-11,6196.TW,帆宣,0.0,1000
