date,symbol,name,weight_percent,shares
2026-06-23,2330.TW,台積電,18.37,12900000
2026-06-23,2303.TW,聯電,7.19,74000000
2026-06-23,2327.TW,國巨*,5.86,10050000
2026-06-23,3037.TW,欣興,4.99,8960000
2026-06-23,2344.TW,華邦電,4.69,38800000
2026-06-23,3017.TW,奇鋐,4.51,3250000
2026-06-23,2383.TW,台光電,4.4,1350000
2026-06-23,2454.TW,聯發科,3.63,1400000
2026-06-23,6223.TW,旺矽,3.44,900000
2026-06-23,2368.TW,金像電,3.4,4700000
2026-06-23,2345.TW,智邦,2.92,2100000
2026-06-23,2308.TW,台達電,2.89,2430000
2026-06-23,4958.TW,臻鼎-KY,2.16,6440000
2026-06-23,6669.TW,緯穎,2.11,790000
2026-06-23,3653.TW,健策,1.82,830000
2026-06-23,3711.TW,日月光投控,1.7,4500000
2026-06-23,6274.TW,台燿,1.69,1700000
2026-06-23,2337.TW,旺宏,1.61,16350000
2026-06-23,3533.TW,嘉澤,1.58,1240000
2026-06-23,8996.TW,高力,1.29,1560000
2026-06-23,6488.TW,環球晶,1.16,2000000
2026-06-23,3443.TW,創意,1.16,430000
2026-06-23,7769.TW,鴻勁,1.09,279000
2026-06-23,6515.TW,穎崴,1.08,200000
2026-06-23,5347.TW,世界,1.06,9911000
2026-06-23,6147.TW,頎邦,0.89,6000000
2026-06-23,8358.TW,金居,0.73,1950000
2026-06-23,3529.TW,力旺,0.71,390000
2026-06-23,1303.TW,南亞,0.67,7550000
2026-06-23,3189.TW,景碩,0.65,1572000
2026-06-23,6442.TW,光聖,0.65,570000
2026-06-23,2360.TW,致茂,0.58,450000
2026-06-23,6805.TW,富世達,0.58,570000
2026-06-23,3665.TW,貿聯-KY,0.57,500000
2026-06-23,5274.TW,信驊,0.48,45000
2026-06-23,2317.TW,鴻海,0.47,3200000
2026-06-23,3583.TW,辛耘,0.45,900000
2026-06-23,8046.TW,南電,0.41,795000
2026-06-23,3211.TW,順達,0.38,1560000
2026-06-23,4966.TW,譜瑞-KY,0.34,900000
2026-06-23,6415.TW,矽力*-KY,0.33,900000
2026-06-23,1560.TW,中砂,0.32,800000
2026-06-23,3081.TW,聯亞,0.31,240000
2026-06-23,6196.TW,帆宣,0.31,1000000
2026-06-23,2049.TW,上銀,0.2,1010000
2026-06-23,4979.TW,華星光,0.18,600000
2026-06-23,2455.TW,全新,0.1,450000
2026-06-23,3105.TW,穩懋,0.0,1000
2026-06-23,8210.TW,勤誠,0.0,1000
2026-06-23,8299.TW,群聯,0.0,1000
