date,symbol,name,weight_percent,shares
2026-08-11,2330.TW,台積電,16.92,12680000
2026-08-11,2303.TW,聯電,5.41,79000000
2026-08-11,3017.TW,奇鋐,5.31,3450000
2026-08-11,2383.TW,台光電,4.93,1600000
2026-08-11,3037.TW,欣興,4.68,8460000
2026-08-11,2454.TW,聯發科,4.48,2000000
2026-08-11,2344.TW,華邦電,4.2,42300000
2026-08-11,6223.TW,旺矽,3.69,1050000
2026-08-11,2327.TW,國巨*,3.09,9000000
2026-08-11,2308.TW,台達電,3.06,3040000
2026-08-11,3711.TW,日月光投控,2.8,8000000
2026-08-11,2345.TW,智邦,2.74,2307000
2026-08-11,3189.TW,景碩,1.99,4250000
2026-08-11,5274.TW,信驊,1.83,199500
2026-08-11,3653.TW,健策,1.81,800000
2026-08-11,6669.TW,緯穎,1.65,500000
2026-08-11,6274.TW,台燿,1.5,1680000
2026-08-11,3665.TW,貿聯-KY,1.47,1200000
2026-08-11,3443.TW,創意,1.41,510000
2026-08-11,3533.TW,嘉澤,1.38,1240000
2026-08-11,6488.TW,環球晶,1.25,2646000
2026-08-11,8046.TW,南電,1.12,1750000
2026-08-11,2360.TW,致茂,1.04,897000
2026-08-11,8996.TW,高力,0.95,1600000
2026-08-11,6239.TW,力成,0.84,5360000
2026-08-11,4958.TW,臻鼎-KY,0.82,3000000
2026-08-11,6805.TW,富世達,0.7,700000
2026-08-11,1303.TW,南亞,0.64,6000000
2026-08-11,3008.TW,大立光,0.63,260000
2026-08-11,7769.TW,鴻勁,0.58,165000
2026-08-11,1560.TW,中砂,0.57,1500000
2026-08-11,2337.TW,旺宏,0.55,7498000
2026-08-11,2317.TW,鴻海,0.47,3200000
2026-08-11,3211.TW,順達,0.45,2000000
2026-08-11,3450.TW,聯鈞,0.42,1600000
2026-08-11,3583.TW,辛耘,0.35,900000
2026-08-11,8358.TW,金居,0.28,1312000
2026-08-11,2049.TW,上銀,0.21,1010000
2026-08-11,6442.TW,光聖,0.18,225000
2026-08-11,4966.TW,譜瑞-KY,0.17,500000
2026-08-11,2404.TW,漢唐,0.16,250000
2026-08-11,2481.TW,強茂,0.09,1100000
2026-08-11,1717.TW,長興,0.09,2300000
2026-08-11,3264.TW,欣銓,0.09,700000
2026-08-11,2455.TW,全新,0.07,336000
2026-08-11,6285.TW,啟碁,0.05,350000
2026-08-11,6415.TW,矽力*-KY,0.05,200000
2026-08-11,8299.TW,群聯,0.0,1000
2026-08-11,5347.TW,世界,0.0,1000
2026-08-11,6196.TW,帆宣,0.0,1000
