date,symbol,name,weight_percent,shares
2026-07-07,2330.TW,台積電,19.44,12800000
2026-07-07,2303.TW,聯電,7.23,75000000
2026-07-07,2327.TW,國巨*,5.66,10050000
2026-07-07,3017.TW,奇鋐,5.26,3450000
2026-07-07,2344.TW,華邦電,4.29,39600000
2026-07-07,2454.TW,聯發科,4.01,1600000
2026-07-07,6223.TW,旺矽,3.93,1000000
2026-07-07,2383.TW,台光電,3.7,1140000
2026-07-07,3037.TW,欣興,3.69,7064000
2026-07-07,2345.TW,智邦,3.21,2100000
2026-07-07,2308.TW,台達電,2.86,2430000
2026-07-07,6669.TW,緯穎,2.47,790000
2026-07-07,3711.TW,日月光投控,2.39,5900000
2026-07-07,4958.TW,臻鼎-KY,2.2,6440000
2026-07-07,2368.TW,金像電,1.94,2750000
2026-07-07,6274.TW,台燿,1.67,1700000
2026-07-07,3653.TW,健策,1.55,780000
2026-07-07,3533.TW,嘉澤,1.52,1240000
2026-07-07,6488.TW,環球晶,1.5,2000000
2026-07-07,3189.TW,景碩,1.38,3217000
2026-07-07,3443.TW,創意,1.34,480000
2026-07-07,8996.TW,高力,1.3,1560000
2026-07-07,7769.TW,鴻勁,1.07,279000
2026-07-07,6515.TW,穎崴,1.0,200000
2026-07-07,2337.TW,旺宏,0.87,10000000
2026-07-07,1303.TW,南亞,0.78,7550000
2026-07-07,8358.TW,金居,0.63,1950000
2026-07-07,2360.TW,致茂,0.55,450000
2026-07-07,6805.TW,富世達,0.53,570000
2026-07-07,8046.TW,南電,0.51,795000
2026-07-07,2317.TW,鴻海,0.47,3200000
2026-07-07,3529.TW,力旺,0.46,269000
2026-07-07,3583.TW,辛耘,0.45,900000
2026-07-07,5274.TW,信驊,0.44,49500
2026-07-07,1560.TW,中砂,0.44,1000000
2026-07-07,3211.TW,順達,0.44,1800000
2026-07-07,6196.TW,帆宣,0.35,1000000
2026-07-07,4966.TW,譜瑞-KY,0.32,800000
2026-07-07,6415.TW,矽力*-KY,0.31,900000
2026-07-07,6442.TW,光聖,0.29,300000
2026-07-07,2049.TW,上銀,0.22,1010000
2026-07-07,3665.TW,貿聯-KY,0.2,166000
2026-07-07,6239.TW,力成,0.18,900000
2026-07-07,6147.TW,頎邦,0.12,1000000
2026-07-07,3264.TW,欣銓,0.09,600000
2026-07-07,2455.TW,全新,0.09,450000
