date,symbol,name,weight_percent,shares
2026-06-11,2330.TW,台積電,18.1,14200000
2026-06-11,2303.TW,聯電,4.82,68000000
2026-06-11,2327.TW,國巨*,4.72,9900000
2026-06-11,3037.TW,欣興,4.34,8960000
2026-06-11,3017.TW,奇鋐,4.3,3250000
2026-06-11,2383.TW,台光電,3.9,1350000
2026-06-11,3711.TW,日月光投控,3.73,12101000
2026-06-11,2368.TW,金像電,3.58,4700000
2026-06-11,2344.TW,華邦電,3.19,36000000
2026-06-11,6223.TW,旺矽,3.0,870000
2026-06-11,2308.TW,台達電,2.97,2430000
2026-06-11,2345.TW,智邦,2.71,2100000
2026-06-11,2454.TW,聯發科,2.71,1170000
2026-06-11,6669.TW,緯穎,2.19,790000
2026-06-11,3653.TW,健策,1.7,830000
2026-06-11,4958.TW,臻鼎-KY,1.68,5600000
2026-06-11,3533.TW,嘉澤,1.51,1240000
2026-06-11,3665.TW,貿聯-KY,1.33,1090000
2026-06-11,2337.TW,旺宏,1.3,16350000
2026-06-11,6274.TW,台燿,1.27,1520000
2026-06-11,7769.TW,鴻勁,1.12,279000
2026-06-11,2360.TW,致茂,1.04,840000
2026-06-11,3443.TW,創意,1.0,430000
2026-06-11,5347.TW,世界,0.91,9911000
2026-06-11,6442.TW,光聖,0.86,830000
2026-06-11,8996.TW,高力,0.86,1334000
2026-06-11,3081.TW,聯亞,0.85,690000
2026-06-11,6515.TW,穎崴,0.82,165000
2026-06-11,6147.TW,頎邦,0.71,5600000
2026-06-11,6488.TW,環球晶,0.67,1497000
2026-06-11,3529.TW,力旺,0.67,390000
2026-06-11,6805.TW,富世達,0.57,570000
2026-06-11,8210.TW,勤誠,0.55,680000
2026-06-11,8358.TW,金居,0.52,1710000
2026-06-11,8046.TW,南電,0.49,1080000
2026-06-11,3189.TW,景碩,0.48,1380000
2026-06-11,2317.TW,鴻海,0.47,3200000
2026-06-11,5274.TW,信驊,0.45,45000
2026-06-11,8299.TW,群聯,0.44,350000
2026-06-11,3583.TW,辛耘,0.4,900000
2026-06-11,1303.TW,南亞,0.38,7000000
2026-06-11,4966.TW,譜瑞-KY,0.34,900000
2026-06-11,4979.TW,華星光,0.27,1000000
2026-06-11,3105.TW,穩懋,0.26,957000
2026-06-11,6196.TW,帆宣,0.25,870000
2026-06-11,2049.TW,上銀,0.18,1010000
2026-06-11,1560.TW,中砂,0.12,340000
2026-06-11,2455.TW,全新,0.08,450000
2026-06-11,2481.TW,強茂,0.0,1000
2026-06-11,3044.TW,健鼎,0.0,1000
