date,symbol,name,weight_percent,shares
2026-09-22,2330.TW,台積電,14.74,9400000
2026-09-22,2454.TW,聯發科,7.3,2210000
2026-09-22,3017.TW,奇鋐,6.16,2850000
2026-09-22,2303.TW,聯電,6.12,60000000
2026-09-22,3037.TW,欣興,6.04,8460000
2026-09-22,2383.TW,台光電,4.96,1600000
2026-09-22,3653.TW,健策,4.14,1115000
2026-09-22,6223.TW,旺矽,3.75,1100000
2026-09-22,2308.TW,台達電,3.51,2900000
2026-09-22,3443.TW,創意,3.45,646000
2026-09-22,2327.TW,國巨*,2.91,8000000
2026-09-22,2345.TW,智邦,2.52,2060000
2026-09-22,6669.TW,緯穎,2.52,1867956
2026-09-22,3189.TW,景碩,2.32,4000000
2026-09-22,8046.TW,南電,2.06,2770000
2026-09-22,1303.TW,南亞,1.99,13500000
2026-09-22,3665.TW,貿聯-KY,1.85,1293000
2026-09-22,6274.TW,台燿,1.74,1900000
2026-09-22,6488.TW,環球晶,1.73,2800000
2026-09-22,8996.TW,高力,1.71,1625000
2026-09-22,5274.TW,信驊,1.61,120500
2026-09-22,6805.TW,富世達,1.34,840000
2026-09-22,3008.TW,大立光,1.14,280000
2026-09-22,2360.TW,致茂,1.06,680000
2026-09-22,2449.TW,京元電子,0.81,4000000
2026-09-22,2408.TW,南亞科,0.63,2000000
2026-09-22,2059.TW,川湖,0.61,75000
2026-09-22,2317.TW,鴻海,0.52,3200000
2026-09-22,7769.TW,鴻勁,0.51,130000
2026-09-22,3450.TW,聯鈞,0.5,1500000
2026-09-22,3211.TW,順達,0.49,2000000
2026-09-22,3711.TW,日月光投控,0.44,1000000
2026-09-22,3583.TW,辛耘,0.36,800000
2026-09-22,6442.TW,光聖,0.34,350000
2026-09-22,2481.TW,強茂,0.33,3000000
2026-09-22,2882.TW,國泰金,0.29,4000000
2026-09-22,2404.TW,漢唐,0.18,250000
2026-09-22,2455.TW,全新,0.13,386000
2026-09-22,1560.TW,中砂,0.12,191000
2026-09-22,1717.TW,長興,0.07,1500000
2026-09-22,2301.TW,光寶科,0.05,300000
2026-09-22,6285.TW,啟碁,0.05,350000
2026-09-22,8358.TW,金居,0.03,100000
2026-09-22,8299.TW,群聯,0.0,1000
2026-09-22,6239.TW,力成,0.0,1000
2026-09-22,2049.TW,上銀,0.0,1000
2026-09-22,2337.TW,旺宏,0.0,1000
2026-09-22,2344.TW,華邦電,0.0,1000
2026-09-22,3264.TW,欣銓,0.0,1000
2026-09-22,6196.TW,帆宣,0.0,1000
