date,symbol,name,weight_percent,shares
2026-08-12,2330.TW,台積電,16.94,12680000
2026-08-12,3017.TW,奇鋐,5.66,3515000
2026-08-12,2303.TW,聯電,5.37,79000000
2026-08-12,2383.TW,台光電,5.18,1635000
2026-08-12,3037.TW,欣興,4.68,8460000
2026-08-12,2454.TW,聯發科,4.44,2000000
2026-08-12,2344.TW,華邦電,4.14,42300000
2026-08-12,6223.TW,旺矽,3.87,1060000
2026-08-12,2308.TW,台達電,3.01,3040000
2026-08-12,2327.TW,國巨*,3.0,9000000
2026-08-12,2345.TW,智邦,2.83,2307000
2026-08-12,3711.TW,日月光投控,2.75,8000000
2026-08-12,5274.TW,信驊,2.06,214500
2026-08-12,3189.TW,景碩,2.02,4250000
2026-08-12,3653.TW,健策,1.98,800000
2026-08-12,6669.TW,緯穎,1.67,500000
2026-08-12,6274.TW,台燿,1.49,1680000
2026-08-12,3443.TW,創意,1.45,510000
2026-08-12,3665.TW,貿聯-KY,1.43,1200000
2026-08-12,3533.TW,嘉澤,1.38,1240000
2026-08-12,6488.TW,環球晶,1.37,2646000
2026-08-12,8046.TW,南電,1.26,1795000
2026-08-12,3008.TW,大立光,1.17,462000
2026-08-12,2360.TW,致茂,1.09,897000
2026-08-12,8996.TW,高力,1.04,1600000
2026-08-12,6239.TW,力成,0.83,5360000
2026-08-12,1303.TW,南亞,0.73,7000000
2026-08-12,6805.TW,富世達,0.71,700000
2026-08-12,1560.TW,中砂,0.6,1500000
2026-08-12,2337.TW,旺宏,0.57,7498000
2026-08-12,2317.TW,鴻海,0.48,3200000
2026-08-12,7769.TW,鴻勁,0.47,130000
2026-08-12,3211.TW,順達,0.46,2000000
2026-08-12,3450.TW,聯鈞,0.45,1600000
2026-08-12,3583.TW,辛耘,0.37,900000
2026-08-12,2049.TW,上銀,0.21,1010000
2026-08-12,8358.TW,金居,0.21,900000
2026-08-12,6442.TW,光聖,0.2,225000
2026-08-12,4966.TW,譜瑞-KY,0.16,500000
2026-08-12,2404.TW,漢唐,0.16,250000
2026-08-12,4958.TW,臻鼎-KY,0.13,500000
2026-08-12,1717.TW,長興,0.11,2500000
2026-08-12,2481.TW,強茂,0.08,1100000
2026-08-12,3264.TW,欣銓,0.08,700000
2026-08-12,2455.TW,全新,0.07,336000
2026-08-12,6285.TW,啟碁,0.05,350000
2026-08-12,6415.TW,矽力*-KY,0.04,150000
2026-08-12,8299.TW,群聯,0.0,1000
2026-08-12,5347.TW,世界,0.0,1000
2026-08-12,6196.TW,帆宣,0.0,1000
