date,symbol,name,weight_percent,shares
2026-07-16,2330.TW,台積電,19.52,12800000
2026-07-16,2303.TW,聯電,7.41,75000000
2026-07-16,3017.TW,奇鋐,4.74,3450000
2026-07-16,2344.TW,華邦電,4.25,40000000
2026-07-16,3037.TW,欣興,3.85,7064000
2026-07-16,6223.TW,旺矽,3.84,1000000
2026-07-16,2327.TW,國巨*,3.74,7800000
2026-07-16,2454.TW,聯發科,3.66,1600000
2026-07-16,2383.TW,台光電,3.51,1140000
2026-07-16,2308.TW,台達電,3.06,2600000
2026-07-16,2345.TW,智邦,3.01,2100000
2026-07-16,3711.TW,日月光投控,2.59,6150000
2026-07-16,6669.TW,緯穎,2.5,790000
2026-07-16,4958.TW,臻鼎-KY,2.48,6940000
2026-07-16,6488.TW,環球晶,1.9,2250000
2026-07-16,2368.TW,金像電,1.71,2750000
2026-07-16,3653.TW,健策,1.64,780000
2026-07-16,3533.TW,嘉澤,1.55,1240000
2026-07-16,3189.TW,景碩,1.53,3217000
2026-07-16,8046.TW,南電,1.38,1750000
2026-07-16,6274.TW,台燿,1.36,1700000
2026-07-16,1303.TW,南亞,1.35,9900000
2026-07-16,3443.TW,創意,1.24,480000
2026-07-16,7769.TW,鴻勁,1.15,279000
2026-07-16,8996.TW,高力,1.11,1600000
2026-07-16,2360.TW,致茂,0.84,680000
2026-07-16,2337.TW,旺宏,0.84,10000000
2026-07-16,6515.TW,穎崴,0.83,200000
2026-07-16,5274.TW,信驊,0.81,94500
2026-07-16,6805.TW,富世達,0.5,570000
2026-07-16,2317.TW,鴻海,0.48,3200000
2026-07-16,3211.TW,順達,0.47,1800000
2026-07-16,8358.TW,金居,0.47,1750000
2026-07-16,3583.TW,辛耘,0.46,900000
2026-07-16,3665.TW,貿聯-KY,0.36,300000
2026-07-16,1560.TW,中砂,0.34,750000
2026-07-16,4966.TW,譜瑞-KY,0.31,800000
2026-07-16,6415.TW,矽力*-KY,0.26,900000
2026-07-16,6442.TW,光聖,0.25,300000
2026-07-16,2049.TW,上銀,0.21,1010000
2026-07-16,6239.TW,力成,0.18,900000
2026-07-16,3008.TW,大立光,0.16,60000
2026-07-16,2455.TW,全新,0.09,450000
2026-07-16,3264.TW,欣銓,0.09,600000
2026-07-16,2404.TW,漢唐,0.05,60000
