date,symbol,name,weight_percent,shares
2026-09-07,2330.TW,台積電,15.47,10100000
2026-09-07,3017.TW,奇鋐,6.71,3150000
2026-09-07,2454.TW,聯發科,6.55,2210000
2026-09-07,2383.TW,台光電,5.47,1600000
2026-09-07,3037.TW,欣興,5.0,8460000
2026-09-07,2303.TW,聯電,4.9,55000000
2026-09-07,3653.TW,健策,3.93,1115000
2026-09-07,6223.TW,旺矽,3.76,1100000
2026-09-07,6669.TW,緯穎,3.24,2087956
2026-09-07,2308.TW,台達電,3.17,2750000
2026-09-07,2345.TW,智邦,3.02,2307000
2026-09-07,2327.TW,國巨*,2.93,8000000
2026-09-07,3008.TW,大立光,2.84,686000
2026-09-07,5274.TW,信驊,2.52,210500
2026-09-07,3443.TW,創意,2.14,580000
2026-09-07,1303.TW,南亞,1.94,13500000
2026-09-07,8046.TW,南電,1.73,2640000
2026-09-07,3189.TW,景碩,1.72,3400000
2026-09-07,6488.TW,環球晶,1.69,2800000
2026-09-07,3665.TW,貿聯-KY,1.67,1293000
2026-09-07,6274.TW,台燿,1.62,1900000
2026-09-07,3711.TW,日月光投控,1.55,4000000
2026-09-07,2360.TW,致茂,1.39,1000000
2026-09-07,8996.TW,高力,1.22,1580000
2026-09-07,6239.TW,力成,0.93,5360000
2026-09-07,6805.TW,富世達,0.92,650000
2026-09-07,7769.TW,鴻勁,0.53,130000
2026-09-07,2317.TW,鴻海,0.51,3200000
2026-09-07,3211.TW,順達,0.48,2000000
2026-09-07,2449.TW,京元電子,0.44,2600000
2026-09-07,3450.TW,聯鈞,0.4,1100000
2026-09-07,6442.TW,光聖,0.37,350000
2026-09-07,3583.TW,辛耘,0.36,800000
2026-09-07,2481.TW,強茂,0.3,3000000
2026-09-07,2059.TW,川湖,0.3,35000
2026-09-07,2882.TW,國泰金,0.29,4000000
2026-09-07,3533.TW,嘉澤,0.26,250000
2026-09-07,2404.TW,漢唐,0.17,250000
2026-09-07,2344.TW,華邦電,0.17,1500000
2026-09-07,8358.TW,金居,0.13,400000
2026-09-07,2455.TW,全新,0.12,386000
2026-09-07,3264.TW,欣銓,0.1,700000
2026-09-07,1560.TW,中砂,0.09,191000
2026-09-07,2337.TW,旺宏,0.08,1000000
2026-09-07,1717.TW,長興,0.07,1500000
2026-09-07,2301.TW,光寶科,0.06,300000
2026-09-07,6285.TW,啟碁,0.05,350000
2026-09-07,8299.TW,群聯,0.0,1000
2026-09-07,2049.TW,上銀,0.0,1000
2026-09-07,6196.TW,帆宣,0.0,1000
