date,symbol,name,weight_percent,shares
2026-06-18,2330.TW,台積電,18.29,13300000
2026-06-18,2327.TW,國巨*,6.19,10050000
2026-06-18,2303.TW,聯電,6.01,72400000
2026-06-18,3037.TW,欣興,4.95,8960000
2026-06-18,2344.TW,華邦電,4.84,38800000
2026-06-18,3017.TW,奇鋐,4.45,3250000
2026-06-18,2383.TW,台光電,4.31,1350000
2026-06-18,2368.TW,金像電,3.63,4700000
2026-06-18,6223.TW,旺矽,3.29,900000
2026-06-18,2454.TW,聯發科,3.21,1280000
2026-06-18,2308.TW,台達電,2.98,2430000
2026-06-18,2345.TW,智邦,2.92,2100000
2026-06-18,4958.TW,臻鼎-KY,2.36,6440000
2026-06-18,6669.TW,緯穎,2.31,790000
2026-06-18,3653.TW,健策,1.88,830000
2026-06-18,6274.TW,台燿,1.78,1700000
2026-06-18,3533.TW,嘉澤,1.62,1240000
2026-06-18,2337.TW,旺宏,1.58,16350000
2026-06-18,3711.TW,日月光投控,1.57,4500000
2026-06-18,8996.TW,高力,1.36,1502000
2026-06-18,6488.TW,環球晶,1.27,2000000
2026-06-18,3443.TW,創意,1.19,430000
2026-06-18,7769.TW,鴻勁,1.11,279000
2026-06-18,6515.TW,穎崴,1.08,200000
2026-06-18,5347.TW,世界,0.99,9911000
2026-06-18,3665.TW,貿聯-KY,0.98,820000
2026-06-18,6442.TW,光聖,0.89,801000
2026-06-18,6147.TW,頎邦,0.81,5600000
2026-06-18,2360.TW,致茂,0.8,610000
2026-06-18,3529.TW,力旺,0.73,390000
2026-06-18,8358.TW,金居,0.68,1710000
2026-06-18,3081.TW,聯亞,0.63,450000
2026-06-18,1303.TW,南亞,0.6,7550000
2026-06-18,3189.TW,景碩,0.57,1380000
2026-06-18,6805.TW,富世達,0.57,570000
2026-06-18,8046.TW,南電,0.54,1080000
2026-06-18,2317.TW,鴻海,0.49,3200000
2026-06-18,5274.TW,信驊,0.49,45000
2026-06-18,3583.TW,辛耘,0.46,900000
2026-06-18,3211.TW,順達,0.39,1560000
2026-06-18,4966.TW,譜瑞-KY,0.36,900000
2026-06-18,6196.TW,帆宣,0.32,1000000
2026-06-18,1560.TW,中砂,0.32,800000
2026-06-18,3105.TW,穩懋,0.29,957000
2026-06-18,6415.TW,矽力*-KY,0.27,750000
2026-06-18,8210.TW,勤誠,0.22,280000
2026-06-18,4979.TW,華星光,0.19,600000
2026-06-18,2049.TW,上銀,0.19,1010000
2026-06-18,2455.TW,全新,0.11,450000
2026-06-18,8299.TW,群聯,0.0,1000
