date,symbol,name,weight_percent,shares
2026-06-26,2330.TW,台積電,7.77,1406000
2026-06-26,2383.TW,台光電,6.99,563000
2026-06-26,2345.TW,智邦,5.49,977000
2026-06-26,3017.TW,奇鋐,5.37,1009000
2026-06-26,8996.TW,高力,5.27,1630000
2026-06-26,6223.TW,旺矽,5.0,326000
2026-06-26,2059.TW,川湖,4.84,293000
2026-06-26,3037.TW,欣興,4.83,2097000
2026-06-26,3008.TW,大立光,4.24,380000
2026-06-26,3665.TW,貿聯-KY,4.18,955000
2026-06-26,2327.TW,國巨*,3.75,1566000
2026-06-26,6584.TW,南俊國際,3.73,2231000
2026-06-26,2454.TW,聯發科,3.72,406000
2026-06-26,3443.TW,創意,3.25,311000
2026-06-26,6187.TW,萬潤,3.1,1220000
2026-06-26,6515.TW,穎崴,2.8,145000
2026-06-26,2303.TW,聯電,2.71,7000000
2026-06-26,8299.TW,群聯,2.43,445000
2026-06-26,3711.TW,日月光投控,2.43,1629000
2026-06-26,2455.TW,全新,2.26,2753000
2026-06-26,2368.TW,金像電,2.09,745000
2026-06-26,3661.TW,世芯-KY,1.97,215000
2026-06-26,8021.TW,尖點,1.9,1501000
2026-06-26,7751.TW,竑騰,1.19,372000
2026-06-26,3583.TW,辛耘,1.09,566000
2026-06-26,3105.TW,穩懋,0.97,966000
2026-06-26,3189.TW,景碩,0.83,440013
2026-06-26,6182.TW,合晶,0.56,2000000
2026-06-26,6139.TW,亞翔,0.52,250000
2026-06-26,2337.TW,旺宏,0.52,1343000
2026-06-26,6805.TW,富世達,0.42,109000
2026-06-26,3363.TW,上詮,0.41,300000
2026-06-26,7734.TW,印能科技,0.4,56000
2026-06-26,5289.TW,宜鼎,0.37,98000
2026-06-26,3260.TW,威剛,0.34,358000
2026-06-26,2360.TW,致茂,0.24,50000
2026-06-26,3264.TW,欣銓,0.04,72000
2026-06-26,3491.TW,昇達科,0.0,1000
