date,symbol,name,weight_percent,shares
2026-06-12,2330.TW,台積電,8.63,1706000
2026-06-12,2383.TW,台光電,5.96,563000
2026-06-12,3017.TW,奇鋐,5.32,1009000
2026-06-12,2345.TW,智邦,5.0,977000
2026-06-12,3665.TW,貿聯-KY,4.83,955000
2026-06-12,6223.TW,旺矽,4.63,326000
2026-06-12,2059.TW,川湖,4.44,293000
2026-06-12,3037.TW,欣興,4.14,2097000
2026-06-12,8996.TW,高力,4.09,1630000
2026-06-12,2454.TW,聯發科,3.72,406000
2026-06-12,6515.TW,穎崴,3.05,145000
2026-06-12,3443.TW,創意,2.98,311000
2026-06-12,2327.TW,國巨*,2.93,1566000
2026-06-12,6187.TW,萬潤,2.9,1220000
2026-06-12,6584.TW,南俊國際,2.82,2204000
2026-06-12,2368.TW,金像電,2.73,945000
2026-06-12,6669.TW,緯穎,2.42,228000
2026-06-12,3661.TW,世芯-KY,2.36,262000
2026-06-12,3008.TW,大立光,2.29,260000
2026-06-12,8299.TW,群聯,2.25,445000
2026-06-12,3105.TW,穩懋,2.16,1949000
2026-06-12,2455.TW,全新,2.12,2753000
2026-06-12,3711.TW,日月光投控,2.11,1629000
2026-06-12,3653.TW,健策,1.73,214000
2026-06-12,8021.TW,尖點,1.72,1501000
2026-06-12,2308.TW,台達電,1.67,344000
2026-06-12,7769.TW,鴻勁,1.44,91000
2026-06-12,8046.TW,南電,1.29,718000
2026-06-12,7751.TW,竑騰,1.13,375000
2026-06-12,2360.TW,致茂,1.01,200000
2026-06-12,3583.TW,辛耘,1.0,566000
2026-06-12,3189.TW,景碩,0.59,440013
2026-06-12,3363.TW,上詮,0.48,300000
2026-06-12,6139.TW,亞翔,0.44,250000
2026-06-12,6805.TW,富世達,0.44,109000
2026-06-12,2337.TW,旺宏,0.43,1343000
2026-06-12,5289.TW,宜鼎,0.39,98000
2026-06-12,7734.TW,印能科技,0.34,56000
2026-06-12,3260.TW,威剛,0.32,358000
2026-06-12,3264.TW,欣銓,0.04,72000
2026-06-12,3491.TW,昇達科,0.0,1000
