date,symbol,name,weight_percent,shares
2026-07-01,2330.TW,台積電,7.96,1406000
2026-07-01,2383.TW,台光電,7.04,563000
2026-07-01,3017.TW,奇鋐,5.97,1009000
2026-07-01,2345.TW,智邦,5.87,977000
2026-07-01,8996.TW,高力,5.73,1630000
2026-07-01,2059.TW,川湖,5.07,293000
2026-07-01,3037.TW,欣興,4.93,2097000
2026-07-01,6223.TW,旺矽,4.93,326000
2026-07-01,3665.TW,貿聯-KY,4.34,955000
2026-07-01,3008.TW,大立光,4.11,420000
2026-07-01,2327.TW,國巨*,4.03,1566000
2026-07-01,2454.TW,聯發科,3.98,406000
2026-07-01,3443.TW,創意,3.55,311000
2026-07-01,6584.TW,南俊國際,3.52,2231000
2026-07-01,6187.TW,萬潤,2.94,1220000
2026-07-01,2303.TW,聯電,2.67,7000000
2026-07-01,3711.TW,日月光投控,2.59,1629000
2026-07-01,6515.TW,穎崴,2.41,120000
2026-07-01,8299.TW,群聯,2.28,445000
2026-07-01,2455.TW,全新,2.23,2753000
2026-07-01,3661.TW,世芯-KY,2.16,215000
2026-07-01,8021.TW,尖點,1.9,1501000
2026-07-01,6182.TW,合晶,1.37,4500000
2026-07-01,7751.TW,竑騰,1.22,372000
2026-07-01,3583.TW,辛耘,1.16,566000
2026-07-01,2368.TW,金像電,0.9,325000
2026-07-01,3189.TW,景碩,0.88,440013
2026-07-01,6139.TW,亞翔,0.52,250000
2026-07-01,2337.TW,旺宏,0.44,1343000
2026-07-01,6805.TW,富世達,0.42,109000
2026-07-01,7734.TW,印能科技,0.39,56000
2026-07-01,3363.TW,上詮,0.36,300000
2026-07-01,5289.TW,宜鼎,0.35,98000
2026-07-01,3260.TW,威剛,0.32,358000
2026-07-01,3264.TW,欣銓,0.04,72000
2026-07-01,3491.TW,昇達科,0.0,1000
