date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-26,1590.TW,亞德客-KY,1000,1000,0,0.0,0.0,unchanged
2026-08-26,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-08-26,2303.TW,聯電,89518000,89518000,0,3.96,3.81,unchanged
2026-08-26,2308.TW,台達電,7040000,7040000,0,4.26,4.25,unchanged
2026-08-26,2313.TW,華通,1000,1000,0,0.0,0.0,unchanged
2026-08-26,2317.TW,鴻海,1000,1000,0,0.0,0.0,unchanged
2026-08-26,2327.TW,國巨*,25387000,25387000,0,4.89,4.7,unchanged
2026-08-26,2330.TW,台積電,11884000,11884000,0,10.09,9.9,unchanged
2026-08-26,2345.TW,智邦,6564000,6564000,0,4.71,4.65,unchanged
2026-08-26,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-08-26,2368.TW,金像電,1957000,1957000,0,0.67,0.7,unchanged
2026-08-26,2382.TW,廣達,1000,1000,0,0.0,0.0,unchanged
2026-08-26,2383.TW,台光電,4843000,4843000,0,9.59,9.85,unchanged
2026-08-26,2408.TW,南亞科,1000,1000,0,0.0,0.0,unchanged
2026-08-26,2439.TW,美律,1000,1000,0,0.0,0.0,unchanged
2026-08-26,2449.TW,京元電子,11275450,11275450,0,0.96,0.95,unchanged
2026-08-26,2454.TW,聯發科,5148000,5148000,0,6.8,7.01,unchanged
2026-08-26,2481.TW,強茂,5000,5000,0,0.0,0.0,unchanged
2026-08-26,2637.TW,慧洋-KY,1000,1000,0,0.0,0.0,unchanged
2026-08-26,3008.TW,大立光,1000,1000,0,0.0,0.0,unchanged
2026-08-26,3017.TW,奇鋐,5899000,5979000,80000,6.16,6.51,increased
2026-08-26,3037.TW,欣興,20300000,20300000,0,7.86,8.12,unchanged
2026-08-26,3264.TW,欣銓,5917000,5917000,0,0.45,0.44,unchanged
2026-08-26,3376.TW,新日興,1741000,1741000,0,0.12,0.12,unchanged
2026-08-26,3443.TW,創意,255000,325000,70000,0.5,0.69,increased
2026-08-26,3653.TW,健策,2407000,2407000,0,4.43,4.75,unchanged
2026-08-26,3661.TW,世芯-KY,1000,1000,0,0.0,0.0,unchanged
2026-08-26,3665.TW,貿聯-KY,4671848,4671848,0,3.43,3.23,unchanged
2026-08-26,3711.TW,日月光投控,19479000,19479000,0,4.07,3.98,unchanged
2026-08-26,4958.TW,臻鼎-KY,1645000,1645000,0,0.26,0.26,unchanged
2026-08-26,4966.TW,譜瑞-KY,140000,140000,0,0.03,0.03,unchanged
2026-08-26,4979.TW,華星光,2424000,2424000,0,0.52,0.5,unchanged
2026-08-26,5274.TW,"台指期貨 2026/09(FITXN*1.TF)2.15679
			
				信驊",383900,383900,0,2.09,2.08,unchanged
2026-08-26,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-08-26,6187.TW,萬潤,483000,483000,0,0.22,0.22,unchanged
2026-08-26,6191.TW,精成科,3988000,3988000,0,0.11,0.11,unchanged
2026-08-26,6223.TW,旺矽,2486000,2486000,0,4.93,4.32,unchanged
2026-08-26,6271.TW,同欣電,2223000,2223000,0,0.16,0.16,unchanged
2026-08-26,6274.TW,台燿,5498000,5498000,0,2.89,2.9,unchanged
2026-08-26,6278.TW,台表科,3249000,3249000,0,0.21,0.22,unchanged
2026-08-26,6488.TW,環球晶,1000,1000,0,0.0,0.0,unchanged
2026-08-26,6510.TW,精測,477000,477000,0,0.45,0.43,unchanged
2026-08-26,6515.TW,穎崴,1000,1000,0,0.0,0.0,unchanged
2026-08-26,6669.TW,緯穎,2226000,2226000,0,5.07,5.21,unchanged
2026-08-26,6805.TW,富世達,2264000,2264000,0,1.48,1.58,unchanged
2026-08-26,8046.TW,南電,9624000,9624000,0,3.95,3.92,unchanged
2026-08-26,8150.TW,南茂,1000,1000,0,0.0,0.0,unchanged
2026-08-26,8210.TW,勤誠,2477000,2477000,0,0.85,0.83,unchanged
2026-08-26,8358.TW,金居,1000,1000,0,0.0,0.0,unchanged
2026-08-26,8996.TW,高力,1301000,1301000,0,0.56,0.54,unchanged
