date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-22,1590.TW,亞德客-KY,528000,528000,0,0.27,0.27,unchanged
2026-07-22,2002.TW,中鋼,5163000,5163000,0,0.04,0.03,unchanged
2026-07-22,2303.TW,聯電,86550000,86550000,0,4.34,4.32,unchanged
2026-07-22,2308.TW,台達電,5567000,5567000,0,3.8,3.76,unchanged
2026-07-22,2327.TW,國巨*,25098000,25098000,0,6.26,6.34,unchanged
2026-07-22,2330.TW,台積電,11960000,11840000,-120000,10.74,10.21,decreased
2026-07-22,2345.TW,智邦,6334000,6334000,0,5.24,5.2,unchanged
2026-07-22,2368.TW,金像電,8315000,8315000,0,3.04,2.81,unchanged
2026-07-22,2383.TW,台光電,4653000,4653000,0,8.37,8.57,unchanged
2026-07-22,2408.TW,南亞科,0,940000,940000,,0.15,added
2026-07-22,2449.TW,京元電子,6197000,7089000,892000,0.64,0.75,increased
2026-07-22,2454.TW,聯發科,5131000,5131000,0,7.01,7.1,unchanged
2026-07-22,3017.TW,奇鋐,5423000,5423000,0,4.69,4.41,unchanged
2026-07-22,3037.TW,欣興,16971000,16971000,0,5.21,5.53,unchanged
2026-07-22,3264.TW,欣銓,1508000,1508000,0,0.12,0.12,unchanged
2026-07-22,3376.TW,新日興,1741000,1741000,0,0.12,0.12,unchanged
2026-07-22,3653.TW,健策,2267000,2267000,0,2.97,2.85,unchanged
2026-07-22,3665.TW,貿聯-KY,4833848,4833848,0,3.6,3.67,unchanged
2026-07-22,3711.TW,日月光投控,16135000,16327000,192000,3.8,3.85,increased
2026-07-22,4958.TW,臻鼎-KY,0,1682000,1682000,,0.34,added
2026-07-22,4966.TW,譜瑞-KY,140000,140000,0,0.03,0.03,unchanged
2026-07-22,5274.TW,信驊,448900,448900,0,2.36,2.5,unchanged
2026-07-22,5439.TW,高技,2940000,2646000,-294000,0.28,0.24,decreased
2026-07-22,6147.TW,頎邦,5752000,5229000,-523000,0.37,0.36,decreased
2026-07-22,6187.TW,萬潤,1334000,1334000,0,0.5,0.51,unchanged
2026-07-22,6191.TW,精成科,3988000,3988000,0,0.13,0.13,unchanged
2026-07-22,6223.TW,旺矽,2443000,2443000,0,5.35,5.27,unchanged
2026-07-22,6271.TW,同欣電,2966000,2966000,0,0.22,0.22,unchanged
2026-07-22,6274.TW,台燿,5160000,5160000,0,2.37,2.51,unchanged
2026-07-22,6278.TW,台表科,4334000,4334000,0,0.27,0.26,unchanged
2026-07-22,6510.TW,精測,349000,349000,0,0.34,0.34,unchanged
2026-07-22,6515.TW,穎崴,130000,93000,-37000,0.32,0.22,decreased
2026-07-22,6669.TW,緯穎,2417000,2417000,0,4.5,4.78,unchanged
2026-07-22,6805.TW,富世達,1881000,1881000,0,0.99,0.94,unchanged
2026-07-22,8046.TW,南電,9519000,9519000,0,4.22,4.46,unchanged
2026-07-22,8210.TW,勤誠,2267000,2267000,0,0.98,0.94,unchanged
