date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-03,1590.TW,亞德客-KY,528000,528000,0,0.24,0.25,unchanged
2026-08-03,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-08-03,2049.TW,上銀,0,430000,430000,,0.05,added
2026-08-03,2303.TW,聯電,87718000,87718000,0,3.69,3.43,unchanged
2026-08-03,2308.TW,台達電,5932000,5932000,0,3.38,3.11,unchanged
2026-08-03,2327.TW,國巨*,25437000,25437000,0,4.43,4.66,unchanged
2026-08-03,2330.TW,台積電,10740000,10740000,0,9.04,8.44,unchanged
2026-08-03,2345.TW,智邦,6419000,6419000,0,4.74,4.97,unchanged
2026-08-03,2360.TW,致茂,348000,472000,124000,0.25,0.31,increased
2026-08-03,2368.TW,金像電,7579000,7579000,0,2.09,2.19,unchanged
2026-08-03,2383.TW,台光電,4715000,4797000,82000,7.77,7.92,increased
2026-08-03,2408.TW,南亞科,940000,940000,0,0.12,0.12,unchanged
2026-08-03,2449.TW,京元電子,7543450,11295450,3752000,0.59,0.87,increased
2026-08-03,2454.TW,聯發科,5200000,5259000,59000,6.42,6.82,increased
2026-08-03,3017.TW,奇鋐,5666000,5801000,135000,4.56,4.91,increased
2026-08-03,3037.TW,欣興,17833000,17992000,159000,4.87,5.16,increased
2026-08-03,3264.TW,欣銓,1508000,1508000,0,0.09,0.09,unchanged
2026-08-03,3376.TW,新日興,1741000,1741000,0,0.1,0.1,unchanged
2026-08-03,3653.TW,健策,2375000,2375000,0,2.84,2.97,unchanged
2026-08-03,3665.TW,貿聯-KY,5130848,5130848,0,3.74,3.56,unchanged
2026-08-03,3711.TW,日月光投控,16327000,16327000,0,3.15,3.3,unchanged
2026-08-03,4958.TW,臻鼎-KY,1682000,1682000,0,0.24,0.24,unchanged
2026-08-03,4966.TW,譜瑞-KY,140000,140000,0,0.03,0.03,unchanged
2026-08-03,4979.TW,華星光,1874000,1874000,0,0.24,0.25,unchanged
2026-08-03,5274.TW,信驊,454900,454900,0,2.29,2.41,unchanged
2026-08-03,6147.TW,頎邦,1880000,938000,-942000,0.08,0.04,decreased
2026-08-03,6187.TW,萬潤,1334000,1334000,0,0.43,0.44,unchanged
2026-08-03,6191.TW,精成科,3988000,3988000,0,0.11,0.11,unchanged
2026-08-03,6223.TW,旺矽,2443000,2443000,0,4.48,4.7,unchanged
2026-08-03,6271.TW,同欣電,2224000,2224000,0,0.12,0.12,unchanged
2026-08-03,6274.TW,台燿,5229000,5229000,0,2.02,2.12,unchanged
2026-08-03,6278.TW,台表科,3250000,3250000,0,0.16,0.16,unchanged
2026-08-03,6510.TW,精測,261000,261000,0,0.23,0.23,unchanged
2026-08-03,6515.TW,穎崴,93000,93000,0,0.19,0.19,unchanged
2026-08-03,6669.TW,緯穎,2564000,2708000,144000,4.8,5.32,increased
2026-08-03,6805.TW,富世達,1957000,1957000,0,0.92,0.95,unchanged
2026-08-03,8046.TW,南電,9519000,9519000,0,3.04,3.01,unchanged
2026-08-03,8210.TW,勤誠,2297000,2297000,0,0.83,0.83,unchanged
