date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-14,1590.TW,亞德客-KY,528000,528000,0,0.26,0.26,unchanged
2026-07-14,2002.TW,中鋼,5163000,5163000,0,0.04,0.04,unchanged
2026-07-14,2303.TW,聯電,86550000,86550000,0,4.94,4.95,unchanged
2026-07-14,2308.TW,台達電,5052000,5181000,129000,3.55,3.64,increased
2026-07-14,2327.TW,國巨*,25098000,25098000,0,7.61,7.39,unchanged
2026-07-14,2330.TW,台積電,11960000,11960000,0,10.85,10.96,unchanged
2026-07-14,2345.TW,智邦,6334000,6334000,0,5.66,5.47,unchanged
2026-07-14,2368.TW,金像電,8315000,8315000,0,3.23,3.2,unchanged
2026-07-14,2383.TW,台光電,4653000,4653000,0,8.87,8.76,unchanged
2026-07-14,2449.TW,京元電子,1886000,1886000,0,0.22,0.21,unchanged
2026-07-14,2454.TW,聯發科,5131000,5131000,0,7.3,7.11,unchanged
2026-07-14,3017.TW,奇鋐,5191000,5191000,0,4.29,4.17,unchanged
2026-07-14,3037.TW,欣興,16333000,16333000,0,5.48,5.41,unchanged
2026-07-14,3264.TW,欣銓,1508000,1508000,0,0.13,0.12,unchanged
2026-07-14,3376.TW,新日興,1741000,1741000,0,0.13,0.13,unchanged
2026-07-14,3653.TW,健策,2267000,2267000,0,2.69,2.64,unchanged
2026-07-14,3665.TW,貿聯-KY,4833848,4833848,0,3.35,3.25,unchanged
2026-07-14,3711.TW,日月光投控,15139000,15284000,145000,3.77,3.71,increased
2026-07-14,4966.TW,譜瑞-KY,140000,140000,0,0.03,0.03,unchanged
2026-07-14,5274.TW,信驊,416900,416900,0,2.1,2.05,unchanged
2026-07-14,5439.TW,高技,3528000,3528000,0,0.41,0.39,unchanged
2026-07-14,6147.TW,頎邦,6275000,6275000,0,0.46,0.44,unchanged
2026-07-14,6187.TW,萬潤,1334000,1334000,0,0.51,0.5,unchanged
2026-07-14,6191.TW,精成科,3988000,3988000,0,0.15,0.15,unchanged
2026-07-14,6223.TW,旺矽,2443000,2443000,0,6.03,5.86,unchanged
2026-07-14,6271.TW,同欣電,2966000,2966000,0,0.26,0.25,unchanged
2026-07-14,6274.TW,台燿,5160000,5160000,0,2.97,2.73,unchanged
2026-07-14,6278.TW,台表科,4334000,4334000,0,0.29,0.28,unchanged
2026-07-14,6488.TW,環球晶,50000,50000,0,0.03,0.03,unchanged
2026-07-14,6510.TW,精測,411000,349000,-62000,0.42,0.36,decreased
2026-07-14,6515.TW,穎崴,204000,204000,0,0.56,0.54,unchanged
2026-07-14,6669.TW,緯穎,2417000,2417000,0,4.46,4.49,unchanged
2026-07-14,6805.TW,富世達,1811000,1811000,0,0.95,0.91,unchanged
2026-07-14,8046.TW,南電,9231000,9519000,288000,4.36,4.65,increased
2026-07-14,8210.TW,勤誠,2267000,2267000,0,0.96,0.95,unchanged
