date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-21,1590.TW,亞德客-KY,528000,528000,0,0.28,0.27,unchanged
2026-07-21,2002.TW,中鋼,5163000,5163000,0,0.04,0.04,unchanged
2026-07-21,2303.TW,聯電,86550000,86550000,0,4.49,4.34,unchanged
2026-07-21,2308.TW,台達電,5247000,5567000,320000,3.57,3.8,increased
2026-07-21,2327.TW,國巨*,25098000,25098000,0,6.3,6.26,unchanged
2026-07-21,2330.TW,台積電,11960000,11960000,0,11.06,10.74,unchanged
2026-07-21,2345.TW,智邦,6334000,6334000,0,5.28,5.24,unchanged
2026-07-21,2368.TW,金像電,8315000,8315000,0,3.07,3.04,unchanged
2026-07-21,2383.TW,台光電,4653000,4653000,0,8.15,8.37,unchanged
2026-07-21,2449.TW,京元電子,6197000,6197000,0,0.67,0.64,unchanged
2026-07-21,2454.TW,聯發科,5131000,5131000,0,6.83,7.01,unchanged
2026-07-21,3017.TW,奇鋐,5295000,5423000,128000,4.51,4.69,increased
2026-07-21,3037.TW,欣興,16607000,16971000,364000,4.97,5.21,increased
2026-07-21,3264.TW,欣銓,1508000,1508000,0,0.12,0.12,unchanged
2026-07-21,3376.TW,新日興,1741000,1741000,0,0.13,0.12,unchanged
2026-07-21,3653.TW,健策,2267000,2267000,0,2.89,2.97,unchanged
2026-07-21,3665.TW,貿聯-KY,4833848,4833848,0,3.51,3.6,unchanged
2026-07-21,3711.TW,日月光投控,16135000,16135000,0,3.84,3.8,unchanged
2026-07-21,4966.TW,譜瑞-KY,140000,140000,0,0.03,0.03,unchanged
2026-07-21,5274.TW,信驊,448900,448900,0,2.31,2.36,unchanged
2026-07-21,5439.TW,高技,3234000,2940000,-294000,0.32,0.28,decreased
2026-07-21,6147.TW,頎邦,6275000,5752000,-523000,0.41,0.37,decreased
2026-07-21,6187.TW,萬潤,1334000,1334000,0,0.5,0.5,unchanged
2026-07-21,6191.TW,精成科,3988000,3988000,0,0.14,0.13,unchanged
2026-07-21,6223.TW,旺矽,2443000,2443000,0,5.31,5.35,unchanged
2026-07-21,6271.TW,同欣電,2966000,2966000,0,0.23,0.22,unchanged
2026-07-21,6274.TW,台燿,5160000,5160000,0,2.31,2.37,unchanged
2026-07-21,6278.TW,台表科,4334000,4334000,0,0.27,0.27,unchanged
2026-07-21,6510.TW,精測,349000,349000,0,0.36,0.34,unchanged
2026-07-21,6515.TW,穎崴,130000,130000,0,0.31,0.32,unchanged
2026-07-21,6669.TW,緯穎,2417000,2417000,0,4.51,4.5,unchanged
2026-07-21,6805.TW,富世達,1811000,1881000,70000,0.94,0.99,increased
2026-07-21,8046.TW,南電,9519000,9519000,0,4.19,4.22,unchanged
2026-07-21,8210.TW,勤誠,2267000,2267000,0,0.98,0.98,unchanged
