date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-23,1590.TW,亞德客-KY,528000,528000,0,0.27,0.27,unchanged
2026-07-23,2002.TW,中鋼,5163000,5163000,0,0.03,0.04,unchanged
2026-07-23,2303.TW,聯電,86550000,86550000,0,4.32,4.28,unchanged
2026-07-23,2308.TW,台達電,5567000,5567000,0,3.76,3.74,unchanged
2026-07-23,2327.TW,國巨*,25098000,25098000,0,6.34,6.24,unchanged
2026-07-23,2330.TW,台積電,11840000,11840000,0,10.21,10.17,unchanged
2026-07-23,2345.TW,智邦,6334000,6334000,0,5.2,5.26,unchanged
2026-07-23,2368.TW,金像電,8315000,7478000,-837000,2.81,2.51,decreased
2026-07-23,2383.TW,台光電,4653000,4653000,0,8.57,8.47,unchanged
2026-07-23,2408.TW,南亞科,940000,940000,0,0.15,0.14,unchanged
2026-07-23,2449.TW,京元電子,7089000,7089000,0,0.75,0.72,unchanged
2026-07-23,2454.TW,聯發科,5131000,5131000,0,7.1,7.1,unchanged
2026-07-23,3017.TW,奇鋐,5423000,5423000,0,4.41,4.73,unchanged
2026-07-23,3037.TW,欣興,16971000,16971000,0,5.53,5.43,unchanged
2026-07-23,3264.TW,欣銓,1508000,1508000,0,0.12,0.12,unchanged
2026-07-23,3376.TW,新日興,1741000,1741000,0,0.12,0.12,unchanged
2026-07-23,3653.TW,健策,2267000,2267000,0,2.85,3.0,unchanged
2026-07-23,3665.TW,貿聯-KY,4833848,4833848,0,3.67,3.95,unchanged
2026-07-23,3711.TW,日月光投控,16327000,16327000,0,3.85,3.79,unchanged
2026-07-23,4958.TW,臻鼎-KY,1682000,1682000,0,0.34,0.3,unchanged
2026-07-23,4966.TW,譜瑞-KY,140000,140000,0,0.03,0.03,unchanged
2026-07-23,5274.TW,信驊,448900,448900,0,2.5,2.49,unchanged
2026-07-23,5439.TW,高技,2646000,2646000,0,0.24,0.24,unchanged
2026-07-23,6147.TW,頎邦,5229000,4706000,-523000,0.36,0.3,decreased
2026-07-23,6187.TW,萬潤,1334000,1334000,0,0.51,0.49,unchanged
2026-07-23,6191.TW,精成科,3988000,3988000,0,0.13,0.13,unchanged
2026-07-23,6223.TW,旺矽,2443000,2443000,0,5.27,5.45,unchanged
2026-07-23,6271.TW,同欣電,2966000,2966000,0,0.22,0.21,unchanged
2026-07-23,6274.TW,台燿,5160000,5160000,0,2.51,2.46,unchanged
2026-07-23,6278.TW,台表科,4334000,4334000,0,0.26,0.26,unchanged
2026-07-23,6510.TW,精測,349000,349000,0,0.34,0.34,unchanged
2026-07-23,6515.TW,穎崴,93000,93000,0,0.22,0.22,unchanged
2026-07-23,6669.TW,緯穎,2417000,2417000,0,4.78,4.72,unchanged
2026-07-23,6805.TW,富世達,1881000,1931000,50000,0.94,1.0,increased
2026-07-23,8046.TW,南電,9519000,9519000,0,4.46,4.18,unchanged
2026-07-23,8210.TW,勤誠,2267000,2267000,0,0.94,0.96,unchanged
