date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-06,1590.TW,亞德客-KY,530000,528000,-2000,0.26,0.26,decreased
2026-07-06,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-07-06,2303.TW,聯電,86550000,86550000,0,4.99,5.04,unchanged
2026-07-06,2308.TW,台達電,5052000,5052000,0,3.54,3.54,unchanged
2026-07-06,2327.TW,國巨*,25098000,25098000,0,8.87,8.86,unchanged
2026-07-06,2330.TW,台積電,11960000,11960000,0,9.89,10.33,unchanged
2026-07-06,2345.TW,智邦,6334000,6334000,0,5.86,5.88,unchanged
2026-07-06,2368.TW,金像電,8315000,8315000,0,3.67,3.58,unchanged
2026-07-06,2383.TW,台光電,4486000,4486000,0,9.22,8.62,unchanged
2026-07-06,2449.TW,京元電子,3427000,3427000,0,0.39,0.42,unchanged
2026-07-06,2454.TW,聯發科,5037000,5037000,0,7.14,7.3,unchanged
2026-07-06,3017.TW,奇鋐,5191000,5191000,0,4.84,4.87,unchanged
2026-07-06,3037.TW,欣興,15203000,15203000,0,4.98,4.89,unchanged
2026-07-06,3264.TW,欣銓,1508000,1508000,0,0.13,0.14,unchanged
2026-07-06,3376.TW,新日興,1741000,1741000,0,0.12,0.12,unchanged
2026-07-06,3653.TW,健策,2267000,2267000,0,2.62,2.64,unchanged
2026-07-06,3665.TW,貿聯-KY,4833848,4833848,0,3.26,3.3,unchanged
2026-07-06,3711.TW,日月光投控,12742000,12742000,0,2.94,3.04,unchanged
2026-07-06,4966.TW,譜瑞-KY,140000,140000,0,0.03,0.03,unchanged
2026-07-06,5274.TW,信驊,379000,379000,0,2.21,2.17,unchanged
2026-07-06,5439.TW,高技,3528000,3528000,0,0.42,0.43,unchanged
2026-07-06,6147.TW,頎邦,6275000,6275000,0,0.46,0.48,unchanged
2026-07-06,6187.TW,萬潤,1334000,1334000,0,0.46,0.48,unchanged
2026-07-06,6191.TW,精成科,3988000,3988000,0,0.15,0.15,unchanged
2026-07-06,6223.TW,旺矽,2382000,2382000,0,5.94,5.73,unchanged
2026-07-06,6271.TW,同欣電,2966000,2966000,0,0.28,0.28,unchanged
2026-07-06,6274.TW,台燿,5160000,5160000,0,3.12,2.95,unchanged
2026-07-06,6278.TW,台表科,4334000,4334000,0,0.31,0.31,unchanged
2026-07-06,6488.TW,環球晶,50000,50000,0,0.02,0.02,unchanged
2026-07-06,6510.TW,精測,411000,411000,0,0.46,0.44,unchanged
2026-07-06,6515.TW,穎崴,226000,226000,0,0.76,0.71,unchanged
2026-07-06,6669.TW,緯穎,2417000,2417000,0,4.3,4.27,unchanged
2026-07-06,6805.TW,富世達,1811000,1811000,0,1.0,1.0,unchanged
2026-07-06,8046.TW,南電,8949000,8949000,0,3.59,3.38,unchanged
2026-07-06,8210.TW,勤誠,2267000,2267000,0,1.0,1.03,unchanged
