date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-01,1590.TW,亞德客-KY,530000,530000,0,0.24,0.25,unchanged
2026-07-01,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-07-01,2303.TW,聯電,86550000,86550000,0,4.9,4.94,unchanged
2026-07-01,2308.TW,台達電,5614000,5614000,0,3.77,3.77,unchanged
2026-07-01,2317.TW,鴻海,5114000,0,-5114000,0.44,,removed
2026-07-01,2327.TW,國巨*,25098000,25098000,0,9.86,9.66,unchanged
2026-07-01,2330.TW,台積電,11960000,11960000,0,9.93,10.11,unchanged
2026-07-01,2345.TW,智邦,6334000,6334000,0,5.44,5.69,unchanged
2026-07-01,2368.TW,金像電,8315000,8315000,0,3.44,3.42,unchanged
2026-07-01,2383.TW,台光電,4486000,4486000,0,8.33,8.38,unchanged
2026-07-01,2449.TW,京元電子,4481000,3808000,-673000,0.52,0.43,decreased
2026-07-01,2454.TW,聯發科,5037000,5037000,0,7.37,7.37,unchanged
2026-07-01,3017.TW,奇鋐,5191000,5191000,0,4.52,4.59,unchanged
2026-07-01,3037.TW,欣興,15203000,15203000,0,5.6,5.34,unchanged
2026-07-01,3264.TW,欣銓,1508000,1508000,0,0.12,0.12,unchanged
2026-07-01,3376.TW,新日興,1741000,1741000,0,0.12,0.11,unchanged
2026-07-01,3533.TW,嘉澤,652000,416000,-236000,0.47,0.3,decreased
2026-07-01,3653.TW,健策,2267000,2267000,0,2.68,2.6,unchanged
2026-07-01,3665.TW,貿聯-KY,4833848,4833848,0,3.19,3.28,unchanged
2026-07-01,3711.TW,日月光投控,12742000,12742000,0,2.98,3.02,unchanged
2026-07-01,4966.TW,譜瑞-KY,624000,140000,-484000,0.14,0.03,decreased
2026-07-01,5274.TW,信驊,379000,379000,0,2.15,2.19,unchanged
2026-07-01,5439.TW,高技,3528000,3528000,0,0.38,0.38,unchanged
2026-07-01,6147.TW,頎邦,6275000,6275000,0,0.46,0.46,unchanged
2026-07-01,6187.TW,萬潤,1334000,1334000,0,0.46,0.48,unchanged
2026-07-01,6191.TW,精成科,3988000,3988000,0,0.15,0.14,unchanged
2026-07-01,6223.TW,旺矽,2382000,2382000,0,5.0,5.38,unchanged
2026-07-01,6271.TW,同欣電,2966000,2966000,0,0.27,0.29,unchanged
2026-07-01,6274.TW,台燿,5058000,5160000,102000,2.93,2.94,increased
2026-07-01,6278.TW,台表科,4334000,4334000,0,0.32,0.3,unchanged
2026-07-01,6488.TW,環球晶,350000,350000,0,0.12,0.13,unchanged
2026-07-01,6510.TW,精測,636000,636000,0,0.66,0.71,unchanged
2026-07-01,6515.TW,穎崴,252000,252000,0,0.7,0.76,unchanged
2026-07-01,6669.TW,緯穎,2417000,2417000,0,3.86,4.11,unchanged
2026-07-01,6805.TW,富世達,1811000,1811000,0,1.05,1.04,unchanged
2026-07-01,8046.TW,南電,8949000,8949000,0,3.65,3.55,unchanged
2026-07-01,8210.TW,勤誠,2267000,2267000,0,1.0,0.99,unchanged
2026-07-01,8358.TW,金居,980000,490000,-490000,0.2,0.1,decreased
