date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-02,1590.TW,亞德客-KY,530000,530000,0,0.25,0.25,unchanged
2026-07-02,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-07-02,2303.TW,聯電,86550000,86550000,0,4.94,4.86,unchanged
2026-07-02,2308.TW,台達電,5614000,5614000,0,3.77,3.75,unchanged
2026-07-02,2327.TW,國巨*,25098000,25098000,0,9.66,8.98,unchanged
2026-07-02,2330.TW,台積電,11960000,11960000,0,10.11,10.0,unchanged
2026-07-02,2345.TW,智邦,6334000,6334000,0,5.69,5.91,unchanged
2026-07-02,2368.TW,金像電,8315000,8315000,0,3.42,3.48,unchanged
2026-07-02,2383.TW,台光電,4486000,4486000,0,8.38,8.6,unchanged
2026-07-02,2449.TW,京元電子,3808000,3808000,0,0.43,0.45,unchanged
2026-07-02,2454.TW,聯發科,5037000,5037000,0,7.37,7.42,unchanged
2026-07-02,3017.TW,奇鋐,5191000,5191000,0,4.59,4.82,unchanged
2026-07-02,3037.TW,欣興,15203000,15203000,0,5.34,5.05,unchanged
2026-07-02,3264.TW,欣銓,1508000,1508000,0,0.12,0.13,unchanged
2026-07-02,3376.TW,新日興,1741000,1741000,0,0.11,0.11,unchanged
2026-07-02,3533.TW,嘉澤,416000,291000,-125000,0.3,0.21,decreased
2026-07-02,3653.TW,健策,2267000,2267000,0,2.6,2.67,unchanged
2026-07-02,3665.TW,貿聯-KY,4833848,4833848,0,3.28,3.34,unchanged
2026-07-02,3711.TW,日月光投控,12742000,12742000,0,3.02,3.14,unchanged
2026-07-02,4966.TW,譜瑞-KY,140000,140000,0,0.03,0.03,unchanged
2026-07-02,5274.TW,信驊,379000,379000,0,2.19,2.28,unchanged
2026-07-02,5439.TW,高技,3528000,3528000,0,0.38,0.42,unchanged
2026-07-02,6147.TW,頎邦,6275000,6275000,0,0.46,0.45,unchanged
2026-07-02,6187.TW,萬潤,1334000,1334000,0,0.48,0.45,unchanged
2026-07-02,6191.TW,精成科,3988000,3988000,0,0.14,0.15,unchanged
2026-07-02,6223.TW,旺矽,2382000,2382000,0,5.38,5.86,unchanged
2026-07-02,6271.TW,同欣電,2966000,2966000,0,0.29,0.27,unchanged
2026-07-02,6274.TW,台燿,5160000,5160000,0,2.94,2.96,unchanged
2026-07-02,6278.TW,台表科,4334000,4334000,0,0.3,0.32,unchanged
2026-07-02,6488.TW,環球晶,350000,50000,-300000,0.13,0.02,decreased
2026-07-02,6510.TW,精測,636000,457000,-179000,0.71,0.5,decreased
2026-07-02,6515.TW,穎崴,252000,252000,0,0.76,0.8,unchanged
2026-07-02,6669.TW,緯穎,2417000,2417000,0,4.11,4.26,unchanged
2026-07-02,6805.TW,富世達,1811000,1811000,0,1.04,1.03,unchanged
2026-07-02,8046.TW,南電,8949000,8949000,0,3.55,3.47,unchanged
2026-07-02,8210.TW,勤誠,2267000,2267000,0,0.99,1.01,unchanged
2026-07-02,8358.TW,金居,490000,0,-490000,0.1,,removed
