date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-24,1590.TW,亞德客-KY,1000,1000,0,0.0,0.0,unchanged
2026-09-24,2002.TW,中鋼,5163000,5163000,0,0.03,0.03,unchanged
2026-09-24,2303.TW,聯電,89118000,87118000,-2000000,4.87,4.62,decreased
2026-09-24,2308.TW,台達電,7420000,7320000,-100000,4.81,4.82,decreased
2026-09-24,2313.TW,華通,501000,501000,0,0.04,0.04,unchanged
2026-09-24,2317.TW,鴻海,1000,1000,0,0.0,0.0,unchanged
2026-09-24,2327.TW,國巨*,25107000,24757000,-350000,4.91,4.95,decreased
2026-09-24,2330.TW,台積電,11864000,11464000,-400000,10.12,9.77,decreased
2026-09-24,2345.TW,智邦,6464000,6264000,-200000,4.17,4.09,decreased
2026-09-24,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-09-24,2368.TW,金像電,1663000,1634000,-29000,0.65,0.62,decreased
2026-09-24,2382.TW,廣達,1000,1000,0,0.0,0.0,unchanged
2026-09-24,2383.TW,台光電,4750000,4650000,-100000,8.14,8.09,decreased
2026-09-24,2408.TW,南亞科,1000,1000,0,0.0,0.0,unchanged
2026-09-24,2439.TW,美律,1000,1000,0,0.0,0.0,unchanged
2026-09-24,2449.TW,京元電子,13138450,12938450,-200000,1.36,1.39,decreased
2026-09-24,2454.TW,聯發科,5186000,5086000,-100000,9.18,9.26,decreased
2026-09-24,2481.TW,強茂,5000,5000,0,0.0,0.0,unchanged
2026-09-24,2637.TW,慧洋-KY,1000,1000,0,0.0,0.0,unchanged
2026-09-24,3008.TW,大立光,1000,1000,0,0.0,0.0,unchanged
2026-09-24,3017.TW,奇鋐,5949000,5889000,-60000,7.05,7.21,decreased
2026-09-24,3037.TW,欣興,20300000,20100000,-200000,8.04,8.2,decreased
2026-09-24,3264.TW,欣銓,5182000,4982000,-200000,0.45,0.42,decreased
2026-09-24,3376.TW,新日興,1740000,1740000,0,0.1,0.1,unchanged
2026-09-24,3443.TW,創意,413000,388000,-25000,1.18,1.14,decreased
2026-09-24,3653.TW,健策,2512000,2502000,-10000,5.5,5.96,decreased
2026-09-24,3661.TW,世芯-KY,1000,1000,0,0.0,0.0,unchanged
2026-09-24,3665.TW,貿聯-KY,3943848,3876848,-67000,3.15,3.12,decreased
2026-09-24,3711.TW,日月光投控,15466000,13966000,-1500000,3.66,3.36,decreased
2026-09-24,4958.TW,臻鼎-KY,3543000,3483000,-60000,0.57,0.57,decreased
2026-09-24,4966.TW,譜瑞-KY,1000,1000,0,0.0,0.0,unchanged
2026-09-24,4979.TW,華星光,1000,1000,0,0.0,0.0,unchanged
2026-09-24,5274.TW,信驊,207900,168900,-39000,1.44,1.15,decreased
2026-09-24,5347.TW,世界,1000,1000,0,0.0,0.0,unchanged
2026-09-24,6187.TW,萬潤,1000,1000,0,0.0,0.0,unchanged
2026-09-24,6191.TW,精成科,3988000,3921000,-67000,0.11,0.11,decreased
2026-09-24,6223.TW,旺矽,2544000,2499000,-45000,4.88,4.66,decreased
2026-09-24,6271.TW,同欣電,2222000,2185000,-37000,0.17,0.17,decreased
2026-09-24,6274.TW,台燿,5936000,5886000,-50000,2.96,3.03,decreased
2026-09-24,6278.TW,台表科,3248000,3193000,-55000,0.23,0.23,decreased
2026-09-24,6488.TW,環球晶,1000,1000,0,0.0,0.0,unchanged
2026-09-24,6510.TW,精測,256000,251000,-5000,0.3,0.29,decreased
2026-09-24,6515.TW,穎崴,95000,93000,-2000,0.19,0.19,decreased
2026-09-24,6669.TW,緯穎,5138561,4873561,-265000,3.69,3.55,decreased
2026-09-24,6805.TW,"台指期貨 2026/10(FITXN*1.TF)2.25679
			
				富世達",1773000,1673000,-100000,1.57,1.46,decreased
2026-09-24,8046.TW,南電,9037000,8937000,-100000,3.73,3.82,decreased
2026-09-24,8150.TW,南茂,1000,1000,0,0.0,0.0,unchanged
2026-09-24,8210.TW,勤誠,1159000,1139000,-20000,0.35,0.35,decreased
2026-09-24,8358.TW,金居,1000,1000,0,0.0,0.0,unchanged
2026-09-24,8996.TW,高力,485000,476000,-9000,0.25,0.25,decreased
