date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-18,1519.TW,華城,1000,1000,0,0.0,0.0,unchanged
2026-06-18,2059.TW,川湖,260000,280000,20000,2.75,2.99,increased
2026-06-18,2303.TW,聯電,8500000,8500000,0,1.9,1.92,unchanged
2026-06-18,2308.TW,台達電,920000,800000,-120000,3.17,2.67,decreased
2026-06-18,2313.TW,華通,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2327.TW,國巨*,6150000,6150000,0,9.67,10.32,unchanged
2026-06-18,2330.TW,台積電,3650000,3400000,-250000,13.91,12.74,decreased
2026-06-18,2337.TW,旺宏,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2344.TW,華邦電,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2345.TW,智邦,900000,900000,0,3.59,3.41,unchanged
2026-06-18,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-06-18,2368.TW,金像電,880000,880000,0,1.93,1.85,unchanged
2026-06-18,2382.TW,廣達,9000,9000,0,0.01,0.01,unchanged
2026-06-18,2383.TW,台光電,850000,850000,0,7.06,7.4,unchanged
2026-06-18,2404.TW,漢唐,1000,1000,0,0.0,0.0,unchanged
2026-06-18,2408.TW,南亞科,8300000,8300000,0,5.8,5.93,unchanged
2026-06-18,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-06-18,2449.TW,京元電子,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2454.TW,聯發科,740000,740000,0,5.28,5.05,unchanged
2026-06-18,2492.TW,華新科,0,2200000,2200000,,1.92,added
2026-06-18,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2885.TW,元大金,9000,9000,0,0.0,0.0,unchanged
2026-06-18,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-06-18,3017.TW,奇鋐,600000,600000,0,2.27,2.24,unchanged
2026-06-18,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-06-18,3037.TW,欣興,3200000,3200000,0,5.05,4.81,unchanged
2026-06-18,3042.TW,晶技,5200000,5200000,0,1.86,1.75,unchanged
2026-06-18,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-06-18,3045.TW,台灣大,1000,0,-1000,0.0,,removed
2026-06-18,3189.TW,景碩,1900000,1900000,0,2.14,2.14,unchanged
2026-06-18,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-06-18,3324.TW,雙鴻,1000,1000,0,0.0,0.0,unchanged
2026-06-18,3653.TW,健策,1000,1000,0,0.01,0.01,unchanged
2026-06-18,3665.TW,貿聯-KY,550000,550000,0,1.84,1.8,unchanged
2026-06-18,3711.TW,日月光投控,9000,9000,0,0.01,0.01,unchanged
2026-06-18,4958.TW,臻鼎-KY,2000000,2000000,0,2.04,2.0,unchanged
2026-06-18,5274.TW,信驊,110000,110000,0,3.25,3.24,unchanged
2026-06-18,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-06-18,6223.TW,旺矽,370000,370000,0,3.8,3.69,unchanged
2026-06-18,6274.TW,台燿,1350000,1350000,0,3.6,3.85,unchanged
2026-06-18,6510.TW,精測,1000,1000,0,0.01,0.01,unchanged
2026-06-18,6515.TW,穎崴,1000,1000,0,0.02,0.02,unchanged
2026-06-18,6669.TW,緯穎,250000,250000,0,2.03,1.99,unchanged
2026-06-18,7769.TW,鴻勁,270000,270000,0,3.16,2.93,unchanged
2026-06-18,8046.TW,南電,1450000,1450000,0,2.05,1.97,unchanged
2026-06-18,8210.TW,勤誠,800000,800000,0,1.72,1.7,unchanged
2026-06-18,8299.TW,群聯,1430000,1430000,0,5.33,5.62,unchanged
2026-06-18,8996.TW,高力,940000,940000,0,2.28,2.32,unchanged
