date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-16,1519.TW,華城,1000,1000,0,0.0,0.0,unchanged
2026-06-16,2059.TW,川湖,260000,260000,0,2.96,2.79,unchanged
2026-06-16,2308.TW,台達電,920000,920000,0,3.32,3.31,unchanged
2026-06-16,2313.TW,華通,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2327.TW,國巨*,6150000,6150000,0,9.44,9.41,unchanged
2026-06-16,2330.TW,台積電,3650000,3650000,0,14.16,14.11,unchanged
2026-06-16,2337.TW,旺宏,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2344.TW,華邦電,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2345.TW,智邦,900000,900000,0,3.57,3.65,unchanged
2026-06-16,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-06-16,2368.TW,金像電,880000,880000,0,1.9,1.91,unchanged
2026-06-16,2382.TW,廣達,9000,9000,0,0.01,0.01,unchanged
2026-06-16,2383.TW,台光電,820000,820000,0,6.74,6.76,unchanged
2026-06-16,2404.TW,漢唐,1000,1000,0,0.0,0.0,unchanged
2026-06-16,2408.TW,南亞科,8300000,8300000,0,5.36,5.68,unchanged
2026-06-16,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-06-16,2449.TW,京元電子,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2454.TW,聯發科,740000,740000,0,5.4,5.44,unchanged
2026-06-16,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2885.TW,元大金,9000,9000,0,0.0,0.0,unchanged
2026-06-16,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-06-16,3017.TW,奇鋐,900000,750000,-150000,3.54,2.86,decreased
2026-06-16,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-06-16,3037.TW,欣興,3200000,3200000,0,5.02,5.06,unchanged
2026-06-16,3042.TW,晶技,5200000,5200000,0,2.07,1.92,unchanged
2026-06-16,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-06-16,3045.TW,台灣大,1000,1000,0,0.0,0.0,unchanged
2026-06-16,3189.TW,景碩,1900000,1900000,0,2.05,1.97,unchanged
2026-06-16,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-06-16,3324.TW,雙鴻,1000,1000,0,0.0,0.0,unchanged
2026-06-16,3653.TW,健策,1000,1000,0,0.01,0.01,unchanged
2026-06-16,3665.TW,貿聯-KY,550000,550000,0,2.04,1.88,unchanged
2026-06-16,3711.TW,日月光投控,9000,9000,0,0.01,0.01,unchanged
2026-06-16,4958.TW,臻鼎-KY,2000000,2000000,0,1.93,2.01,unchanged
2026-06-16,5274.TW,信驊,110000,110000,0,3.2,3.22,unchanged
2026-06-16,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-06-16,6223.TW,旺矽,370000,370000,0,3.89,3.84,unchanged
2026-06-16,6274.TW,台燿,1350000,1350000,0,3.46,3.5,unchanged
2026-06-16,6510.TW,精測,1000,1000,0,0.01,0.01,unchanged
2026-06-16,6515.TW,穎崴,1000,1000,0,0.02,0.02,unchanged
2026-06-16,6669.TW,緯穎,350000,250000,-100000,2.8,1.97,decreased
2026-06-16,6805.TW,富世達,1000,1000,0,0.0,0.0,unchanged
2026-06-16,7769.TW,鴻勁,270000,270000,0,3.18,3.2,unchanged
2026-06-16,8046.TW,南電,1450000,1450000,0,2.04,2.11,unchanged
2026-06-16,8210.TW,勤誠,800000,800000,0,1.87,1.74,unchanged
2026-06-16,8299.TW,群聯,1430000,1430000,0,5.42,5.47,unchanged
2026-06-16,8996.TW,高力,940000,940000,0,1.93,2.09,unchanged
