date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-15,1519.TW,華城,1000,1000,0,0.0,0.0,unchanged
2026-06-15,2059.TW,川湖,260000,260000,0,3.04,2.96,unchanged
2026-06-15,2308.TW,台達電,920000,920000,0,3.44,3.32,unchanged
2026-06-15,2313.TW,華通,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2327.TW,國巨*,6150000,6150000,0,8.88,9.44,unchanged
2026-06-15,2330.TW,台積電,3650000,3650000,0,14.25,14.16,unchanged
2026-06-15,2337.TW,旺宏,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2344.TW,華邦電,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2345.TW,智邦,900000,900000,0,3.55,3.57,unchanged
2026-06-15,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-06-15,2368.TW,金像電,880000,880000,0,1.96,1.9,unchanged
2026-06-15,2382.TW,廣達,9000,9000,0,0.01,0.01,unchanged
2026-06-15,2383.TW,台光電,800000,820000,20000,6.53,6.74,increased
2026-06-15,2404.TW,漢唐,1000,1000,0,0.0,0.0,unchanged
2026-06-15,2408.TW,南亞科,8000000,8300000,300000,5.06,5.36,increased
2026-06-15,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-06-15,2449.TW,京元電子,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2454.TW,聯發科,710000,740000,30000,5.01,5.4,increased
2026-06-15,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2885.TW,元大金,9000,9000,0,0.0,0.0,unchanged
2026-06-15,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-06-15,3017.TW,奇鋐,900000,900000,0,3.66,3.54,unchanged
2026-06-15,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-06-15,3037.TW,欣興,3200000,3200000,0,4.88,5.02,unchanged
2026-06-15,3042.TW,晶技,5200000,5200000,0,1.97,2.07,unchanged
2026-06-15,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-06-15,3045.TW,台灣大,1000,1000,0,0.0,0.0,unchanged
2026-06-15,3189.TW,景碩,1900000,1900000,0,1.96,2.05,unchanged
2026-06-15,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-06-15,3324.TW,雙鴻,1000,1000,0,0.0,0.0,unchanged
2026-06-15,3653.TW,健策,1000,1000,0,0.01,0.01,unchanged
2026-06-15,3665.TW,貿聯-KY,550000,550000,0,2.15,2.04,unchanged
2026-06-15,3711.TW,日月光投控,9000,9000,0,0.01,0.01,unchanged
2026-06-15,4958.TW,臻鼎-KY,2000000,2000000,0,1.87,1.93,unchanged
2026-06-15,5274.TW,信驊,110000,110000,0,3.43,3.2,unchanged
2026-06-15,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-06-15,6223.TW,旺矽,370000,370000,0,4.05,3.89,unchanged
2026-06-15,6274.TW,台燿,1280000,1350000,70000,3.09,3.46,increased
2026-06-15,6510.TW,精測,1000,1000,0,0.01,0.01,unchanged
2026-06-15,6515.TW,穎崴,1000,1000,0,0.02,0.02,unchanged
2026-06-15,6669.TW,緯穎,350000,350000,0,2.87,2.8,unchanged
2026-06-15,6805.TW,富世達,540000,1000,-539000,1.67,0.0,decreased
2026-06-15,7769.TW,鴻勁,270000,270000,0,3.29,3.18,unchanged
2026-06-15,8046.TW,南電,1450000,1450000,0,2.01,2.04,unchanged
2026-06-15,8210.TW,勤誠,800000,800000,0,1.99,1.87,unchanged
2026-06-15,8299.TW,群聯,1430000,1430000,0,5.58,5.42,unchanged
2026-06-15,8996.TW,高力,940000,940000,0,1.82,1.93,unchanged
