date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-06-12,1303.TW,南亞,1000,0,-1000,0.0,,removed
2026-06-12,1519.TW,華城,1000,1000,0,0.0,0.0,unchanged
2026-06-12,2059.TW,川湖,235000,260000,25000,2.61,3.04,increased
2026-06-12,2308.TW,台達電,920000,920000,0,3.45,3.44,unchanged
2026-06-12,2313.TW,華通,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2327.TW,國巨*,6150000,6150000,0,8.98,8.88,unchanged
2026-06-12,2330.TW,台積電,3650000,3650000,0,14.24,14.25,unchanged
2026-06-12,2337.TW,旺宏,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2344.TW,華邦電,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2345.TW,智邦,900000,900000,0,3.55,3.55,unchanged
2026-06-12,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-06-12,2368.TW,金像電,880000,880000,0,2.05,1.96,unchanged
2026-06-12,2382.TW,廣達,9000,9000,0,0.01,0.01,unchanged
2026-06-12,2383.TW,台光電,800000,800000,0,7.07,6.53,unchanged
2026-06-12,2404.TW,漢唐,1000,1000,0,0.0,0.0,unchanged
2026-06-12,2408.TW,南亞科,8000000,8000000,0,4.72,5.06,unchanged
2026-06-12,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-06-12,2449.TW,京元電子,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2454.TW,聯發科,710000,710000,0,5.03,5.01,unchanged
2026-06-12,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2885.TW,元大金,9000,9000,0,0.0,0.0,unchanged
2026-06-12,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-06-12,3017.TW,奇鋐,900000,900000,0,3.64,3.66,unchanged
2026-06-12,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-06-12,3037.TW,欣興,3200000,3200000,0,4.74,4.88,unchanged
2026-06-12,3042.TW,晶技,5200000,5200000,0,2.12,1.97,unchanged
2026-06-12,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-06-12,3045.TW,台灣大,1000,1000,0,0.0,0.0,unchanged
2026-06-12,3189.TW,景碩,2100000,1900000,-200000,2.25,1.96,decreased
2026-06-12,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-06-12,3324.TW,雙鴻,1000,1000,0,0.0,0.0,unchanged
2026-06-12,3653.TW,健策,1000,1000,0,0.01,0.01,unchanged
2026-06-12,3665.TW,貿聯-KY,550000,550000,0,2.06,2.15,unchanged
2026-06-12,3711.TW,日月光投控,9000,9000,0,0.01,0.01,unchanged
2026-06-12,4958.TW,臻鼎-KY,0,2000000,2000000,,1.87,added
2026-06-12,5274.TW,信驊,110000,110000,0,3.36,3.43,unchanged
2026-06-12,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-06-12,6223.TW,旺矽,370000,370000,0,3.91,4.05,unchanged
2026-06-12,6274.TW,台燿,1280000,1280000,0,3.27,3.09,unchanged
2026-06-12,6510.TW,精測,1000,1000,0,0.01,0.01,unchanged
2026-06-12,6515.TW,穎崴,1000,1000,0,0.02,0.02,unchanged
2026-06-12,6669.TW,緯穎,400000,350000,-50000,3.4,2.87,decreased
2026-06-12,6805.TW,富世達,540000,540000,0,1.64,1.67,unchanged
2026-06-12,7769.TW,鴻勁,270000,270000,0,3.3,3.29,unchanged
2026-06-12,8046.TW,南電,1600000,1450000,-150000,2.24,2.01,decreased
2026-06-12,8210.TW,勤誠,800000,800000,0,2.0,1.99,unchanged
2026-06-12,8299.TW,群聯,1430000,1430000,0,5.45,5.58,unchanged
2026-06-12,8996.TW,高力,940000,940000,0,1.86,1.82,unchanged
