date,symbol,name,weight_percent,shares
2026-06-15,2330.TW,台積電,18.44,14200000
2026-06-15,2303.TW,聯電,5.6,72400000
2026-06-15,2327.TW,國巨*,5.09,9900000
2026-06-15,3037.TW,欣興,4.7,8960000
2026-06-15,3017.TW,奇鋐,4.28,3250000
2026-06-15,2344.TW,華邦電,3.93,38000000
2026-06-15,2383.TW,台光電,3.71,1350000
2026-06-15,2368.TW,金像電,3.39,4700000
2026-06-15,6223.TW,旺矽,3.17,900000
2026-06-15,2454.TW,聯發科,3.13,1280000
2026-06-15,2308.TW,台達電,2.94,2430000
2026-06-15,3711.TW,日月光投控,2.87,8900000
2026-06-15,2345.TW,智邦,2.79,2100000
2026-06-15,6669.TW,緯穎,2.12,790000
2026-06-15,4958.TW,臻鼎-KY,1.94,6020000
2026-06-15,3653.TW,健策,1.74,830000
2026-06-15,3533.TW,嘉澤,1.56,1240000
2026-06-15,2337.TW,旺宏,1.42,16350000
2026-06-15,3665.TW,貿聯-KY,1.35,1090000
2026-06-15,6274.TW,台燿,1.3,1520000
2026-06-15,3443.TW,創意,1.13,430000
2026-06-15,7769.TW,鴻勁,1.1,279000
2026-06-15,6515.TW,穎崴,1.09,200000
2026-06-15,2360.TW,致茂,1.04,840000
2026-06-15,5347.TW,世界,0.95,9911000
2026-06-15,8996.TW,高力,0.92,1334000
2026-06-15,6488.TW,環球晶,0.88,1700000
2026-06-15,6442.TW,光聖,0.87,830000
2026-06-15,3081.TW,聯亞,0.73,570000
2026-06-15,6147.TW,頎邦,0.72,5600000
2026-06-15,3529.TW,力旺,0.68,390000
2026-06-15,8358.TW,金居,0.58,1710000
2026-06-15,6805.TW,富世達,0.54,570000
2026-06-15,8210.TW,勤誠,0.53,680000
2026-06-15,8046.TW,南電,0.51,1080000
2026-06-15,3189.TW,景碩,0.5,1380000
2026-06-15,1303.TW,南亞,0.48,7550000
2026-06-15,2317.TW,鴻海,0.47,3200000
2026-06-15,5274.TW,信驊,0.44,45000
2026-06-15,8299.TW,群聯,0.44,350000
2026-06-15,3583.TW,辛耘,0.4,900000
2026-06-15,4966.TW,譜瑞-KY,0.33,900000
2026-06-15,6196.TW,帆宣,0.31,1000000
2026-06-15,1560.TW,中砂,0.31,800000
2026-06-15,3105.TW,穩懋,0.27,957000
2026-06-15,3211.TW,順達,0.26,1100000
2026-06-15,4979.TW,華星光,0.22,748000
2026-06-15,2049.TW,上銀,0.18,1010000
2026-06-15,2455.TW,全新,0.09,450000
2026-06-15,2481.TW,強茂,0.0,1000
