date,symbol,name,weight_percent,shares
2026-06-16,2330.TW,台積電,19.14,14200000
2026-06-16,2303.TW,聯電,5.73,72400000
2026-06-16,2327.TW,國巨*,5.28,9900000
2026-06-16,3037.TW,欣興,4.94,8960000
2026-06-16,3017.TW,奇鋐,4.33,3250000
2026-06-16,2344.TW,華邦電,4.2,38000000
2026-06-16,2383.TW,台光電,3.88,1350000
2026-06-16,2368.TW,金像電,3.55,4700000
2026-06-16,2454.TW,聯發科,3.28,1280000
2026-06-16,6223.TW,旺矽,3.26,900000
2026-06-16,2308.TW,台達電,3.04,2430000
2026-06-16,2345.TW,智邦,2.97,2100000
2026-06-16,4958.TW,臻鼎-KY,2.26,6440000
2026-06-16,6669.TW,緯穎,2.16,790000
2026-06-16,3711.TW,日月光投控,2.06,6200000
2026-06-16,3653.TW,健策,1.76,830000
2026-06-16,3533.TW,嘉澤,1.6,1240000
2026-06-16,2337.TW,旺宏,1.53,16350000
2026-06-16,6274.TW,台燿,1.49,1650000
2026-06-16,3443.TW,創意,1.19,430000
2026-06-16,3665.TW,貿聯-KY,1.17,980000
2026-06-16,7769.TW,鴻勁,1.15,279000
2026-06-16,6515.TW,穎崴,1.12,200000
2026-06-16,8996.TW,高力,1.03,1334000
2026-06-16,6488.TW,環球晶,1.0,1700000
2026-06-16,5347.TW,世界,0.95,9911000
2026-06-16,6442.TW,光聖,0.87,830000
2026-06-16,2360.TW,致茂,0.8,610000
2026-06-16,3081.TW,聯亞,0.73,570000
2026-06-16,6147.TW,頎邦,0.72,5600000
2026-06-16,3529.TW,力旺,0.7,390000
2026-06-16,8358.TW,金居,0.61,1710000
2026-06-16,6805.TW,富世達,0.55,570000
2026-06-16,8046.TW,南電,0.55,1080000
2026-06-16,3189.TW,景碩,0.5,1380000
2026-06-16,1303.TW,南亞,0.49,7550000
2026-06-16,2317.TW,鴻海,0.48,3200000
2026-06-16,5274.TW,信驊,0.46,45000
2026-06-16,3583.TW,辛耘,0.41,900000
2026-06-16,8210.TW,勤誠,0.41,540000
2026-06-16,3211.TW,順達,0.38,1560000
2026-06-16,4966.TW,譜瑞-KY,0.33,900000
2026-06-16,1560.TW,中砂,0.31,800000
2026-06-16,6196.TW,帆宣,0.3,1000000
2026-06-16,3105.TW,穩懋,0.26,957000
2026-06-16,4979.TW,華星光,0.21,650000
2026-06-16,2049.TW,上銀,0.18,1010000
2026-06-16,6415.TW,矽力*-KY,0.17,500000
2026-06-16,2455.TW,全新,0.1,450000
2026-06-16,8299.TW,群聯,0.0,1000
