date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-19,1216.TW,統一,1000,1000,0,0.0,0.0,unchanged
2026-08-19,2059.TW,川湖,500000,510000,10000,8.0,8.31,increased
2026-08-19,2308.TW,台達電,1000,1000,0,0.0,0.0,unchanged
2026-08-19,2313.TW,華通,1253,1253,0,0.0,0.0,unchanged
2026-08-19,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2327.TW,國巨*,7700000,7700000,0,4.94,5.13,unchanged
2026-08-19,2330.TW,台積電,5000000,4500000,-500000,13.25,12.23,decreased
2026-08-19,2345.TW,智邦,1800000,1800000,0,4.46,4.42,unchanged
2026-08-19,2357.TW,華碩,1000,1000,0,0.0,0.0,unchanged
2026-08-19,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-08-19,2379.TW,瑞昱,1000,1000,0,0.0,0.0,unchanged
2026-08-19,2382.TW,廣達,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2383.TW,台光電,1430000,1430000,0,9.88,9.72,unchanged
2026-08-19,2404.TW,漢唐,1000,1000,0,0.0,0.0,unchanged
2026-08-19,2408.TW,南亞科,14000000,14000000,0,8.03,7.79,unchanged
2026-08-19,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-08-19,2449.TW,京元電子,1450,1450,0,0.0,0.0,unchanged
2026-08-19,2454.TW,聯發科,1100000,1100000,0,4.76,4.89,unchanged
2026-08-19,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2880.TW,華南金,9090,9090,0,0.0,0.0,unchanged
2026-08-19,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2883.TW,凱基金,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2884.TW,玉山金,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2885.TW,元大金,9360,9360,0,0.0,0.0,unchanged
2026-08-19,2886.TW,兆豐金,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2887.TW,台新新光金,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2890.TW,永豐金,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-08-19,2912.TW,統一超,1000,1000,0,0.0,0.0,unchanged
2026-08-19,3008.TW,大立光,1000,1000,0,0.01,0.01,unchanged
2026-08-19,3017.TW,奇鋐,1200000,1250000,50000,4.06,4.47,increased
2026-08-19,3026.TW,禾伸堂,2700000,2700000,0,2.01,2.15,unchanged
2026-08-19,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-08-19,3037.TW,欣興,5000000,5000000,0,6.38,6.53,unchanged
2026-08-19,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-08-19,3081.TW,聯亞,660000,700000,40000,2.15,2.17,increased
2026-08-19,3189.TW,景碩,3600000,4000000,400000,3.47,3.93,increased
2026-08-19,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-08-19,3653.TW,健策,230000,340000,110000,1.32,2.15,increased
2026-08-19,3665.TW,貿聯-KY,1000,1000,0,0.0,0.0,unchanged
2026-08-19,3711.TW,日月光投控,2900000,1500000,-1400000,1.93,1.02,decreased
2026-08-19,5274.TW,信驊,120500,120500,0,2.29,2.21,unchanged
2026-08-19,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-08-19,6223.TW,旺矽,660000,660000,0,3.87,4.01,unchanged
2026-08-19,6274.TW,台燿,2300000,2300000,0,3.96,3.99,unchanged
2026-08-19,6669.TW,緯穎,600000,600000,0,4.28,4.42,unchanged
2026-08-19,7769.TW,鴻勁,400000,400000,0,2.91,2.98,unchanged
2026-08-19,8046.TW,南電,3000000,3000000,0,4.16,4.09,unchanged
2026-08-19,8299.TW,群聯,1000000,880000,-120000,2.23,2.0,decreased
