date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-28,1216.TW,統一,1000,1000,0,0.0,0.0,unchanged
2026-08-28,2059.TW,川湖,510000,510000,0,8.48,8.51,unchanged
2026-08-28,2308.TW,台達電,1000,1000,0,0.0,0.0,unchanged
2026-08-28,2313.TW,華通,1253,1253,0,0.0,0.0,unchanged
2026-08-28,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2327.TW,國巨*,7700000,7700000,0,4.96,5.37,unchanged
2026-08-28,2330.TW,台積電,4200000,4000000,-200000,11.74,11.3,decreased
2026-08-28,2345.TW,智邦,1700000,1700000,0,4.12,4.22,unchanged
2026-08-28,2357.TW,華碩,1000,1000,0,0.0,0.0,unchanged
2026-08-28,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-08-28,2379.TW,瑞昱,1000,1000,0,0.0,0.0,unchanged
2026-08-28,2382.TW,廣達,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2383.TW,台光電,1400000,1400000,0,8.93,8.97,unchanged
2026-08-28,2404.TW,漢唐,1000,1000,0,0.0,0.0,unchanged
2026-08-28,2408.TW,南亞科,14000000,14000000,0,8.78,8.83,unchanged
2026-08-28,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-08-28,2449.TW,京元電子,1450,1450,0,0.0,0.0,unchanged
2026-08-28,2454.TW,聯發科,1000000,1000000,0,4.48,4.65,unchanged
2026-08-28,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2880.TW,華南金,9090,9090,0,0.0,0.0,unchanged
2026-08-28,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2883.TW,凱基金,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2884.TW,玉山金,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2885.TW,元大金,9360,9360,0,0.0,0.0,unchanged
2026-08-28,2886.TW,兆豐金,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2887.TW,台新新光金,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2890.TW,永豐金,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-08-28,2912.TW,統一超,1000,1000,0,0.0,0.0,unchanged
2026-08-28,3008.TW,大立光,1000,1000,0,0.01,0.01,unchanged
2026-08-28,3017.TW,奇鋐,1250000,1250000,0,4.84,4.9,unchanged
2026-08-28,3026.TW,禾伸堂,2700000,2700000,0,2.11,2.34,unchanged
2026-08-28,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-08-28,3037.TW,欣興,5000000,5000000,0,6.84,6.48,unchanged
2026-08-28,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-08-28,3081.TW,聯亞,800000,800000,0,3.13,3.09,unchanged
2026-08-28,3189.TW,景碩,4100000,4100000,0,4.35,4.3,unchanged
2026-08-28,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-08-28,3653.TW,健策,340000,340000,0,2.23,2.3,unchanged
2026-08-28,3665.TW,貿聯-KY,1000,1000,0,0.0,0.0,unchanged
2026-08-28,3711.TW,日月光投控,9000,9000,0,0.01,0.01,unchanged
2026-08-28,5274.TW,信驊,120500,120500,0,2.14,2.2,unchanged
2026-08-28,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-08-28,6223.TW,旺矽,460000,380000,-80000,2.72,2.23,decreased
2026-08-28,6274.TW,台燿,2400000,2400000,0,4.02,4.17,unchanged
2026-08-28,6669.TW,緯穎,600000,600000,0,4.74,5.04,unchanged
2026-08-28,7769.TW,鴻勁,360000,360000,0,2.65,2.73,unchanged
2026-08-28,8046.TW,南電,3250000,3250000,0,4.88,4.7,unchanged
2026-08-28,8299.TW,群聯,880000,880000,0,2.2,2.21,unchanged
