date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-04,2059.TW,川湖,475000,500000,25000,4.52,5.52,increased
2026-08-04,2308.TW,台達電,860000,0,-860000,1.5,,removed
2026-08-04,2327.TW,國巨*,7500000,7700000,200000,4.56,5.07,increased
2026-08-04,2330.TW,台積電,5400000,5400000,0,14.11,14.56,unchanged
2026-08-04,2345.TW,智邦,1760000,1800000,40000,4.53,4.85,increased
2026-08-04,2360.TW,致茂,700000,0,-700000,1.51,,removed
2026-08-04,2383.TW,台光電,1380000,1430000,50000,7.58,8.54,increased
2026-08-04,2404.TW,漢唐,400000,0,-400000,0.49,,removed
2026-08-04,2408.TW,南亞科,13000000,13500000,500000,5.68,6.84,increased
2026-08-04,2454.TW,聯發科,1100000,1150000,50000,4.74,5.17,increased
2026-08-04,2881.TW,富邦金,3200000,3200000,0,0.46,0.48,unchanged
2026-08-04,2885.TW,元大金,3200000,6100000,2900000,0.24,0.49,increased
2026-08-04,3017.TW,奇鋐,1100000,1150000,50000,3.09,3.48,increased
2026-08-04,3026.TW,禾伸堂,2700000,2700000,0,1.37,1.56,unchanged
2026-08-04,3037.TW,欣興,4600000,5000000,400000,4.39,5.37,increased
2026-08-04,3189.TW,景碩,3200000,3200000,0,2.46,2.85,unchanged
2026-08-04,3231.TW,緯創,5000000,8000000,3000000,1.03,1.81,increased
2026-08-04,3653.TW,健策,130000,260000,130000,0.54,1.25,increased
2026-08-04,3665.TW,貿聯-KY,700000,700000,0,1.62,1.87,unchanged
2026-08-04,3711.TW,日月光投控,4250000,4600000,350000,2.86,3.13,increased
2026-08-04,5274.TW,信驊,105500,120500,15000,1.86,2.17,increased
2026-08-04,6223.TW,旺矽,685000,720000,35000,4.38,4.94,increased
2026-08-04,6274.TW,台燿,2150000,2150000,0,2.89,3.35,unchanged
2026-08-04,6669.TW,緯穎,520000,570000,50000,3.4,4.11,increased
2026-08-04,7769.TW,鴻勁,400000,400000,0,2.83,2.88,unchanged
2026-08-04,8046.TW,南電,3000000,3000000,0,3.15,3.64,unchanged
2026-08-04,8299.TW,群聯,1240000,1300000,60000,2.41,2.75,increased
