date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-09,2059.TW,川湖,330000,330000,0,3.62,3.61,unchanged
2026-07-09,2303.TW,聯電,14000000,14000000,0,3.09,2.9,unchanged
2026-07-09,2308.TW,台達電,9000,9000,0,0.02,0.02,unchanged
2026-07-09,2327.TW,國巨*,6400000,6900000,500000,7.73,8.24,increased
2026-07-09,2330.TW,台積電,3900000,3900000,0,13.03,12.5,unchanged
2026-07-09,2344.TW,華邦電,4800000,4800000,0,1.1,1.12,unchanged
2026-07-09,2345.TW,智邦,1160000,1160000,0,3.8,3.8,unchanged
2026-07-09,2368.TW,金像電,9000,9000,0,0.01,0.01,unchanged
2026-07-09,2383.TW,台光電,1100000,1160000,60000,7.93,8.15,increased
2026-07-09,2404.TW,漢唐,650000,650000,0,1.06,1.05,unchanged
2026-07-09,2408.TW,南亞科,9000000,9500000,500000,4.83,5.49,increased
2026-07-09,2454.TW,聯發科,950000,950000,0,5.15,4.95,unchanged
2026-07-09,2492.TW,華新科,3200000,3600000,400000,2.06,2.22,increased
2026-07-09,3017.TW,奇鋐,660000,660000,0,2.08,2.06,unchanged
2026-07-09,3026.TW,禾伸堂,1800000,2000000,200000,2.33,2.67,increased
2026-07-09,3037.TW,欣興,3900000,4000000,100000,4.56,4.65,increased
2026-07-09,3189.TW,景碩,2800000,2800000,0,2.87,2.95,unchanged
2026-07-09,3665.TW,貿聯-KY,260000,260000,0,0.67,0.64,unchanged
2026-07-09,3711.TW,日月光投控,3200000,3200000,0,2.71,2.88,unchanged
2026-07-09,5274.TW,信驊,126500,100500,-26000,2.4,1.82,decreased
2026-07-09,6223.TW,旺矽,530000,530000,0,4.64,4.98,unchanged
2026-07-09,6274.TW,台燿,2000000,2000000,0,4.46,4.17,unchanged
2026-07-09,6515.TW,穎崴,220000,220000,0,2.3,2.27,unchanged
2026-07-09,6669.TW,緯穎,350000,350000,0,2.4,2.34,unchanged
2026-07-09,7769.TW,鴻勁,300000,300000,0,2.46,2.65,unchanged
2026-07-09,8046.TW,南電,2600000,2600000,0,3.9,4.19,unchanged
2026-07-09,8299.TW,群聯,1500000,1500000,0,4.35,4.42,unchanged
