date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-08-24,1216.TW,統一,1000,1000,0,0.0,0.0,unchanged
2026-08-24,2059.TW,川湖,510000,510000,0,8.06,8.75,unchanged
2026-08-24,2308.TW,台達電,1000,1000,0,0.0,0.0,unchanged
2026-08-24,2313.TW,華通,1253,1253,0,0.0,0.0,unchanged
2026-08-24,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2327.TW,國巨*,7700000,7700000,0,5.03,5.05,unchanged
2026-08-24,2330.TW,台積電,4500000,4500000,0,12.8,12.72,unchanged
2026-08-24,2345.TW,智邦,1750000,1750000,0,4.2,4.31,unchanged
2026-08-24,2357.TW,華碩,1000,1000,0,0.0,0.0,unchanged
2026-08-24,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-08-24,2379.TW,瑞昱,1000,1000,0,0.0,0.0,unchanged
2026-08-24,2382.TW,廣達,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2383.TW,台光電,1400000,1400000,0,9.38,9.05,unchanged
2026-08-24,2404.TW,漢唐,1000,1000,0,0.0,0.0,unchanged
2026-08-24,2408.TW,南亞科,14000000,14000000,0,8.72,8.35,unchanged
2026-08-24,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-08-24,2449.TW,京元電子,1450,1450,0,0.0,0.0,unchanged
2026-08-24,2454.TW,聯發科,1000000,1000000,0,4.47,4.48,unchanged
2026-08-24,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2880.TW,華南金,9090,9090,0,0.0,0.0,unchanged
2026-08-24,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2883.TW,凱基金,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2884.TW,玉山金,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2885.TW,元大金,9360,9360,0,0.0,0.0,unchanged
2026-08-24,2886.TW,兆豐金,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2887.TW,台新新光金,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2890.TW,永豐金,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-08-24,2912.TW,統一超,1000,1000,0,0.0,0.0,unchanged
2026-08-24,3008.TW,大立光,1000,1000,0,0.01,0.01,unchanged
2026-08-24,3017.TW,奇鋐,1250000,1250000,0,4.23,4.25,unchanged
2026-08-24,3026.TW,禾伸堂,2700000,2700000,0,2.04,2.07,unchanged
2026-08-24,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-08-24,3037.TW,欣興,5000000,5000000,0,6.4,6.4,unchanged
2026-08-24,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-08-24,3081.TW,聯亞,700000,700000,0,2.41,2.3,unchanged
2026-08-24,3189.TW,景碩,4100000,4100000,0,3.92,3.88,unchanged
2026-08-24,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-08-24,3653.TW,健策,340000,340000,0,2.16,2.09,unchanged
2026-08-24,3665.TW,貿聯-KY,1000,1000,0,0.0,0.0,unchanged
2026-08-24,3711.TW,日月光投控,9000,9000,0,0.01,0.01,unchanged
2026-08-24,5274.TW,信驊,120500,120500,0,2.18,2.17,unchanged
2026-08-24,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-08-24,6223.TW,旺矽,660000,660000,0,4.26,4.37,unchanged
2026-08-24,6274.TW,台燿,2400000,2400000,0,4.23,4.16,unchanged
2026-08-24,6669.TW,緯穎,600000,600000,0,4.43,4.5,unchanged
2026-08-24,7769.TW,鴻勁,380000,380000,0,2.87,2.83,unchanged
2026-08-24,8046.TW,南電,3250000,3250000,0,4.35,4.39,unchanged
2026-08-24,8299.TW,群聯,880000,880000,0,2.16,2.24,unchanged
