date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-30,2059.TW,川湖,420000,450000,30000,4.59,4.87,increased
2026-07-30,2308.TW,台達電,660000,660000,0,1.51,1.53,unchanged
2026-07-30,2327.TW,國巨*,7500000,7500000,0,5.82,5.19,unchanged
2026-07-30,2330.TW,台積電,4000000,4000000,0,13.47,13.37,unchanged
2026-07-30,2345.TW,智邦,1500000,1700000,200000,4.39,4.99,increased
2026-07-30,2360.TW,致茂,0,660000,660000,,1.91,added
2026-07-30,2383.TW,台光電,1300000,1330000,30000,8.16,8.7,increased
2026-07-30,2404.TW,漢唐,799000,799000,0,1.24,1.22,unchanged
2026-07-30,2408.TW,南亞科,12400000,13000000,600000,6.71,6.47,increased
2026-07-30,2454.TW,聯發科,1080000,1080000,0,5.21,5.3,unchanged
2026-07-30,3017.TW,奇鋐,860000,900000,40000,2.76,2.88,increased
2026-07-30,3026.TW,禾伸堂,2700000,2700000,0,1.96,1.75,unchanged
2026-07-30,3037.TW,欣興,4250000,4250000,0,4.48,4.61,unchanged
2026-07-30,3189.TW,景碩,3000000,3200000,200000,2.65,2.81,increased
2026-07-30,3665.TW,貿聯-KY,590000,590000,0,1.89,1.71,unchanged
2026-07-30,3711.TW,日月光投控,4200000,4200000,0,3.21,3.22,unchanged
2026-07-30,5274.TW,信驊,80500,95500,15000,1.59,1.91,increased
2026-07-30,6223.TW,旺矽,600000,680000,80000,4.4,4.95,increased
2026-07-30,6274.TW,台燿,2150000,2150000,0,3.36,3.29,unchanged
2026-07-30,6515.TW,穎崴,140000,0,-140000,1.16,,removed
2026-07-30,6669.TW,緯穎,450000,450000,0,3.54,3.34,unchanged
2026-07-30,7769.TW,鴻勁,360000,360000,0,2.85,3.07,unchanged
2026-07-30,8046.TW,南電,3000000,3000000,0,4.04,3.81,unchanged
2026-07-30,8299.TW,群聯,1100000,1200000,100000,2.55,2.72,increased
