date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-20,2059.TW,川湖,390000,400000,10000,4.23,4.25,increased
2026-07-20,2303.TW,聯電,14000000,14000000,0,2.77,2.5,unchanged
2026-07-20,2308.TW,台達電,9000,9000,0,0.02,0.02,unchanged
2026-07-20,2327.TW,國巨*,7200000,7200000,0,6.92,6.22,unchanged
2026-07-20,2330.TW,台積電,4200000,4200000,0,13.23,13.37,unchanged
2026-07-20,2344.TW,華邦電,4800000,4800000,0,1.02,0.99,unchanged
2026-07-20,2345.TW,智邦,1300000,1500000,200000,3.74,4.3,increased
2026-07-20,2368.TW,金像電,9000,9000,0,0.01,0.01,unchanged
2026-07-20,2383.TW,台光電,1250000,1250000,0,7.73,7.54,unchanged
2026-07-20,2404.TW,漢唐,650000,650000,0,1.04,1.01,unchanged
2026-07-20,2408.TW,南亞科,10100000,10100000,0,5.49,5.28,unchanged
2026-07-20,2454.TW,聯發科,1000000,1000000,0,4.64,4.58,unchanged
2026-07-20,2492.TW,華新科,3600000,3600000,0,1.52,1.37,unchanged
2026-07-20,3017.TW,奇鋐,730000,800000,70000,2.21,2.34,increased
2026-07-20,3026.TW,禾伸堂,2200000,2200000,0,2.09,1.87,unchanged
2026-07-20,3037.TW,欣興,4250000,4250000,0,4.64,4.37,unchanged
2026-07-20,3189.TW,景碩,2800000,3000000,200000,2.67,2.8,increased
2026-07-20,3665.TW,貿聯-KY,460000,460000,0,1.12,1.15,unchanged
2026-07-20,3711.TW,日月光投控,3400000,4000000,600000,2.87,3.28,increased
2026-07-20,5274.TW,信驊,62500,62500,0,1.11,1.11,unchanged
2026-07-20,6223.TW,旺矽,580000,580000,0,4.47,4.34,unchanged
2026-07-20,6274.TW,台燿,2100000,2100000,0,3.38,3.24,unchanged
2026-07-20,6515.TW,穎崴,220000,220000,0,1.83,1.83,unchanged
2026-07-20,6669.TW,緯穎,350000,420000,70000,2.22,2.7,increased
2026-07-20,7769.TW,鴻勁,340000,360000,20000,2.84,2.97,increased
2026-07-20,8046.TW,南電,2800000,2900000,100000,4.43,4.4,increased
2026-07-20,8299.TW,群聯,1100000,1100000,0,2.7,2.62,unchanged
