date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-29,1303.TW,南亞,6000000,0,-6000000,1.36,,removed
2026-07-29,2059.TW,川湖,420000,420000,0,4.53,4.59,unchanged
2026-07-29,2303.TW,聯電,10000000,0,-10000000,1.64,,removed
2026-07-29,2308.TW,台達電,660000,660000,0,1.51,1.51,unchanged
2026-07-29,2327.TW,國巨*,7500000,7500000,0,6.11,5.82,unchanged
2026-07-29,2330.TW,台積電,4000000,4000000,0,13.2,13.47,unchanged
2026-07-29,2345.TW,智邦,1500000,1500000,0,4.43,4.39,unchanged
2026-07-29,2368.TW,金像電,9000,0,-9000,0.01,,removed
2026-07-29,2383.TW,台光電,1300000,1300000,0,8.3,8.16,unchanged
2026-07-29,2404.TW,漢唐,800000,799000,-1000,1.17,1.24,decreased
2026-07-29,2408.TW,南亞科,12400000,12400000,0,7.04,6.71,unchanged
2026-07-29,2454.TW,聯發科,1080000,1080000,0,5.18,5.21,unchanged
2026-07-29,3017.TW,奇鋐,860000,860000,0,2.79,2.76,unchanged
2026-07-29,3026.TW,禾伸堂,2700000,2700000,0,2.06,1.96,unchanged
2026-07-29,3037.TW,欣興,4250000,4250000,0,4.7,4.48,unchanged
2026-07-29,3189.TW,景碩,3000000,3000000,0,2.78,2.65,unchanged
2026-07-29,3665.TW,貿聯-KY,590000,590000,0,1.89,1.89,unchanged
2026-07-29,3711.TW,日月光投控,4200000,4200000,0,3.37,3.21,unchanged
2026-07-29,5274.TW,信驊,80500,80500,0,1.54,1.59,unchanged
2026-07-29,6223.TW,旺矽,600000,600000,0,4.49,4.4,unchanged
2026-07-29,6274.TW,台燿,2150000,2150000,0,3.52,3.36,unchanged
2026-07-29,6515.TW,穎崴,210000,140000,-70000,1.8,1.16,decreased
2026-07-29,6669.TW,緯穎,450000,450000,0,3.46,3.54,unchanged
2026-07-29,7769.TW,鴻勁,360000,360000,0,3.0,2.85,unchanged
2026-07-29,8046.TW,南電,3000000,3000000,0,4.24,4.04,unchanged
2026-07-29,8299.TW,群聯,1100000,1100000,0,2.63,2.55,unchanged
