date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-07-01,2059.TW,川湖,310000,310000,0,3.24,3.3,unchanged
2026-07-01,2303.TW,聯電,14000000,14000000,0,3.27,3.29,unchanged
2026-07-01,2308.TW,台達電,9000,9000,0,0.03,0.03,unchanged
2026-07-01,2327.TW,國巨*,6150000,6150000,0,9.96,9.75,unchanged
2026-07-01,2330.TW,台積電,3400000,3400000,0,11.64,11.85,unchanged
2026-07-01,2344.TW,華邦電,8000000,8000000,0,2.36,2.11,unchanged
2026-07-01,2345.TW,智邦,1000000,1000000,0,3.54,3.7,unchanged
2026-07-01,2368.TW,金像電,9000,9000,0,0.02,0.02,unchanged
2026-07-01,2383.TW,台光電,850000,850000,0,6.51,6.54,unchanged
2026-07-01,2404.TW,漢唐,650000,650000,0,1.22,1.18,unchanged
2026-07-01,2408.TW,南亞科,9000000,9000000,0,5.78,5.27,unchanged
2026-07-01,2454.TW,聯發科,850000,900000,50000,5.12,5.43,increased
2026-07-01,2492.TW,華新科,3200000,3200000,0,2.57,2.68,unchanged
2026-07-01,3017.TW,奇鋐,9000,9000,0,0.03,0.03,unchanged
2026-07-01,3037.TW,欣興,3600000,3600000,0,5.47,5.21,unchanged
2026-07-01,3189.TW,景碩,2650000,2650000,0,3.35,3.27,unchanged
2026-07-01,3665.TW,貿聯-KY,450000,450000,0,1.22,1.26,unchanged
2026-07-01,3711.TW,日月光投控,2700000,2700000,0,2.61,2.64,unchanged
2026-07-01,4958.TW,臻鼎-KY,1500000,1500000,0,1.34,1.26,unchanged
2026-07-01,5274.TW,信驊,120000,120000,0,2.81,2.86,unchanged
2026-07-01,6223.TW,旺矽,430000,430000,0,3.72,4.0,unchanged
2026-07-01,6274.TW,台燿,1800000,1800000,0,4.29,4.23,unchanged
2026-07-01,6515.TW,穎崴,200000,200000,0,2.3,2.47,unchanged
2026-07-01,6669.TW,緯穎,185000,185000,0,1.22,1.3,unchanged
2026-07-01,7769.TW,鴻勁,300000,300000,0,2.76,2.9,unchanged
2026-07-01,8046.TW,南電,2100000,2100000,0,3.53,3.43,unchanged
2026-07-01,8210.TW,勤誠,690000,690000,0,1.26,1.24,unchanged
2026-07-01,8299.TW,群聯,1500000,1500000,0,5.08,4.74,unchanged
2026-07-01,8996.TW,高力,620000,620000,0,1.37,1.34,unchanged
