date,symbol,name,weight_percent,shares
2026-06-29,2330.TW,台積電,12.06,3400000
2026-06-29,2327.TW,國巨*,9.57,6150000
2026-06-29,2383.TW,台光電,6.93,850000
2026-06-29,2408.TW,南亞科,6.1,9000000
2026-06-29,3037.TW,欣興,5.26,3600000
2026-06-29,8299.TW,群聯,5.25,1500000
2026-06-29,2454.TW,聯發科,4.97,850000
2026-06-29,6274.TW,台燿,3.96,1700000
2026-06-29,6223.TW,旺矽,3.9,430000
2026-06-29,2345.TW,智邦,3.4,970000
2026-06-29,8046.TW,南電,3.39,2100000
2026-06-29,2059.TW,川湖,3.3,310000
2026-06-29,3189.TW,景碩,3.21,2650000
2026-06-29,2303.TW,聯電,3.19,13000000
2026-06-29,7769.TW,鴻勁,2.87,300000
2026-06-29,5274.TW,信驊,2.73,120000
2026-06-29,3711.TW,日月光投控,2.53,2700000
2026-06-29,2492.TW,華新科,2.46,3200000
2026-06-29,2344.TW,華邦電,2.43,8000000
2026-06-29,6515.TW,穎崴,2.4,200000
2026-06-29,8996.TW,高力,1.37,620000
2026-06-29,2404.TW,漢唐,1.32,650000
2026-06-29,4958.TW,臻鼎-KY,1.29,1500000
2026-06-29,6669.TW,緯穎,1.27,185000
2026-06-29,3665.TW,貿聯-KY,1.27,450000
2026-06-29,8210.TW,勤誠,1.25,690000
2026-06-29,3017.TW,奇鋐,0.03,9000
2026-06-29,2308.TW,台達電,0.03,9000
2026-06-29,2368.TW,金像電,0.02,9000
