date,symbol,name,weight_percent,shares
2026-06-12,2330.TW,台積電,14.25,3650000
2026-06-12,2327.TW,國巨*,8.88,6150000
2026-06-12,2383.TW,台光電,6.53,800000
2026-06-12,8299.TW,群聯,5.58,1430000
2026-06-12,2408.TW,南亞科,5.06,8000000
2026-06-12,2454.TW,聯發科,5.01,710000
2026-06-12,3037.TW,欣興,4.88,3200000
2026-06-12,6223.TW,旺矽,4.05,370000
2026-06-12,3017.TW,奇鋐,3.66,900000
2026-06-12,2345.TW,智邦,3.55,900000
2026-06-12,2308.TW,台達電,3.44,920000
2026-06-12,5274.TW,信驊,3.43,110000
2026-06-12,7769.TW,鴻勁,3.29,270000
2026-06-12,6274.TW,台燿,3.09,1280000
2026-06-12,2059.TW,川湖,3.04,260000
2026-06-12,6669.TW,緯穎,2.87,350000
2026-06-12,3665.TW,貿聯-KY,2.15,550000
2026-06-12,8046.TW,南電,2.01,1450000
2026-06-12,8210.TW,勤誠,1.99,800000
2026-06-12,3042.TW,晶技,1.97,5200000
2026-06-12,2368.TW,金像電,1.96,880000
2026-06-12,3189.TW,景碩,1.96,1900000
2026-06-12,4958.TW,臻鼎-KY,1.87,2000000
2026-06-12,8996.TW,高力,1.82,940000
2026-06-12,6805.TW,富世達,1.67,540000
2026-06-12,6515.TW,穎崴,0.02,1000
2026-06-12,3711.TW,日月光投控,0.01,9000
2026-06-12,3653.TW,健策,0.01,1000
2026-06-12,2382.TW,廣達,0.01,9000
2026-06-12,6510.TW,精測,0.01,1000
2026-06-12,2360.TW,致茂,0.0,1000
2026-06-12,2313.TW,華通,0.0,9000
2026-06-12,2317.TW,鴻海,0.0,9000
2026-06-12,2449.TW,京元電子,0.0,9000
2026-06-12,2603.TW,長榮,0.0,9000
2026-06-12,2344.TW,華邦電,0.0,9000
2026-06-12,5347.TW,世界,0.0,9000
2026-06-12,2337.TW,旺宏,0.0,9000
2026-06-12,2404.TW,漢唐,0.0,1000
2026-06-12,2881.TW,富邦金,0.0,9000
2026-06-12,2882.TW,國泰金,0.0,9000
2026-06-12,3231.TW,緯創,0.0,9000
2026-06-12,3324.TW,雙鴻,0.0,1000
2026-06-12,2885.TW,元大金,0.0,9000
2026-06-12,2891.TW,中信金,0.0,9000
2026-06-12,3044.TW,健鼎,0.0,1000
2026-06-12,1519.TW,華城,0.0,1000
2026-06-12,2412.TW,中華電,0.0,1000
2026-06-12,3045.TW,台灣大,0.0,1000
2026-06-12,3036.TW,文曄,0.0,1000
