date,symbol,name,weight_percent,shares
2026-06-23,2330.TW,台積電,12.61,3400000
2026-06-23,2327.TW,國巨*,9.34,6150000
2026-06-23,2383.TW,台光電,7.22,850000
2026-06-23,2408.TW,南亞科,5.82,8600000
2026-06-23,2454.TW,聯發科,5.54,820000
2026-06-23,8299.TW,群聯,5.25,1450000
2026-06-23,3037.TW,欣興,4.64,3200000
2026-06-23,6223.TW,旺矽,3.98,400000
2026-06-23,6274.TW,台燿,3.75,1450000
2026-06-23,2345.TW,智邦,3.26,900000
2026-06-23,2059.TW,川湖,3.23,290000
2026-06-23,5274.TW,信驊,3.17,115000
2026-06-23,7769.TW,鴻勁,2.94,290000
2026-06-23,2492.TW,華新科,2.75,3200000
2026-06-23,3189.TW,景碩,2.6,2400000
2026-06-23,2303.TW,聯電,2.28,9000000
2026-06-23,8046.TW,南電,2.23,1650000
2026-06-23,2344.TW,華邦電,1.99,6300000
2026-06-23,3017.TW,奇鋐,1.45,400000
2026-06-23,6515.TW,穎崴,1.41,100000
2026-06-23,2308.TW,台達電,1.39,450000
2026-06-23,3711.TW,日月光投控,1.38,1400000
2026-06-23,8210.TW,勤誠,1.35,690000
2026-06-23,3665.TW,貿聯-KY,1.34,450000
2026-06-23,8996.TW,高力,1.34,620000
2026-06-23,2368.TW,金像電,1.32,700000
2026-06-23,4958.TW,臻鼎-KY,1.31,1500000
2026-06-23,6669.TW,緯穎,1.29,185000
2026-06-23,3653.TW,健策,0.01,1000
2026-06-23,2382.TW,廣達,0.01,9000
2026-06-23,6510.TW,精測,0.01,1000
2026-06-23,2449.TW,京元電子,0.0,9000
2026-06-23,2603.TW,長榮,0.0,9000
2026-06-23,3042.TW,晶技,0.0,9000
2026-06-23,2360.TW,致茂,0.0,1000
2026-06-23,2313.TW,華通,0.0,9000
2026-06-23,2317.TW,鴻海,0.0,9000
2026-06-23,5347.TW,世界,0.0,9000
2026-06-23,2337.TW,旺宏,0.0,9000
2026-06-23,2404.TW,漢唐,0.0,1000
2026-06-23,3231.TW,緯創,0.0,9000
2026-06-23,3324.TW,雙鴻,0.0,1000
2026-06-23,2881.TW,富邦金,0.0,9000
2026-06-23,2882.TW,國泰金,0.0,9000
2026-06-23,2885.TW,元大金,0.0,9000
2026-06-23,2891.TW,中信金,0.0,9000
2026-06-23,3044.TW,健鼎,0.0,1000
2026-06-23,1519.TW,華城,0.0,1000
2026-06-23,2412.TW,中華電,0.0,1000
2026-06-23,3036.TW,文曄,0.0,1000
