date,symbol,name,weight_percent,shares
2026-06-17,2330.TW,台積電,13.91,3650000
2026-06-17,2327.TW,國巨*,9.67,6150000
2026-06-17,2383.TW,台光電,7.06,850000
2026-06-17,2408.TW,南亞科,5.8,8300000
2026-06-17,8299.TW,群聯,5.33,1430000
2026-06-17,2454.TW,聯發科,5.28,740000
2026-06-17,3037.TW,欣興,5.05,3200000
2026-06-17,6223.TW,旺矽,3.8,370000
2026-06-17,6274.TW,台燿,3.6,1350000
2026-06-17,2345.TW,智邦,3.59,900000
2026-06-17,5274.TW,信驊,3.25,110000
2026-06-17,2308.TW,台達電,3.17,920000
2026-06-17,7769.TW,鴻勁,3.16,270000
2026-06-17,2059.TW,川湖,2.75,260000
2026-06-17,8996.TW,高力,2.28,940000
2026-06-17,3017.TW,奇鋐,2.27,600000
2026-06-17,3189.TW,景碩,2.14,1900000
2026-06-17,8046.TW,南電,2.05,1450000
2026-06-17,4958.TW,臻鼎-KY,2.04,2000000
2026-06-17,6669.TW,緯穎,2.03,250000
2026-06-17,2368.TW,金像電,1.93,880000
2026-06-17,2303.TW,聯電,1.9,8500000
2026-06-17,3042.TW,晶技,1.86,5200000
2026-06-17,3665.TW,貿聯-KY,1.84,550000
2026-06-17,8210.TW,勤誠,1.72,800000
2026-06-17,6515.TW,穎崴,0.02,1000
2026-06-17,3711.TW,日月光投控,0.01,9000
2026-06-17,6510.TW,精測,0.01,1000
2026-06-17,3653.TW,健策,0.01,1000
2026-06-17,2382.TW,廣達,0.01,9000
2026-06-17,2360.TW,致茂,0.0,1000
2026-06-17,2313.TW,華通,0.0,9000
2026-06-17,2317.TW,鴻海,0.0,9000
2026-06-17,2449.TW,京元電子,0.0,9000
2026-06-17,2344.TW,華邦電,0.0,9000
2026-06-17,2603.TW,長榮,0.0,9000
2026-06-17,2881.TW,富邦金,0.0,9000
2026-06-17,2882.TW,國泰金,0.0,9000
2026-06-17,3231.TW,緯創,0.0,9000
2026-06-17,3324.TW,雙鴻,0.0,1000
2026-06-17,2337.TW,旺宏,0.0,9000
2026-06-17,2404.TW,漢唐,0.0,1000
2026-06-17,5347.TW,世界,0.0,9000
2026-06-17,1519.TW,華城,0.0,1000
2026-06-17,3044.TW,健鼎,0.0,1000
2026-06-17,2885.TW,元大金,0.0,9000
2026-06-17,2891.TW,中信金,0.0,9000
2026-06-17,3036.TW,文曄,0.0,1000
2026-06-17,3045.TW,台灣大,0.0,1000
2026-06-17,2412.TW,中華電,0.0,1000
