date,symbol,name,weight_percent,shares
2026-09-18,2330.TW,台積電,10.39,11864000
2026-09-18,2454.TW,聯發科,8.7,5186000
2026-09-18,2383.TW,台光電,8.27,4750000
2026-09-18,3017.TW,奇鋐,7.26,5949000
2026-09-18,3037.TW,欣興,7.09,20300000
2026-09-18,6223.TW,旺矽,5.26,2546000
2026-09-18,2303.TW,聯電,4.95,89118000
2026-09-18,3653.TW,健策,4.94,2512000
2026-09-18,2327.TW,國巨*,4.89,24987000
2026-09-18,6669.TW,緯穎,4.55,5972561
2026-09-18,2308.TW,台達電,4.47,7240000
2026-09-18,2345.TW,智邦,4.27,6464000
2026-09-18,3711.TW,日月光投控,3.82,16811000
2026-09-18,8046.TW,南電,3.69,9426000
2026-09-18,3665.TW,貿聯-KY,3.37,4280848
2026-09-18,6274.TW,台燿,2.63,5398000
2026-09-18,6805.TW,"台指期貨 2026/10(FITXN*1.TF)2.29679
			
				富世達",1.45,1773000
2026-09-18,5274.TW,信驊,1.43,207900
2026-09-18,2449.TW,京元電子,1.36,13138450
2026-09-18,3443.TW,創意,1.05,413000
2026-09-18,3264.TW,欣銓,0.63,6628000
2026-09-18,6510.TW,精測,0.56,446000
2026-09-18,4958.TW,臻鼎-KY,0.46,2712000
2026-09-18,2368.TW,金像電,0.45,1234000
2026-09-18,8210.TW,勤誠,0.44,1364000
2026-09-18,8996.TW,高力,0.25,485000
2026-09-18,6278.TW,台表科,0.23,3248000
2026-09-18,6515.TW,穎崴,0.22,95000
2026-09-18,6271.TW,同欣電,0.18,2222000
2026-09-18,6191.TW,精成科,0.12,3988000
2026-09-18,3376.TW,新日興,0.11,1740000
2026-09-18,2313.TW,華通,0.04,501000
2026-09-18,2002.TW,中鋼,0.03,5163000
2026-09-18,1590.TW,亞德客-KY,0.0,1000
2026-09-18,2360.TW,致茂,0.0,1000
2026-09-18,2317.TW,鴻海,0.0,1000
2026-09-18,2382.TW,廣達,0.0,1000
2026-09-18,2408.TW,南亞科,0.0,1000
2026-09-18,2439.TW,美律,0.0,1000
2026-09-18,2481.TW,強茂,0.0,5000
2026-09-18,2637.TW,慧洋-KY,0.0,1000
2026-09-18,3008.TW,大立光,0.0,1000
2026-09-18,3661.TW,世芯-KY,0.0,1000
2026-09-18,4966.TW,譜瑞-KY,0.0,1000
2026-09-18,4979.TW,華星光,0.0,1000
2026-09-18,5347.TW,世界,0.0,1000
2026-09-18,6187.TW,萬潤,0.0,1000
2026-09-18,8358.TW,金居,0.0,1000
2026-09-18,8150.TW,南茂,0.0,1000
2026-09-18,6488.TW,環球晶,0.0,1000
