date,symbol,name,weight_percent,shares
2026-07-21,2330.TW,台積電,10.74,11960000
2026-07-21,2383.TW,台光電,8.37,4653000
2026-07-21,2454.TW,聯發科,7.01,5131000
2026-07-21,2327.TW,國巨*,6.26,25098000
2026-07-21,6223.TW,旺矽,5.35,2443000
2026-07-21,2345.TW,智邦,5.24,6334000
2026-07-21,3037.TW,欣興,5.21,16971000
2026-07-21,3017.TW,奇鋐,4.69,5423000
2026-07-21,6669.TW,緯穎,4.5,2417000
2026-07-21,2303.TW,聯電,4.34,86550000
2026-07-21,8046.TW,南電,4.22,9519000
2026-07-21,2308.TW,台達電,3.8,5567000
2026-07-21,3711.TW,日月光投控,3.8,16135000
2026-07-21,3665.TW,貿聯-KY,3.6,4833848
2026-07-21,2368.TW,金像電,3.04,8315000
2026-07-21,3653.TW,健策,2.97,2267000
2026-07-21,6274.TW,台燿,2.37,5160000
2026-07-21,5274.TW,信驊,2.36,448900
2026-07-21,6805.TW,富世達,0.99,1881000
2026-07-21,8210.TW,勤誠,0.98,2267000
2026-07-21,2449.TW,京元電子,0.64,6197000
2026-07-21,6187.TW,萬潤,0.5,1334000
2026-07-21,6147.TW,頎邦,0.37,5752000
2026-07-21,6510.TW,精測,0.34,349000
2026-07-21,6515.TW,穎崴,0.32,130000
2026-07-21,5439.TW,高技,0.28,2940000
2026-07-21,6278.TW,台表科,0.27,4334000
2026-07-21,1590.TW,亞德客-KY,0.27,528000
2026-07-21,6271.TW,同欣電,0.22,2966000
2026-07-21,6191.TW,精成科,0.13,3988000
2026-07-21,3264.TW,欣銓,0.12,1508000
2026-07-21,3376.TW,新日興,0.12,1741000
2026-07-21,2002.TW,中鋼,0.04,5163000
2026-07-21,4966.TW,譜瑞-KY,0.03,140000
