date,symbol,name,weight_percent,shares
2026-09-14,2330.TW,台積電,10.18,11864000
2026-09-14,2383.TW,台光電,9.15,4750000
2026-09-14,2454.TW,聯發科,8.53,5186000
2026-09-14,3017.TW,奇鋐,7.1,5949000
2026-09-14,3037.TW,欣興,7.1,20300000
2026-09-14,6669.TW,緯穎,5.31,6490561
2026-09-14,3653.TW,健策,5.27,2512000
2026-09-14,6223.TW,旺矽,5.14,2546000
2026-09-14,2327.TW,國巨*,4.91,24987000
2026-09-14,2303.TW,聯電,4.58,89118000
2026-09-14,2345.TW,智邦,4.37,6464000
2026-09-14,2308.TW,台達電,4.23,7240000
2026-09-14,3711.TW,日月光投控,3.71,16811000
2026-09-14,8046.TW,南電,3.59,9426000
2026-09-14,3665.TW,貿聯-KY,3.02,4280848
2026-09-14,6274.TW,台燿,2.74,5398000
2026-09-14,6805.TW,"台指期貨 2026/09(FITXN*1.TF)2.24679
			
				富世達",1.35,1731000
2026-09-14,5274.TW,信驊,1.35,207900
2026-09-14,2449.TW,京元電子,1.21,12818450
2026-09-14,3443.TW,創意,0.95,413000
2026-09-14,6510.TW,精測,0.54,446000
2026-09-14,8210.TW,勤誠,0.48,1516000
2026-09-14,4958.TW,臻鼎-KY,0.48,2712000
2026-09-14,3264.TW,欣銓,0.41,5028000
2026-09-14,6515.TW,穎崴,0.23,95000
2026-09-14,6278.TW,台表科,0.22,3248000
2026-09-14,8996.TW,高力,0.22,485000
2026-09-14,6271.TW,同欣電,0.18,2222000
2026-09-14,6191.TW,精成科,0.12,3988000
2026-09-14,3376.TW,新日興,0.11,1740000
2026-09-14,2368.TW,金像電,0.08,219000
2026-09-14,2313.TW,華通,0.04,501000
2026-09-14,2002.TW,中鋼,0.03,5163000
2026-09-14,1590.TW,亞德客-KY,0.0,1000
2026-09-14,2360.TW,致茂,0.0,1000
2026-09-14,2317.TW,鴻海,0.0,1000
2026-09-14,2382.TW,廣達,0.0,1000
2026-09-14,2408.TW,南亞科,0.0,1000
2026-09-14,2439.TW,美律,0.0,1000
2026-09-14,2481.TW,強茂,0.0,5000
2026-09-14,2637.TW,慧洋-KY,0.0,1000
2026-09-14,3008.TW,大立光,0.0,1000
2026-09-14,3661.TW,世芯-KY,0.0,1000
2026-09-14,4966.TW,譜瑞-KY,0.0,1000
2026-09-14,4979.TW,華星光,0.0,1000
2026-09-14,5347.TW,世界,0.0,1000
2026-09-14,6187.TW,萬潤,0.0,1000
2026-09-14,8358.TW,金居,0.0,1000
2026-09-14,8150.TW,南茂,0.0,1000
2026-09-14,6488.TW,環球晶,0.0,1000
