date,symbol,name,weight_percent,shares
2026-09-01,2330.TW,台積電,9.23,11014000
2026-09-01,2383.TW,台光電,9.21,4757000
2026-09-01,2454.TW,聯發科,7.54,5088000
2026-09-01,3017.TW,奇鋐,6.97,5949000
2026-09-01,3037.TW,欣興,6.77,20300000
2026-09-01,6669.TW,緯穎,5.83,2176000
2026-09-01,2345.TW,智邦,4.89,6464000
2026-09-01,2327.TW,國巨*,4.87,24987000
2026-09-01,3653.TW,健策,4.84,2397000
2026-09-01,2308.TW,台達電,4.64,7240000
2026-09-01,6223.TW,旺矽,4.6,2476000
2026-09-01,2303.TW,聯電,4.06,89118000
2026-09-01,8046.TW,南電,3.99,9474000
2026-09-01,3711.TW,日月光投控,3.91,18679000
2026-09-01,3665.TW,貿聯-KY,3.65,4591848
2026-09-01,6274.TW,台燿,2.69,5398000
2026-09-01,6805.TW,"台指期貨 2026/09(FITXN*1.TF)2.20679
			
				富世達",1.36,1731000
2026-09-01,2449.TW,京元電子,1.23,12818450
2026-09-01,5274.TW,信驊,1.22,207900
2026-09-01,8210.TW,勤誠,0.83,2427000
2026-09-01,3443.TW,創意,0.67,325000
2026-09-01,2368.TW,金像電,0.61,1457000
2026-09-01,4979.TW,華星光,0.58,2838000
2026-09-01,8996.TW,高力,0.52,1300000
2026-09-01,6510.TW,精測,0.51,477000
2026-09-01,3264.TW,欣銓,0.48,5916000
2026-09-01,4958.TW,臻鼎-KY,0.4,2157000
2026-09-01,6278.TW,台表科,0.22,3248000
2026-09-01,6271.TW,同欣電,0.18,2222000
2026-09-01,3376.TW,新日興,0.13,1740000
2026-09-01,6515.TW,穎崴,0.13,54000
2026-09-01,6191.TW,精成科,0.12,3988000
2026-09-01,2313.TW,華通,0.04,501000
2026-09-01,2002.TW,中鋼,0.03,5163000
2026-09-01,1590.TW,亞德客-KY,0.0,1000
2026-09-01,2317.TW,鴻海,0.0,1000
2026-09-01,2360.TW,致茂,0.0,1000
2026-09-01,2382.TW,廣達,0.0,1000
2026-09-01,2408.TW,南亞科,0.0,1000
2026-09-01,2439.TW,美律,0.0,1000
2026-09-01,2481.TW,強茂,0.0,5000
2026-09-01,2637.TW,慧洋-KY,0.0,1000
2026-09-01,3008.TW,大立光,0.0,1000
2026-09-01,3661.TW,世芯-KY,0.0,1000
2026-09-01,5347.TW,世界,0.0,1000
2026-09-01,6187.TW,萬潤,0.0,8000
2026-09-01,4966.TW,譜瑞-KY,0.0,1000
2026-09-01,8358.TW,金居,0.0,1000
2026-09-01,6488.TW,環球晶,0.0,1000
2026-09-01,8150.TW,南茂,0.0,1000
