date,symbol,name,weight_percent,shares
2026-08-19,2383.TW,台光電,9.96,4843000
2026-08-19,2330.TW,台積電,9.76,11884000
2026-08-19,3037.TW,欣興,8.02,20300000
2026-08-19,2454.TW,聯發科,7.19,5348000
2026-08-19,3017.TW,奇鋐,6.38,5899000
2026-08-19,2327.TW,國巨*,5.11,25387000
2026-08-19,6669.TW,緯穎,4.96,2226000
2026-08-19,2345.TW,智邦,4.88,6564000
2026-08-19,3653.TW,健策,4.57,2395000
2026-08-19,6223.TW,旺矽,4.49,2442000
2026-08-19,2308.TW,台達電,4.34,7040000
2026-08-19,3711.TW,日月光投控,4.0,19479000
2026-08-19,8046.TW,南電,3.97,9624000
2026-08-19,3665.TW,貿聯-KY,3.55,4615848
2026-08-19,2303.TW,聯電,3.53,87518000
2026-08-19,6274.TW,台燿,2.88,5498000
2026-08-19,5274.TW,信驊,2.27,410900
2026-08-19,6805.TW,富世達,1.42,2264000
2026-08-19,2449.TW,京元電子,0.93,11275450
2026-08-19,8210.TW,勤誠,0.85,2477000
2026-08-19,2368.TW,金像電,0.73,2000000
2026-08-19,4979.TW,華星光,0.45,2424000
2026-08-19,8996.TW,高力,0.44,1101000
2026-08-19,6510.TW,精測,0.44,477000
2026-08-19,3264.TW,欣銓,0.43,5917000
2026-08-19,6187.TW,萬潤,0.38,833000
2026-08-19,4958.TW,臻鼎-KY,0.26,1645000
2026-08-19,2360.TW,致茂,0.22,294000
2026-08-19,6278.TW,台表科,0.2,3249000
2026-08-19,6271.TW,同欣電,0.15,2223000
2026-08-19,6191.TW,精成科,0.12,3988000
2026-08-19,3376.TW,新日興,0.11,1741000
2026-08-19,4966.TW,譜瑞-KY,0.03,140000
2026-08-19,2002.TW,中鋼,0.03,5163000
2026-08-19,2637.TW,慧洋-KY,0.01,200000
2026-08-19,3008.TW,大立光,0.0,1000
2026-08-19,2481.TW,強茂,0.0,5000
2026-08-19,2382.TW,廣達,0.0,1000
2026-08-19,2408.TW,南亞科,0.0,1000
2026-08-19,2439.TW,美律,0.0,1000
2026-08-19,1590.TW,亞德客-KY,0.0,1000
2026-08-19,2313.TW,華通,0.0,1000
2026-08-19,2317.TW,鴻海,0.0,1000
2026-08-19,5347.TW,世界,0.0,1000
2026-08-19,3443.TW,創意,0.0,1000
2026-08-19,3661.TW,世芯-KY,0.0,1000
2026-08-19,6488.TW,環球晶,0.0,1000
2026-08-19,6515.TW,穎崴,0.0,1000
2026-08-19,8358.TW,金居,0.0,1000
2026-08-19,8150.TW,南茂,0.0,1000
